issue_id,issue_group,issue_family,internal_category,primary_category,self_tier,gov_tier,competitor_tier,competitor_scope,issue_score,max_ceo_priority,max_pa_priority,max_relevance,article_count,top_article_id,candidate_article_ids,titles,sources,company_impact,label_reasons,is_pr,exclude
I112,AI 딥페이크 보이스피싱 및 암호화폐 해킹,AI 범죄,GOV_AI_DIGITAL_POLICY,정부_국회,,GOV_AI_CORE_POLICY,,other,121.5,1,1,1,1,1625,1625,"[범죄자들도 딥페이크 쓴다… 암호화폐 해킹과 AI 방어 전선의 ‘소리 없는 전쟁’] 제도권 금융 진입한 디지털 자산, 무기화된 AI 범죄에 맞설 ‘필수 방어선’으로 부상",AI넷,"AI 딥페이크를 활용한 보이스피싱 및 암호화폐 해킹 관련 내용은 카카오의 AI 기술 활용 시 발생할 수 있는 범죄 악용 가능성을 인지시키고, 보안 강화의 필요성을 강조함.",AI 기술의 악용 사례는 카카오의 AI 윤리 및 보안 정책 수립에 있어 중요한 시사점을 제공함.,False,False
I113,SK그룹 AI 반도체 협력 강화,AI 반도체,GOV_AI_DIGITAL_POLICY,산업동향,,GOV_AI_CORE_POLICY,COMP_OVERSEAS_PLATFORM_AI,overseas,121.5,1,1,1,1,2728,2728,"[주간 기업동향] 최태원 SK그룹 회장, TSMC와 AI 반도체 협력 강화 外",반론보도닷컴,최태원 SK그룹 회장이 TSMC와 AI 반도체 협력을 강화한다는 소식임. AI 인프라 구축 동향을 보여줌.,"AI 반도체 분야의 주요 기업 협력 동향으로, 카카오의 AI 인프라 전략에 영향을 줄 수 있음.",False,False
I114,SK 최태원 회장 AI 밸류체인 동맹 확대,AI 밸류체인,GOV_AI_DIGITAL_POLICY,산업동향,,GOV_AI_CORE_POLICY,COMP_OVERSEAS_PLATFORM_AI,overseas,120.5,1,1,1,1,2737,2737,"최태원, 엔비디아·TSMC 이어 폭스콘까지..AI 밸류체인 동맹 확대(종합)",포쓰저널,"최태원 SK그룹 회장이 엔비디아, TSMC에 이어 폭스콘까지 AI 밸류체인 동맹을 확대했다는 소식임. AI 생태계 구축 경쟁 동향을 보여줌.","AI 밸류체인의 주요 기업 협력 동향으로, 카카오의 AI 전략에 영향을 줄 수 있음.",False,False
I115,SK 최태원 회장 AI 동맹 확대,AI 밸류체인,GOV_AI_DIGITAL_POLICY,산업동향,,GOV_AI_CORE_POLICY,COMP_OVERSEAS_PLATFORM_AI,overseas,119.5,1,1,1,1,2724,2724,"최태원, 젠슨 황 이어 TSMC·폭스콘 회장까지···대만서 AI 동맹 넓혔다",smartbizn.com,"최태원 SK그룹 회장이 젠슨 황, TSMC, 폭스콘 회장과 만나 AI 동맹을 넓혔다는 소식임. AI 생태계 구축 경쟁 동향을 보여줌.","AI 밸류체인의 주요 기업 협력 동향으로, 카카오의 AI 전략에 영향을 줄 수 있음.",False,False
I116,카카오T 펫 서비스 확대,카카오T,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,118.0,2,2,1,1,6,6,“멍멍이와 택시 탄다”···카카오T 펫 ‘30분 시간예약’ 정식 서비스로 전환,시사저널e,카카오T 펫 서비스가 '30분 시간 예약'을 정식 서비스로 전환했다는 소식임.,"서비스 기능 개선 및 확대 소식으로, 직접적인 영향이나 중요도는 낮음.",False,False
I117,Daily 세계 산업 이슈,글로벌 산업 동향,GOV_AI_DIGITAL_POLICY,산업동향,,GOV_AI_CORE_POLICY,COMP_OVERSEAS_PLATFORM_AI,overseas,117.5,1,1,1,1,2730,2730,[글로벌 시그널] Daily 세계 산업 이슈(6월 5일),산업종합저널,2024년 6월 5일자 세계 산업 이슈를 종합적으로 다루는 기사임. AI 관련 동향을 포함할 수 있음.,"글로벌 산업 동향 전반을 다루는 기사로, AI 관련 최신 정보를 파악하는 데 유용함.",False,False
I118,"미국 하원, 가상자산 과세 법안 패키지 발의 예정",가상자산 과세,GOV_FINANCIAL_DIGITAL_POLICY,정부_국회,,GOV_DIGITAL_FINANCE_POLICY,COMP_OVERSEAS_REGULATION_DATA,overseas,114.5,1,1,1,1,1546,1546,"美 하원, 가상자산 과세 법안 패키지 발의 예정",블루밍비트,"미국 하원의 가상자산 과세 법안 발의는 글로벌 가상자산 과세 동향을 보여주며, 향후 국내 가상자산 관련 정책 수립 및 카카오의 금융 서비스 관련 규제에 영향을 줄 수 있음.",글로벌 가상자산 과세 동향은 카카오의 금융 서비스 확장 시 고려해야 할 중요한 규제 리스크임.,False,False
I119,"경찰청, 5대 가상자산 거래소와 협약 체결",가상자산 범죄 대응,GOV_PLATFORM_REGULATION,정부_국회,,GOV_REGULATORY_ENFORCEMENT,,other,111.5,1,1,1,1,2842,2842,"경찰청, 5대 가상자산 거래소와 협약…피싱범죄 코인세탁 차단",코인리더스,가상자산 사업자(거래소)와의 협력을 통해 피싱 범죄 자금세탁 차단에 나서는 것은 향후 카카오가 제공할 수 있는 금융 관련 서비스의 보안 및 규제 준수 방향에 대한 시사점을 제공함.,"2878번 기사와 동일한 이슈로, 가상자산 거래소와의 협력이므로 카카오가 직접적으로 관련되지는 않으나 금융 보안 강화 흐름을 파악할 수 있음.",False,False
I120,가상자산 이용자 보호법 개정안 대표발의,가상자산 이용자 보호,GOV_PLATFORM_REGULATION,정부_국회,,GOV_REGULATORY_ENFORCEMENT,,other,111.5,1,1,1,1,1377,1377,"백선희 의원, 가상자산 이용자 보호법 개정안 대표발의",일간투데이,"가상자산 이용자 보호법 개정안 발의는 향후 가상자산 관련 법규 강화 가능성을 시사하며, 카카오의 금융 서비스(가상자산 연계 가능성) 운영 시 준수해야 할 사항을 인지하는 데 도움을 줌.",가상자산 관련 법규 강화는 카카오의 잠재적인 사업 확장 영역이므로 주목할 필요가 있음.,False,False
I121,"경찰, '개인정보 유출' 티빙 수사 착수",개인정보 유출,GOV_PLATFORM_REGULATION,정부_국회,,GOV_REGULATORY_ENFORCEMENT,,other,111.5,1,1,1,1,390,390,"경찰, '개인정보 유출' 티빙 수사 착수…유출 경위 등 조사",뉴시스,"티빙의 개인정보 유출 사고에 대한 경찰 수사 착수는 카카오 서비스의 개인정보 보호 및 보안 관리의 중요성을 다시 한번 강조하며, 잠재적 리스크 요인을 인지하도록 함.","1066번 기사와 연결되는 이슈로, 개인정보 유출 사고에 대한 수사 착수는 카카오 서비스 운영에 있어 개인정보 보호의 중요성을 강조함.",False,False
I122,개인정보 접속기록 플랫폼 'xCon',개인정보 보호,GOV_PLATFORM_REGULATION,정부_국회,,GOV_REGULATORY_ENFORCEMENT,,other,111.5,1,1,1,1,1448,1448,"[PIS FAIR 2026 미리보기] 인스피언, AP·WEB 통합 개인정보 접속기록 플랫폼 ‘xCon’",보안뉴스,"개인정보 접속기록 플랫폼 'xCon' 관련 뉴스는 카카오의 개인정보 보호 및 관리 시스템 구축에 대한 참고 자료로 활용될 수 있으며, 규제 준수 역량을 강화하는 데 기여할 수 있음.","카카오 서비스 운영에 있어 개인정보 보호는 매우 중요하며, 관련 기술 솔루션 동향은 참고 가치가 있음.",False,False
I123,보령 ‘탁소텔’ 인수에 공정위 제동,공정위 제재,GOV_PLATFORM_REGULATION,정부_국회,,GOV_REGULATORY_ENFORCEMENT,,other,111.5,1,1,1,1,517,517,보령 ‘탁소텔’ 인수에 공정위 제동…“시장 독점 가능성”,메디컬투데이,공정위의 기업 인수합병 제재 사례는 카카오의 M&A 전략 또는 사업 확장 시 발생할 수 있는 규제 리스크를 인지하는 데 참고가 될 수 있음.,"카카오의 사업 확장 및 M&A 가능성을 고려할 때, 공정위의 규제 동향 파악은 중요함.",False,False
I124,홍콩 ELS 판매은행 제재,government_general_low_relevance,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,110.0,2,2,2,6,902,"902,899,924,806,721,897","금감원, 홍콩 ELS 판매은행 과징금 6000억원대로 감경 | 금감원, 홍콩ELS 과징금 대폭 감경…1.4조→6000억대로 | 금감원, 은행권 홍콩 ELS 과징금 6000억대로 대폭 감경 | 금감원, ELS 과징금 대폭 감경…은행권 규제 리스크 완화에 주가 강세 | 반토막난 홍콩 ELS 과징금…금융위 마지막 쟁점은 금소법 '계도기간' 적용",ER 이코노믹리뷰 | 서울경제 | 디지털데일리 | 한국면세뉴스 | 인베스트조선,금융감독원의 홍콩 ELS 판매 은행 과징금 대폭 감경은 금융 당국의 제재 강도 및 기준에 대한 업계의 인식을 변화시킬 수 있음. 카카오페이 등 금융 관련 서비스를 제공하는 계열사의 컴플라이언스 및 리스크 관리 전략 수립에 참고할 만함. / 정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,"금융 당국의 제재 관련 소식은 카카오의 금융 서비스 운영에 영향을 미칠 수 있으나, 직접적인 연관성은 낮아 우선순위는 2. / 로컬 보조 라벨",False,False
I125,온디바이스 AI 기반 Physical AI 활용 전략 세미나,AI 기술,GOV_AI_DIGITAL_POLICY,산업동향,,GOV_AI_CORE_POLICY,,other,109.5,1,1,1,1,2739,2739,[06.19] 온디바이스 AI 기반 Physical AI의 경쟁력을 위한 활용 전략 세미나,헬로디디,온디바이스 AI 기반 Physical AI의 경쟁력 확보를 위한 활용 전략 세미나 개최 소식임. 최신 AI 기술 동향을 보여줌.,AI 기술의 최신 동향을 다루는 중요한 산업 동향 기사임.,False,False
I126,게임·AI 연구자 산업 확장 논의,AI 산업,GOV_AI_DIGITAL_POLICY,산업동향,,GOV_AI_CORE_POLICY,,other,107.5,1,1,1,1,2713,2713,"한국공학대, 게임·AI 연구자 200명 모아 산업 확장 논의 본격화",전자신문,한국공학대가 게임 및 AI 연구자 200여 명을 모아 산업 확장을 논의했다는 소식임. AI와 게임 산업의 융합 동향을 보여줌.,AI 기술과 게임 산업의 융합 관련 중요한 산업 동향 기사임.,False,False
I127,에너지 분야 AI 도입,AI 적용,GOV_AI_DIGITAL_POLICY,산업동향,,GOV_AI_CORE_POLICY,,other,106.5,1,1,1,1,2725,2725,"“에기평, 에너지 분야 AI 도입 적극 나서고 있다”",에너지데일리,에너지기술평가원(에기평)이 에너지 분야 AI 도입에 적극 나서고 있다는 소식임. 산업 분야별 AI 적용 동향을 보여줌.,AI 기술의 산업 적용 동향 관련 중요한 산업 동향 기사임.,False,False
I128,"AI, Z세대, 하이브리드 경험이 바꾸는 공연 예술 시장",AI 및 Z세대,GOV_AI_DIGITAL_POLICY,산업동향,,GOV_AI_CORE_POLICY,,other,106.5,1,1,1,1,2793,2793,AI·Z세대·하이브리드 경험이 바꾸는 2026년 공연 예술 시장,한국AI부동산신문,"AI, Z세대, 하이브리드 경험이 2026년 공연 예술 시장을 어떻게 변화시킬지 전망하는 기사임. AI의 문화 산업 적용 동향을 보여줌.",AI 기술의 문화 예술 산업 적용 동향 관련 중요한 산업 동향 기사임.,False,False
I129,"카카오, 매출 증가에도 수익 질 악화 및 AI 불신",카카오 실적,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,103.5,1,1,1,1,56,56,"[재무제표 이야기] 매출은 늘어도, 수익 질 나빠진 카카오...""미래 먹거리 AI에 불신도""",생생비즈플러스,매출 증가는 긍정적이나 수익 질 악화 및 AI에 대한 불신은 카카오의 사업 전략 및 수익성 개선 방안 마련의 필요성을 시사함.,"카카오의 재무 현황 및 시장의 평가를 보여주는 기사로, 경영진이 전략 방향 설정 시 반드시 참고해야 함.",False,False
I130,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_general_low_relevance,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,99.0,2,2,1,10,595,"595,565,546,544,512,508,532,519,509,515","건전성 점수 매기고, 지자체엔 고발권...기업 감시망 넓히는 공정위 | 공정위, 보령에 오리지널 항암제 탁소텔 인수에 시정조치…“복제약 디탁셀 매각하라” | 공정위, 서면 없이 기술자료 요구한 우진산전에 1억2600만원 과징금 | “대상, 작년 4분기 순이익 -3726억…공정위 전분당 담합 조사에 과징금 예상액 충당부채로“ | 보령, 탁소텔 인수 '경쟁 제한' 우려…공정위 ""디탁셀 매각하라""",이데일리 | 디지털데일리 | 디지털데일리 | 뉴스퀘스트 | 메디팜스투데이,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,로컬 보조 라벨,False,False
I131,"미국 의회, 스테이블코인 규제 및 월드리버티 인가 논란",스테이블코인 규제,GOV_FINANCIAL_DIGITAL_POLICY,정부_국회,,GOV_DIGITAL_FINANCE_POLICY,,other,99.0,1,1,1,2,1494,"1494,1496","[D-BIZ 암호화폐 동향] 美 OCC 청장 ""월드리버티 인가, 민주당 압력만 존재""…스테이블코인 규제 공방도 격화 | [D-BIZ 암호화폐 동향] 골드만삭스, 토큰화 부동산 펀드 출시… 美 의회, 스테이블코인 규제 및 월드리버티 인가 논란",데일리비즈온 | 데일리비즈온,"미국 의회의 스테이블코인 규제 논란은 글로벌 스테이블코인 관련 규제 환경 변화를 보여주며, 카카오의 금융 서비스(스테이블코인 연계 가능성) 운영에 대한 규제 리스크를 파악하는 데 도움을 줌.","카카오의 디지털 금융 확장 가능성을 고려할 때, 스테이블코인 관련 글로벌 규제 동향 파악은 매우 중요함. / 1494번 기사와 동일한 이슈로, 스테이블코인 관련 글로벌 규제 동향은 카카오의 디지털 금융 확장 시 중요한 고려사항임.",False,False
I132,스테이블코인 위협 인텔리전스 보고서 발표,스테이블코인 위협,GOV_FINANCIAL_DIGITAL_POLICY,정부_국회,,GOV_DIGITAL_FINANCE_POLICY,,other,97.5,1,1,1,1,1525,1525,"CertiK, “Skynet 2026 스테이블코인 위협 인텔리전스 보고서” 발표… 브리지 해킹 피해 3.28억 달러·1,100억 달러 규모 제재 회피 네트워크 주목",tokenpost.kr,"스테이블코인 관련 보고서는 가상자산 시장의 잠재적 위험 요소를 파악하는 데 도움을 주며, 향후 카카오의 금융 서비스(스테이블코인 연계 가능성) 운영에 대한 보안 고려사항을 제시함.","카카오의 직접적인 관련성은 낮으나, 디지털 금융 확장 시 고려해야 할 스테이블코인 시장의 위험 분석은 참고 가치가 있음.",False,False
I133,"'1천만원 이상 가상자산' 이전 거래, 각사관리",가상자산 규제,GOV_FINANCIAL_DIGITAL_POLICY,정부_국회,,GOV_DIGITAL_FINANCE_POLICY,,other,97.5,1,1,1,1,2814,2814,"""이제 의무 보고 아냐""…'1천만 원 이상 가상자산' 이전 거래, 각사관리",SBS 뉴스,"1천만원 이상 가상자산 이전 거래에 대한 의무 보고가 각 사업자 관리로 전환되는 것은 관련 규제 환경의 유연화를 보여주며, 향후 카카오의 금융 서비스 관련 규제 준수 부담 완화 가능성을 시사함.","2830번, 2829번, 754번, 2811번 기사와 동일한 이슈로, 가상자산 거래 관련 규제 완화는 카카오의 금융 사업 확장 시 중요한 정책 변화임.",False,False
I134,가상자산 규제 완화 및 거래소 리스크 관리 자율권 강화,가상자산 규제,GOV_FINANCIAL_DIGITAL_POLICY,정부_국회,,GOV_DIGITAL_FINANCE_POLICY,,other,97.5,1,1,1,1,2818,2818,가상자산 규제 완화…거래소 리스크 관리 자율권 강화 전망,스페셜타임스,"가상자산 규제 완화 및 거래소 리스크 관리 자율권 강화는 관련 규제 환경의 유연화를 보여주며, 향후 카카오의 금융 서비스 관련 규제 준수 부담 완화 가능성을 시사함.","2830번, 2829번, 754번, 2811번, 2814번, 2823번 기사와 동일한 이슈로, 가상자산 거래 관련 규제 완화는 카카오의 금융 사업 확장 시 중요한 정책 변화임.",False,False
I135,SNS 규제와 청소년 정신 건강,규제/정책,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,FILLER_REFERENCE,,,other,94.5,2,1,1,1,219,219,"“SNS 전면 금지, 청소년 정신건강 개선 근거 없다”… 오히려 역효과 우려",매일경제,SNS 전면 금지가 청소년 정신 건강 개선에 근거가 없으며 오히려 역효과 우려가 있다는 내용의 기사임. 카카오의 소셜 서비스 관련 정책 방향 결정에 참고할 수 있음.,카카오 서비스의 잠재적 규제 이슈와 관련된 사회적 논의를 파악하는 데 유용함.,False,False
I136,내부거래_규제_논의,공정거래,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,90.5,2,2,1,1,563,563,"포스코DX·현대오토에버, 내부거래 확대…공정위 경고에도 90% 웃돌아",스페셜경제,"카카오의 내부거래와 직접적 관련은 적으나, 공정거래위원회의 내부거래 규제 경향 파악에 참고.","직접적인 영향 경로가 약하고, 카카오의 플랫폼 비즈니스와 직접적인 연관성이 낮아 GOV_GENERAL_LOW_RELEVANCE 처리.",False,False
I137,FAST_서비스_경쟁력_강화,미디어_플랫폼,SELF_AFFILIATE_BUSINESS,정부_국회,FILLER_REFERENCE,GOV_GENERAL_LOW_RELEVANCE,,other,82.5,2,2,1,1,461,461,"방미통위-방송업계, 'FAST 경쟁력 강화' 간담회",v.daum.net,방송통신위원회의 FAST(무료 광고 지원 스트리밍) 서비스 경쟁력 강화 논의는 미디어 산업 전반에 대한 정책 방향을 보여줌.,"카카오와 직접적인 연결 고리가 약하고, 플랫폼 사업자에게 직접적인 의무를 부과하는 사안이 아니므로 GOV_GENERAL_LOW_RELEVANCE 처리.",False,False
I138,"다양한 이슈 종합 (투표용지, 삼성합병, 노란봉투법, 이스라엘, 젠슨황, 티빙, 서울 개표)",이슈 종합,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,10.5,2,2,1,1,418,418,[천지일보 이슈종합] 투표용지 부족 헌법소원 제기·국민연금 삼성합병 손배소·노란봉투법·이스라엘 레바논 휴전·깐부형 젠슨 황 방한·티빙 개인정보 유출사고·서울 개표,천지일보,"종합적인 이슈 모음 기사로, 카카오와의 직접적인 정책·리스크 관련성이 낮음.","광범위한 이슈를 나열하고 있으며, 카카오에 대한 직접적인 영향 경로가 명확하지 않아 우선순위 낮음 (GOV_GENERAL_LOW_RELEVANCE).",False,True
I139,카카오엔터 웹툰 IP 론칭,카카오엔터 IP,SELF_DIRECT_RISK,자사_및_계열사_이슈,LOW_VALUE_PR,,COMP_GENERAL_LOW_RELEVANCE,other,-178.5,5,5,5,1,33,33,"“젠지 세대 신드롬급 인기” 카카오엔터 대표 팬덤 IP 백덕수 작가 ‘괴담에 떨어져도 출근을 해야 하는구나’ 웹툰 공식 론칭! ‘흑막을 버리는 데 실패했다’ 쓩늉 작가 작화, 뛰어난 완성도로 원작 세계관 완벽 구현",mstoday.co.kr,"카카오엔터테인먼트의 새로운 웹툰 IP 론칭 소식은 자사 콘텐츠 사업 영역의 확장을 보여주지만, 직접적인 정책 리스크나 대외협력 관련성은 낮음.","단순 홍보 및 브랜드 강화 목적의 콘텐츠 사업 소식이므로, 대외협력·정책리스크팀에서 알아야 할 우선순위가 낮음 (LOW_VALUE_PR).",True,True
I140,카카오페이 환경 보호 활동,카카오페이,LOW_VALUE_PR,자사_및_계열사_이슈,LOW_VALUE_PR,,,other,-362.5,2,2,1,7,10,"10,199,41,198,26,16,37","카카오페이, 제주 곶자왈 공유화 기금 1000만원 전달 | 카카오페이, 제주 곶자왈 공유화 기금 1000만원 전달 | 카카오페이, 환경의 날 맞아 제주 곶자왈 보전 기금 조성 | 카카오페이, '세계 환경의 날' 맞아 제주 곶자왈 공유화 기금 전달 | 카카오페이, 사용자와 함께 제주 곶자왈 기금 1000만원 기부",전자신문 | SBSBiz | 포인트데일리 | 이데일리 | 뉴스1,카카오페이가 환경 보호 활동의 일환으로 기금을 전달한 소식임. / 카카오페이가 환경의 날을 맞아 제주 곶자왈 공유화 기금을 전달한 소식임. / 카카오페이가 환경의 날을 맞아 제주 곶자왈 보전 기금을 조성했다는 소식임. / 카카오페이가 사용자와 함께 제주 곶자왈 보전을 위한 기금을 전달한 소식임. / 카카오페이가 제주 곶자왈 보전을 위해 기금을 전달한 소식임. / 카카오페이가 사용자와 함께 제주 곶자왈 보전을 위한 기금을 전달했다는 소식임.,"단순 홍보성 기사로, 직접적인 영향이나 중요도가 낮음.",True,True
I141,카카오뱅크_AI_이모지_퀴즈,카카오뱅크_이벤트,LOW_VALUE_PR,자사_및_계열사_이슈,LOW_VALUE_PR,,,other,-410.5,1,1,1,1,84,84,카카오뱅크 AI 이모지 퀴즈 정답(6월5일),게임톡,카카오뱅크 AI 이모지 퀴즈 정답 공개는 단순 이벤트 정보임.,"단순 홍보성 이벤트 정보로, LOW_VALUE_PR로 분류하여 제외.",True,True
I142,카카오뱅크_AI_퀴즈,카카오뱅크_이벤트,LOW_VALUE_PR,자사_및_계열사_이슈,LOW_VALUE_PR,,,other,-410.5,1,1,1,1,14,14,오늘도 운송수단 이모지 퀴즈…카카오뱅크 AI 퀴즈 정답 공개,위키트리,카카오뱅크 AI 퀴즈 정답 공개는 단순 이벤트 정보임.,"단순 홍보성 이벤트 정보로, LOW_VALUE_PR로 분류하여 제외.",True,True
