id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
1950,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"키움증권, 비상장주 교차거래 시스템 구축…네이버와 맞손",키움증권 비상장주 교차거래 시스템 구축 네이버와 맞손,글로벌이코노믹,글로벌이코노믹,"Mon, 21 Sep 2026 23:41:46 GMT","키움증권, 비상장주 교차거래 시스템 구축…네이버와 맞손 글로벌이코노믹",https://news.google.com/rss/articles/CBMihwFBVV95cUxPcjM1dTdiM0FWQUt6b1QwWS1JNzdnUUVkZGZCcjNkd2V1S082YTRuVFhsVEZhV0x6ZDlIT2JoRTI3aXp6WGlTSF9kMWMxWDI2aU9KTHZxc3RHdTVDczZzcVlMVVljZEMxMVBOcWFOc0NMWlAtY3RNcTkxZ0VLenNmU2N1THFIWUk?oc=5,google_rss_네이버 when:2d,269.5,16.5,strategy_mna_governance,strategy_mna_governance,네이버,v43_not_true_competitor,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:naver:mna_capital,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,269.5,strategy_mna_governance,competitor:strategy_mna,global_incident:mna_capital:naver:mna_capital:general,global_incident:mna_capital:naver:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:mna_capital:naver:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:naver:mna_capital,comp_domestic_strategy,,,
68,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 임차 데이터센터 냉방 전력 23% 절감 … AI 기반 열관리 역량 확대",카카오 임차 데이터센터 냉방 전력 23 절감 ai 기반 열관리 역량 확대,worktoday.co.kr,worktoday.co.kr,"Tue, 22 Sep 2026 02:02:50 GMT","카카오, 임차 데이터센터 냉방 전력 23% 절감 … AI 기반 열관리 역량 확대 worktoday.co.kr",https://news.google.com/rss/articles/CBMibEFVX3lxTFAydXF4Q2w1ZVc3N2tXT0t5SXlfUGpkMWFwQzJhZWxlTWVOd3JseVVxZ2dEUFlCUUhwanJuLTBoaDRCaTJRdGF1T3ZyNVdtXzFMNHEwbTR3amhwTmZNVmVzMmlKOHduOXZTM2l6Qg?oc=5,google_rss_카카오 when:2d,256.3,32.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,24.0,published_today,business_change,event:카카오:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,256.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 임차 데이터센터 냉방 전력 23 절감 ai 기반 열관리 역량 확대,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:카카오 임차 데이터센터 냉방 전력 23 절감 ai 기반 열관리 역량 확대,self_strategic_reference,,,
2287,경쟁사/해외이슈,경쟁사_해외이슈,KT,"AI 데이터센터·해저케이블 품은 KT…""주가 재평가 기대”",ai 데이터센터 해저케이블 품은 kt 주가 재평가 기대,한국경제,한국경제,"Mon, 21 Sep 2026 06:57:16 GMT","AI 데이터센터·해저케이블 품은 KT…""주가 재평가 기대” 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBya0xVa0pYR3pwMXdEWGZ3cjRJSGNNdnViaDNDVjBDLWJObHJZeGZFQU1zNmc4dzN6aFdVT01Ha3lRNm5DUVdJTWFZQVhRNFVMUmFjWktvMFhBQQ?oc=5,google_rss_KT when:2d,255.5,28.0,"ai_infrastructure_security,aidc_datacenter,financial_performance",aidc_general,KT,,,,,,,general,14.0,published_yesterday,market_commentary,event:KT:ai_infrastructure_security+aidc_datacenter,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,255.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
2038,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[머니네버슬립] 젠슨 황 “내년 엔비디아 칩 판매량 두 배로 늘어난다” : 네이버 블로그,머니네버슬립 젠슨 황 내년 엔비디아 칩 판매량 두 배로 늘어난다 네이버 블로그,Naver Blog,Naver Blog,"Sun, 20 Sep 2026 23:45:12 GMT",[머니네버슬립] 젠슨 황 “내년 엔비디아 칩 판매량 두 배로 늘어난다” : 네이버 블로그 Naver Blog,https://news.google.com/rss/articles/CBMijwFBVV95cUxOOVFBVTVWYXMzT1NlQzJJWkxfTURxM1dubTl6N3NnTXNVUzBmOHVDTGxWVTZfLUY2aEJJX0QwZEctajlmd1NlTFJiNUdWZ3E4QVBkOUctclhqTDVEVTRCTkIxNWNPMlc3cDNUVTA2RGIwMWNQd0R3dXE3YUtjRjA5YlZXNzYxY0E1cDFud0NKaw?oc=5,google_rss_네이버 AI when:2d,252.0,-23.5,,,네이버,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,252.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:머니네버슬립 젠슨 황 내년 엔비디아 칩 판매량 두 배로 늘어난다 네이버 블로그,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:머니네버슬립 젠슨 황 내년 엔비디아 칩 판매량 두 배로 늘어난다 네이버 블로그,comp_domestic_strategy,,,
2049,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, DB·서버 접근제어 통합 보안 서비스 출시 “개인정보보호법 준수 부담 낮춰”",네이버클라우드 db 서버 접근제어 통합 보안 서비스 출시 개인정보보호법 준수 부담 낮춰,전자신문,전자신문,"Tue, 22 Sep 2026 02:27:03 GMT","네이버클라우드, DB·서버 접근제어 통합 보안 서비스 출시 “개인정보보호법 준수 부담 낮춰” 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5jWV91THhJVVVGX3JYUkVTQW56MzNXbGp1clVncHMzbkpMU29xVDU1T3Itbkstc3h0ZFhGOHlUU0g2b1VOdGlyQm8zRlEzQQ?oc=5,google_rss_네이버 규제 when:2d,249.0,99.5,"phishing_security,platform_obligation,privacy_security_reliability",security_general,네이버,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,direct_risk,v27:platform_enforcement:naver:privacy_data_violation,general,platform_enforcement:naver:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,249.0,"privacy_security_reliability,platform_obligation",competitor:platform_obligation,global_incident:platform_enforcement:naver:privacy_data_violation:general,global_incident:platform_enforcement:naver:privacy_data_violation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_enforcement:naver:privacy_data_violation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_enforcement:naver:privacy_data_violation,comp_domestic_direct_risk,,,
2117,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버웹툰, 신작 웹툰 전 세계 동시 연재…‘글로벌 드롭’ 가동 - 조선비즈",네이버웹툰 신작 웹툰 전 세계 동시 연재 글로벌 드롭 가동,Chosunbiz,Chosunbiz,"Mon, 21 Sep 2026 02:58:00 GMT","네이버웹툰, 신작 웹툰 전 세계 동시 연재…‘글로벌 드롭’ 가동 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMiggFBVV95cUxQRDE1b0M1TlN2WnEwa1FsZWNzRzNtMWxYQkhRVklCa2FDWDRYZG1uOFdkbGVLb3ZkclpEUEtoU2RJZXIwaTFyazRMdW95ZW5lNlJ2S240SHZJMVpfMzk3MnFYb0tBNG10Qk5rOU5oMjItQktlZmpLSFg2ekZTMC04QzFn0gGWAUFVX3lxTE1lSk1jdVVleHREdGNMN1kwc0JMbDNQbUY0Wk9vTkNOSnEzNVJfV19BaXlxOHpYN3hvcTZiZ3hLT0ExekkxZ1RJdF9NaU1qbmRTQVoxYnBYRzhEVjhSVkVmR1NLT1FQZ1I3cEo0UmFlOEw5SzFfUURFY1NIbjM2SjhTYURlUmVhdUpiOGZva19Vc3ZpY2ZHUQ?oc=5,google_rss_네이버 site:chosun.com when:2d,247.0,6.5,,,네이버,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,action_started,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,247.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버웹툰 신작 웹툰 전 세계 동시 연재 글로벌 드롭 가동,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버웹툰 신작 웹툰 전 세계 동시 연재 글로벌 드롭 가동,comp_domestic_strategy,,,
2124,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버웹툰, 9개 언어로 신작 동시에 푼다…'글로벌 드롭' 첫 가동",네이버웹툰 9개 언어로 신작 동시에 푼다 글로벌 드롭 첫 가동,fnnews.com,파이낸셜뉴스,"Mon, 21 Sep 2026 00:05:32 GMT","네이버웹툰, 9개 언어로 신작 동시에 푼다…'글로벌 드롭' 첫 가동 fnnews.com",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5BX3VJUTMyaVZuZlBRZEZELVJ3OG1UcEg4MGtvUEFaTkRTeUN5dFNHRVJ5WVFXRElZQVdjekUyNXd3VWl2Mk5hTjVmYWxLbGV6UllfbDhKU3dBQQ?oc=5,google_rss_네이버 site:fnnews.com when:2d,245.0,6.5,,,네이버,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,action_started,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,245.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버웹툰 9개 언어로 신작 동시에 푼다 글로벌 드롭 첫 가동,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버웹툰 9개 언어로 신작 동시에 푼다 글로벌 드롭 첫 가동,comp_domestic_strategy,,,
2102,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버웹툰, 9개 언어로 신작 동시에 푼다…'글로벌 드롭' 첫 가동",네이버웹툰 9개 언어로 신작 동시에 푼다 글로벌 드롭 첫 가동,newsis.com,뉴시스,"Mon, 21 Sep 2026 00:04:16 GMT","네이버웹툰, 9개 언어로 신작 동시에 푼다…'글로벌 드롭' 첫 가동 newsis.com",https://news.google.com/rss/articles/CBMieEFVX3lxTE9ab3BpR2YzN1FLbm03WGZVNDVJWGFzeTBTR0R2dU5UTVJFRTFfVlJQa0FOdHRHLW5pckRMVGRNQmZBSGVqVDVJWWMwekRYQUJLN0lOYml5ZUlOaWhOaG1IUVYzSTB2MnlMV1pZbEV4RVFmbDBBRjNGSdIBeEFVX3lxTE9ab3BpR2YzN1FLbm03WGZVNDVJWGFzeTBTR0R2dU5UTVJFRTFfVlJQa0FOdHRHLW5pckRMVGRNQmZBSGVqVDVJWWMwekRYQUJLN0lOYml5ZUlOaWhOaG1IUVYzSTB2MnlMV1pZbEV4RVFmbDBBRjNGSQ?oc=5,google_rss_네이버 site:newsis.com when:2d,245.0,6.5,,,네이버,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,action_started,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,245.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버웹툰 9개 언어로 신작 동시에 푼다 글로벌 드롭 첫 가동,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버웹툰 9개 언어로 신작 동시에 푼다 글로벌 드롭 첫 가동,comp_domestic_strategy,,,
2046,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, DB·서버 접근제어 통합 보안 서비스 출시 “개인정보보호법 준수 부담 낮춘다”",네이버클라우드 db 서버 접근제어 통합 보안 서비스 출시 개인정보보호법 준수 부담 낮춘다,NAVERCorp.,NAVERCorp.,"Tue, 22 Sep 2026 01:24:41 GMT","네이버클라우드, DB·서버 접근제어 통합 보안 서비스 출시 “개인정보보호법 준수 부담 낮춘다” NAVERCorp.",https://news.google.com/rss/articles/CBMickFVX3lxTE5yWnZQbUVtemZBZ0o1RWNnbDV5VWxfTmtfT1htbl9iYlV1R29KelpSQ1F6LURIOHFhRERFN0ctRWFiMVluTV92bkNKa2VkNEFXZU8wbzZYUWZJcjdhU2VTQm54dFJFOHBEMzBQTWdUQ0xUZw?oc=5,google_rss_네이버 규제 when:2d,243.0,99.5,"phishing_security,platform_obligation,privacy_security_reliability",security_general,네이버,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,direct_risk,v27:platform_enforcement:naver:privacy_data_violation,general,platform_enforcement:naver:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,243.0,"privacy_security_reliability,platform_obligation",competitor:platform_obligation,global_incident:platform_enforcement:naver:privacy_data_violation:general,global_incident:platform_enforcement:naver:privacy_data_violation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_enforcement:naver:privacy_data_violation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_enforcement:naver:privacy_data_violation,comp_domestic_direct_risk,,,
2007,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, DB·서버 접근제어 보안 서비스 출시...개인정보보호법 준수 지원",네이버클라우드 db 서버 접근제어 보안 서비스 출시 개인정보보호법 준수 지원,디지털투데이,디지털투데이,"Tue, 22 Sep 2026 00:39:36 GMT","네이버클라우드, DB·서버 접근제어 보안 서비스 출시...개인정보보호법 준수 지원 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE9lMUhnMEEyV211OVVpMUJTZXJPb05ua2diWG5RLW1mWFo0UXI1NDZMcUI1RmhBSjBQYjBqa0w2d0I5OG1OQzFlSG1KQmxIMkdoazBzanFPeEViR0xBZW43UTNFVHVycmZCWWs4Z2w1Tm50UVU?oc=5,google_rss_네이버 when:2d,243.0,99.5,"phishing_security,platform_obligation,privacy_security_reliability",security_general,네이버,,Y,,,,competitor:platform_obligation,platform_operator_obligation,24.0,published_today,direct_risk,v27:platform_enforcement:naver:privacy_data_violation,general,platform_enforcement:naver:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,243.0,"privacy_security_reliability,platform_obligation",competitor:platform_obligation,global_incident:platform_enforcement:naver:privacy_data_violation:general,global_incident:platform_enforcement:naver:privacy_data_violation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_enforcement:naver:privacy_data_violation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_enforcement:naver:privacy_data_violation,comp_domestic_direct_risk,,,
1983,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[기업家] 네이버 ⑲ㅣ AI 쇼핑 키우고 배민 인수 접고…네이버제트는 ‘파업 전운’,기업 네이버 ai 쇼핑 키우고 배민 인수 접고 네이버제트는 파업 전운,CBC뉴스,CBC뉴스,"Tue, 22 Sep 2026 02:00:40 GMT",[기업家] 네이버 ⑲ㅣ AI 쇼핑 키우고 배민 인수 접고…네이버제트는 ‘파업 전운’ CBC뉴스,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9ZSmVzR3NwaE00VGNyM2dSQlRxLTV0UnVKdldlemJrLWxtOE91d2JNV2c2SVhpbVpxTmhPMldGN0ZmRlZpSkpCdnhJRmdvaDhYTEttdnh1dWN5ZTM3MEhjQ2l4Q0ZMYkVP?oc=5,google_rss_네이버 when:2d,242.0,55.5,"ai_infrastructure_security,labor_dispute,labor_negotiation,strategy_mna_governance",labor_general,"네이버,배달의민족",,,,,,,general,24.0,published_today,direct_risk,global_incident:platform_regulation:naver:delivery_app_fee_policy,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,242.0,"labor_negotiation,strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:platform_regulation:naver:delivery_app_fee_policy:general,global_incident:platform_regulation:naver:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:naver:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:delivery_app_fee_policy,comp_domestic_ai_platform,,,
2682,경쟁사/해외이슈,경쟁사_해외이슈,구글,"앤트로픽·오픈AI·스페이스XAI·구글, ""AI 개발 속도 함께 늦추기로 담합"" 반독점 소송 당해",앤트로픽 오픈ai 스페이스xai 구글 ai 개발 속도 함께 늦추기로 담합 반독점 소송 당해,AI 매터스,AI 매터스,"Mon, 21 Sep 2026 07:40:48 GMT","앤트로픽·오픈AI·스페이스XAI·구글, ""AI 개발 속도 함께 늦추기로 담합"" 반독점 소송 당해 AI 매터스",https://news.google.com/rss/articles/CBMiVEFVX3lxTE8xSGo3UDk4REZrTUstQjJCV21vLWRKbnhvVGlWRko1WV9ieExMbTYzSzRmdmdiSWJTejRHZTFFR2lycjRKc0tESWlvMEhGazRQcDV1Qw?oc=5,google_rss_구글 AI when:2d,239.5,45.0,"ai_infrastructure_security,antitrust_platform,market_power_platform",antitrust_inapp,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:google:platform_regulation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,239.5,"market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,global_incident:platform_regulation:google:platform_regulation:general,global_incident:platform_regulation:google:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:google:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_regulation,comp_overseas_regulation_data,,,
2776,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"법률 AI 하비, 오픈AI·앤트로픽 대신 中 오픈웨이트 모델로…마진 -50%에서 흑자 전환",법률 ai 하비 오픈ai 앤트로픽 대신 오픈웨이트 모델로 마진 50 에서 흑자 전환,AI 매터스,AI 매터스,"Tue, 22 Sep 2026 01:09:03 GMT","법률 AI 하비, 오픈AI·앤트로픽 대신 中 오픈웨이트 모델로…마진 -50%에서 흑자 전환 AI 매터스",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBmOURaUWRSeHFkeEEzV1hKTG9KZkFzQTl5cFBONlJWLWNWYXpxUEVYdzZlTUxBeDlZRkVDT21PV1lRSW9oSld1dXN6VzQ1VnJsd2RGTA?oc=5,google_rss_오픈AI when:2d,239.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,239.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,
1921,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, DB·서버 접근 통제 보안 서비스 출시…“개인정보 규제 대응” - 조선비즈",네이버클라우드 db 서버 접근 통제 보안 서비스 출시 개인정보 규제 대응,Chosunbiz,Chosunbiz,"Tue, 22 Sep 2026 00:53:00 GMT","네이버클라우드, DB·서버 접근 통제 보안 서비스 출시…“개인정보 규제 대응” - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMiggFBVV95cUxOc3V3cEJFOUR3N3REX2NlblFjQnZ5SVA5VV96V2pzSWt5R3dqbzZDRHA1clBZTVI4NVBHOTNLNDBwbVZRRFl6S1RZeDNic2EzU0pPUmdOLVBhZTl4bWZibkNzWFJjOFByNWI5c1pKclpESkRDcHh1YlNZM3gxUzdFUkVn0gGWAUFVX3lxTFAtcHBFdFBwYmVFcEV5MzdUMVV6UF9uc2FBdTk2NVhEOWM1YTQwcEZhcFRQOGE4VDJucXR5TEltUVpUVTlhNmcwSDhYQk5ybUJ4RHlqZUkzaDJ1ZGp1ekVoU3hjT2ZuTGRiUlc4UHBENHR3OUgtVFRSX2Q0aTM5SGFwa2hZdDQyU19aSVZLWFItYUJhT2kzZw?oc=5,google_rss_네이버 when:2d,239.0,45.5,"phishing_security,policy_legislation,privacy_security_reliability",security_general,네이버,,,,,,,general,24.0,published_today,direct_risk,privacy_security:naver:data_leak,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,239.0,"privacy_security_reliability,policy_legislation",competitor:security_reliability,global_incident:platform_regulation:naver:platform_regulation:general,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:naver:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_direct_risk,,,
