id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유
2117,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 국방 AX 협력 모델 제시 ""군이 AI 통제권 갖고 민간기술로 신속 전력화""",네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,NAVERCorp.,NAVERCorp.,"Fri, 18 Sep 2026 08:20:27 GMT","네이버클라우드, 국방 AX 협력 모델 제시 ""군이 AI 통제권 갖고 민간기술로 신속 전력화"" NAVERCorp.",https://news.google.com/rss/articles/CBMickFVX3lxTE9pQS0yRklSczlKYmpXMmNkOWNUNVZVX3pnZkI1TXNBZ0xkS3dhMjRQd3dKZFlLUDhzQnBwaXNrdVdYT0loSE1Bal84aTRlNnVXbzRHUlRrMFkxZzlqbWZwUDdhZGdTWVhrb1RQa3J2S1FvZw?oc=5,google_rss_네이버 AI when:4d,306.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,306.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,comp_domestic_ai_platform,,
2101,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버클라우드 “AI 풀스택·FDE 동원해 국방 AX 지원할 것”,네이버클라우드 ai 풀스택 fde 동원해 국방 ax 지원할 것,AI타임스,AI타임스,"Fri, 18 Sep 2026 05:06:22 GMT",네이버클라우드 “AI 풀스택·FDE 동원해 국방 AX 지원할 것” AI타임스,https://news.google.com/rss/articles/CBMiakFVX3lxTE83Vkd0WF82eW1MWmtyV0JiM0dpQWtWUHFQaXZJb2ZEb1RKVUxJcUMzR3lNSGlJbG40cWtJREZMV0Y2VmcwV09XUGNBcHNIUWV6NHdLM2MyTENEZndRY3FRaUNfWGFzNE9tYnc?oc=5,google_rss_네이버 when:4d,306.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,306.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 ai 풀스택 fde 동원해 국방 ax 지원할 것,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 ai 풀스택 fde 동원해 국방 ax 지원할 것,comp_domestic_ai_platform,,
2136,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드 ""AI 통제권은 軍에"" … 민간기술로 국방 AX 전력화",네이버클라우드 ai 통제권은 에 민간기술로 국방 ax 전력화,뉴데일리,뉴데일리,"Fri, 18 Sep 2026 02:41:49 GMT","네이버클라우드 ""AI 통제권은 軍에"" … 민간기술로 국방 AX 전력화 뉴데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxQS3E1enRPWFhCX0hjb3hyTkVaRFlqVnZhUHA4cEltSTBGQS11NHRweDM5dXpwSktGd1VKVkt6dTBPLThmd3l2WFFXYU5TMTYwYWx5SGVqWUVTbmpsZF9zd2ZsSUFDSDZ5QnVEdDZtckV2UUxlNGowdTJpY0Y3Z05KSNIBgAFBVV95cUxQS3E1enRPWFhCX0hjb3hyTkVaRFlqVnZhUHA4cEltSTBGQS11NHRweDM5dXpwSktGd1VKVkt6dTBPLThmd3l2WFFXYU5TMTYwYWx5SGVqWUVTbmpsZF9zd2ZsSUFDSDZ5QnVEdDZtckV2UUxlNGowdTJpY0Y3Z05KSA?oc=5,google_rss_네이버 AI when:4d,306.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,306.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 ai 통제권은 에 민간기술로 국방 ax 전력화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 ai 통제권은 에 민간기술로 국방 ax 전력화,comp_domestic_ai_platform,,
2140,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 국방 AX 협력 모델 제시 ""군이 AI 통제권 갖고 민간기술로 신속 전력화""",네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,v.daum.net,v.daum.net,"Fri, 18 Sep 2026 02:10:53 GMT","네이버클라우드, 국방 AX 협력 모델 제시 ""군이 AI 통제권 갖고 민간기술로 신속 전력화"" v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5kM3dlZGR5VXpLSmh6Yjc4d2Q2RHlYRXJUeFRLUFhBclliOFRmNFNsYkNVczV1M2VSVHFlTTRUSkhlNFVXeVNYNG1iQ1NhdFE?oc=5,google_rss_네이버 AI when:4d,306.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,306.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,self_filler_reference,,
2951,경쟁사/해외이슈,경쟁사_해외이슈,구글,"SKT, 아이폰18 프로·프로맥스 출시…구글 AI 구독권·중고폰 최대 127만원 보상",skt 아이폰18 프로 프로맥스 출시 구글 ai 구독권 중고폰 최대 127만원 보상,리드경제,리드경제,"Fri, 18 Sep 2026 00:29:30 GMT","SKT, 아이폰18 프로·프로맥스 출시…구글 AI 구독권·중고폰 최대 127만원 보상 리드경제",https://news.google.com/rss/articles/CBMib0FVX3lxTE1VOFowQ2NZb3NBdjlER3ZQNXRNVVM4RU9zTFFNZ3kyRmVvSGgzVFcxdkUtMFRMMEROaTNmQlVNVm8xajFtMXBjbDZkV0p0U0lNQzF2dllRMExkR25nQmdBMEczT1ZMNHVrcVBOdHd0VQ?oc=5,google_rss_구글 AI when:4d,306.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"SKT,구글,애플",,,,,,,general,0.0,,business_change,event:SKT+구글:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,306.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:skt 아이폰18 프로 프로맥스 출시 구글 ai 구독권 중고폰 최대 127만원 보상,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:skt 아이폰18 프로 프로맥스 출시 구글 ai 구독권 중고폰 최대 127만원 보상,comp_domestic_ai_platform,,
2188,경쟁사/해외이슈,경쟁사_해외이슈,네이버,중국 당국 부자들 해외 투자내역 뒤진다. (feat. 비트코인),중국 당국 부자들 해외 투자내역 뒤진다 feat 비트코인,contents.premium.naver.com,contents.premium.naver.com,"Mon, 21 Sep 2026 01:15:00 GMT",중국 당국 부자들 해외 투자내역 뒤진다. (feat. 비트코인) contents.premium.naver.com,https://news.google.com/rss/articles/CBMijAFBVV95cUxPOFBoLXJyUkR1YVBOXzhNRnk2MzJHal93Q1hTSUp0bWVuRkt5enA0TnoyS0s3WnlxTDg2ZVVTdVFZMW8tYXVPQkZQb3lYMFhoOEpJYWVNSXFSQzQxN1JTdy1qTzdCdUg0NDZzMXJxaUxITkw4QVduSWdlVmRhckJiSE40ckk5Si1GWWtKYw?oc=5,google_rss_네이버 조사 when:4d,304.5,13.5,digital_asset_stablecoin,digital_asset_stablecoin,네이버,brand_not_in_title,,,,,,general,24.0,published_today,general,event:네이버:digital_asset_stablecoin,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,naver,304.5,digital_asset_stablecoin,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:중국 당국 부자들 해외 투자내역 뒤진다 feat 비트코인,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:중국 당국 부자들 해외 투자내역 뒤진다 feat 비트코인,comp_domestic_strategy,,
2939,경쟁사/해외이슈,경쟁사_해외이슈,구글,"SK텔레콤, 아이폰 신제품 출시 기념 개통 행사… 구글 AI 구독권 증정",sk텔레콤 아이폰 신제품 출시 기념 개통 행사 구글 ai 구독권 증정,pointe.co.kr,pointe.co.kr,"Fri, 18 Sep 2026 05:39:45 GMT","SK텔레콤, 아이폰 신제품 출시 기념 개통 행사… 구글 AI 구독권 증정 pointe.co.kr",https://news.google.com/rss/articles/CBMiakFVX3lxTE14a3pLVWdyRkw0STBPOHdVYl80Y25Cd2ctN2UxMDlUaEtmMHEteFFkS0YtQVlNX2FGZWhKNWlsQVYxWXIxWG9qSUxTNjhUSTNaeFBSdUVJOW5XR0RUUC0xTTJrNjZfazlQZGc?oc=5,google_rss_구글 AI when:4d,304.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"SKT,구글,애플",,,,,,,general,0.0,,business_change,event:SKT+구글:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,304.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:sk텔레콤 아이폰 신제품 출시 기념 개통 행사 구글 ai 구독권 증정,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:sk텔레콤 아이폰 신제품 출시 기념 개통 행사 구글 ai 구독권 증정,comp_domestic_ai_platform,,
2150,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 국방 AX 협력 모델 제시... ""군이 AI 통제권 갖고 민간기술로 신속 전력화""",네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,aitimes.kr,aitimes.kr,"Fri, 18 Sep 2026 04:24:52 GMT","네이버클라우드, 국방 AX 협력 모델 제시... ""군이 AI 통제권 갖고 민간기술로 신속 전력화"" aitimes.kr",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE51SXpkNDRWWmF2cncwUTFwUFVLSHBfaVhRVS1VT0ZDbDR1YlNJRHd3b2Z5RjRsRS1EcERlQlotS0dzUS1ENWgwRHF5ajJMTlJ4azB2S1VsRkx6MG1sOC1BeVFKY1VkWEE?oc=5,google_rss_네이버 AI when:4d,304.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,304.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 국방 ax 협력 모델 제시 군이 ai 통제권 갖고 민간기술로 신속 전력화,comp_domestic_ai_platform,,
2235,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버 D2SF, 글로벌 헬스케어 스타트업 2곳 투자…정밀의료·수면 공략",네이버 d2sf 글로벌 헬스케어 스타트업 2곳 투자 정밀의료 수면 공략,edaily.co.kr,이데일리,"Fri, 18 Sep 2026 02:22:22 GMT","네이버 D2SF, 글로벌 헬스케어 스타트업 2곳 투자…정밀의료·수면 공략 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxNN3k2TFpNYUh2NnNmeXZHQ25YdWJ6XzExdnJOSkYtWFJtLWJFOWNBeTgta2J6OEMtZnZQdUZIY0RhN1FPMXVhSmhlNjBxdEtoOWphaXdhSlF3VzZSaGpGR29hUDBSTDJ1eHc2cnM3SzFFQkM2ZWdIZ0prY0ZSLTdtTQ?oc=5,google_rss_네이버 site:edaily.co.kr when:4d,304.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,0.0,,general,event:네이버:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,304.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 d2sf 글로벌 헬스케어 스타트업 2곳 투자 정밀의료 수면 공략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 d2sf 글로벌 헬스케어 스타트업 2곳 투자 정밀의료 수면 공략,comp_domestic_ai_platform,,
3380,경쟁사/해외이슈,경쟁사_해외이슈,애플,10월 '아이폰 듀오' 국내 출시…통신사 '애플 특수' 이어지나,10월 아이폰 듀오 국내 출시 통신사 애플 특수 이어지나,digitaltoday.co.kr,digitaltoday.co.kr,"Sun, 20 Sep 2026 22:37:43 GMT",10월 '아이폰 듀오' 국내 출시…통신사 '애플 특수' 이어지나 digitaltoday.co.kr,https://news.google.com/rss/articles/CBMic0FVX3lxTE9wMi1XaUdTbkJ2TXdtOHlyQms0ZTM1MHp3a3h0U1pzdUt1U2l1V3JLVndwSUtpWjA5ZWhZZnZuVFl3X0FQQVNmeDJsRTdJZzFXRUlVd3Boc3V6RlVQckNwMlVaRUlVSUhYYkhwd3NLZS10SXM?oc=5,google_rss_애플 when:4d,302.0,4.0,,,애플,,,,,,,general,24.0,published_today,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,global,302.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:10월 아이폰 듀오 국내 출시 통신사 애플 특수 이어지나,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:10월 아이폰 듀오 국내 출시 통신사 애플 특수 이어지나,competitor_general_low_relevance,,
2089,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드 '국방 AX'…""흩어진 데이터 연결이 핵심""",네이버클라우드 국방 ax 흩어진 데이터 연결이 핵심,한국경제,한국경제,"Fri, 18 Sep 2026 08:28:37 GMT","네이버클라우드 '국방 AX'…""흩어진 데이터 연결이 핵심"" 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1kMkk3Uld0T08yQlY1NFN3LTlhRWZjWU0tbnpXREVDelRqNzZKQ29QRDRKWVlxOUxmS283OXg0N2oyTVRKR2RBWWIxeWxLd3A2QnZvaU9pSlR1Zw?oc=5,google_rss_네이버 when:4d,301.5,6.5,,,네이버,,,,,,,general,0.0,,general,,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,301.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 국방 ax 흩어진 데이터 연결이 핵심,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 국방 ax 흩어진 데이터 연결이 핵심,comp_domestic_ai_platform,,
2228,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"""글로벌 진출 지원""…네이버 D2SF, 헬스케어 스타트업 투자 확대",글로벌 진출 지원 네이버 d2sf 헬스케어 스타트업 투자 확대,디지털데일리,디지털데일리,"Fri, 18 Sep 2026 05:43:39 GMT","""글로벌 진출 지원""…네이버 D2SF, 헬스케어 스타트업 투자 확대 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1mTzdsVzJZVWd6elVNQWpKc2c4azhyTFVzWlJ6UUpsSDRpRW9UQjI5UmxqYTdNemZtZ0gwaVo4WFVEdlVBb1JjV2RYTTdBeHNOUGdCaWJ5ZUhESWluQ2lWMnVnRk4?oc=5,google_rss_네이버 site:ddaily.co.kr when:4d,300.5,6.5,,,네이버,,,,,,,general,0.0,,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,300.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:글로벌 진출 지원 네이버 d2sf 헬스케어 스타트업 투자 확대,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:글로벌 진출 지원 네이버 d2sf 헬스케어 스타트업 투자 확대,comp_domestic_strategy,,
3336,경쟁사/해외이슈,경쟁사_해외이슈,메타,"나이키, RTFKT 메타버스 운동화 출시",나이키 rtfkt 메타버스 운동화 출시,fpost.co.kr,fpost.co.kr,"Sat, 19 Sep 2026 01:07:09 GMT","나이키, RTFKT 메타버스 운동화 출시 fpost.co.kr",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPNE5NSGs5NU5ncnJjU3daazNvbnJ6cDdNVF8xXzBlSzBOWGR4SmtpYXB5Qy12cFRKM0dtWXZUb0pOdU0wYmszU24zbmxza1ZOLW16SHhPSVFmZnp2bU5JQ0J0dFM3WFRqWXl2Qmx3WVVBWU83dnZCWTByalpwb2o3ZDNEY3hlNHk0ZnFzMFpfRzdFQTNTT0I4Ym53MERCUjZUWFlQTkxpU25nUQ?oc=5,"google_rss_""메타"" when:4d",292.0,4.0,,,메타,,,,,,,general,0.0,,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,global,292.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:나이키 rtfkt 메타버스 운동화 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:나이키 rtfkt 메타버스 운동화 출시,comp_domestic_strategy,,
2032,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버클라우드 “군이 AI 통제권 확보”…국방 AX 협력 모델 제시 : 네이버 블로그,네이버클라우드 군이 ai 통제권 확보 국방 ax 협력 모델 제시 네이버 블로그,Naver Blog,Naver Blog,"Sun, 20 Sep 2026 23:49:12 GMT",네이버클라우드 “군이 AI 통제권 확보”…국방 AX 협력 모델 제시 : 네이버 블로그 Naver Blog,https://news.google.com/rss/articles/CBMijwFBVV95cUxNWl9yNWZrQWdfMXlvekJyQWVsdUNVMnBKa3NfY2txV09WeUttRzhEVS1nMXJ4OHAwWmxsVUJtMHBhczdoSTRXUlhVWDROd19qdVp6VDVnY2VZeTFvVDFjYjZEbDJfMGNrUTk3cEtsVVNEVmUzY3gtZlp2TnpndURrbFB3Zl8yVFJfaWxDNXFaUQ?oc=5,google_rss_네이버 when:4d,286.5,-16.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,286.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 군이 ai 통제권 확보 국방 ax 협력 모델 제시 네이버 블로그,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 군이 ai 통제권 확보 국방 ax 협력 모델 제시 네이버 블로그,comp_domestic_ai_platform,,
3531,경쟁사/해외이슈,경쟁사_해외이슈,애플,"KT, 아이폰18 프로·프로맥스 국내 정식 출시",kt 아이폰18 프로 프로맥스 국내 정식 출시,뉴스1,뉴스1,"Fri, 18 Sep 2026 01:20:28 GMT","KT, 아이폰18 프로·프로맥스 국내 정식 출시 뉴스1",https://news.google.com/rss/articles/CBMiS0FVX3lxTFAtQlBrR3Rta09jMlVJdWhOSnN3Tl9mbThtamhVemhYelRIYUdkQ21lN1VWYWp5NE9HWmcwd1FUZlJJNWRlNVFnUWxCUQ?oc=5,google_rss_애플 site:news1.kr when:4d,282.0,4.0,,,"KT,애플",,,,,,,general,0.0,,general,,general,,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,282.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:kt 아이폰18 프로 프로맥스 국내 정식 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:kt 아이폰18 프로 프로맥스 국내 정식 출시,comp_domestic_strategy,,
