issue_id,issue_group,issue_family,internal_category,primary_category,self_tier,gov_tier,competitor_tier,competitor_scope,issue_score,max_ceo_priority,max_pa_priority,max_relevance,article_count,top_article_id,candidate_article_ids,titles,sources,company_impact,label_reasons,is_pr,exclude
I100,오픈AI도 상장 절차 착수,AI 기업 IPO,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,147.25,1,2,3,1,2514,2514,오픈AI도 상장 절차 착수…AI 기업 IPO 경쟁 '활활',한국경제,글로벌 AI 기업들의 IPO 동향은 카카오가 AI 기술 투자 및 사업화 전략을 수립하는 데 중요한 시장 정보를 제공함.,"AI 분야의 주요 기업들의 IPO 진행 상황은 시장의 성장성과 투자 트렌드를 파악하는 데 중요하며, 카카오의 AI 사업 전략에도 영향을 미칠 수 있음. (기사 2508, 2505, 2501, 2513과 동일 이슈)",False,False
I101,AI 정책 컨트롤타워 인선/공백,AI 정책 컨트롤 타워,GOV_AI_DIGITAL_POLICY,경쟁사_해외이슈,,GOV_AI_CORE_POLICY,,other,147.0,1,1,3,2,1598,"1598,1635","청와대 수석 등 AI 정책 컨트롤타워 공백 한 달째…“후임 인선 시급” | [현장] AI기본법, 시행 넘어 정교화 단계로…“불명확한 규제와 AI 보안 공백 줄여야”",전자신문 | 테크42,AI 국가 전략 수립 및 실행의 중요성이 커지는 상황에서 정책 컨트롤 타워의 공백은 관련 산업 전반에 불확실성을 야기하므로 주시해야 함. / 카카오의 AI 서비스 개발 및 운영에 대한 규제 환경 변화 파악,AI 국가 전략 수립 및 실행의 중요성이 커지는 상황에서 정책 컨트롤 타워의 공백은 관련 산업 전반에 불확실성을 야기하므로 주시해야 함. / v23_category_reassign:government_without_policy_basis / AI 기본법의 정교화 논의는 카카오의 AI 사업 전략 및 규제 환경에 직접적인 영향을 미침.,False,False
I102,오픈AI IPO 절차 착수,AI 기업 IPO,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,146.75,1,2,3,1,2501,2501,"오픈AI, 앤트로픽 이어 IPO 신청서 제출…AI 양강 상장 레이스",지디넷코리아,AI 시장의 주요 플레이어들의 IPO 동향은 카카오가 AI 기술 투자 및 사업화 전략을 수립하는 데 중요한 시장 정보를 제공함.,"AI 분야의 주요 기업들의 IPO 진행 상황은 시장의 성장성과 투자 트렌드를 파악하는 데 중요하며, 카카오의 AI 사업 전략에도 영향을 미칠 수 있음. (기사 2508, 2505와 동일 이슈)",False,False
I103,오픈AI IPO 절차 돌입,AI 기업 IPO,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,146.75,1,2,3,1,2513,2513,"오픈AI, IPO 절차 돌입…앤트로픽·스페이스X와 AI 상장 경쟁",디지털데일리,글로벌 AI 시장의 주요 기업들의 IPO 동향은 카카오가 AI 기술 투자 및 사업화 전략을 수립하는 데 중요한 시장 정보를 제공함.,"AI 분야의 주요 기업들의 IPO 진행 상황은 시장의 성장성과 투자 트렌드를 파악하는 데 중요하며, 카카오의 AI 사업 전략에도 영향을 미칠 수 있음. (기사 2508, 2505, 2501과 동일 이슈)",False,False
I104,오픈AI 비공개 IPO 신청서 제출,AI 기업 IPO,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,146.75,1,2,3,1,2502,2502,"오픈AI, 비공개 IPO 신청서 제출…""아직 시기 결정 안해""",연합뉴스,글로벌 AI 기업들의 IPO 동향은 카카오가 AI 기술 투자 및 사업화 전략을 수립하는 데 중요한 시장 정보를 제공함.,"AI 분야의 주요 기업들의 IPO 진행 상황은 시장의 성장성과 투자 트렌드를 파악하는 데 중요하며, 카카오의 AI 사업 전략에도 영향을 미칠 수 있음. (기사 2508, 2505, 2501, 2513, 2514, 2616, 2628, 2500과 동일 이슈)",False,False
I105,오픈소스 DB 통합 플랫폼 구축,AI 인프라,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,146.5,2,2,1,1,2624,2624,"하나증권, 오픈소스 DB 통합 플랫폼 구축…에이블클라우드 '에이블스택' 적용",전자신문,"하나증권이 에이블클라우드의 '에이블스택'을 적용하여 오픈소스 DB 통합 플랫폼을 구축했으며, 이는 AI 인프라 구축 및 관리 방식에 대한 시사점을 제공한다.","오픈소스 DB 통합 플랫폼 구축 사례는 AI 인프라 구축 및 관리 방식에 대한 경쟁사의 움직임을 보여주며, 카카오의 기술 전략 수립에 참고할 만함.",False,False
I106,"오픈AI, 상장 신고서 제출",AI 기업 동향,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,146.5,2,2,1,1,2540,2540,오픈AI 상장신고서 제출…“시점은 미정”,스카이데일리,오픈AI가 상장 신고서를 제출했다. 이는 AI 분야의 주요 기업의 성장 및 시장 진출 동향을 보여준다.,AI 분야 선도 기업인 오픈AI의 상장 추진은 카카오의 AI 전략 수립에 중요한 시장 신호를 제공하므로 관련성이 높음.,False,False
I107,"트럼프, 오픈AI 지분 인수 논의",AI 및 기본소득,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,146.5,2,2,1,1,2589,2589,"국민이 오픈AI 주주되면 ‘AI 기본소득’이 현실되나?…트럼프, 오픈AI 지분 인수 논의",AI포스트,"트럼프 전 대통령이 오픈AI 지분 인수를 논의하고 있다는 소식이다. 이는 AI 기업의 정치적, 경제적 영향력을 보여준다.","AI 기업의 정치적, 경제적 영향력 확대는 카카오의 AI 사업 운영 및 대외 관계 전략 수립에 중요한 시사점을 제공하므로 관련성이 높음.",False,False
I108,"트럼프 행정부, 오픈AI 지분 인수 논의",AI 및 기본소득,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,146.5,2,2,1,1,2577,2577,"美 트럼프 행정부, 오픈AI 지분 인수 논의...샘 올트먼 CEO 제안",헬로티,"트럼프 행정부에서 오픈AI 지분 인수를 논의하고 있다는 소식이다. 이는 AI 기업의 정치적, 경제적 영향력을 보여준다.","AI 기업의 정치적, 경제적 영향력 확대는 카카오의 AI 사업 운영 및 대외 관계 전략 수립에 중요한 시사점을 제공하므로 관련성이 높음. (ID 2589와 동일 이슈)",False,False
I109,오픈AI IPO 절차 공식 착수,AI 기업 IPO,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,146.25,1,2,3,1,2500,2500,오픈AI도 IPO 절차 공식 착수,조선일보,글로벌 AI 기업들의 IPO 동향은 카카오가 AI 기술 투자 및 사업화 전략을 수립하는 데 중요한 시장 정보를 제공함.,"AI 분야의 주요 기업들의 IPO 진행 상황은 시장의 성장성과 투자 트렌드를 파악하는 데 중요하며, 카카오의 AI 사업 전략에도 영향을 미칠 수 있음. (기사 2508, 2505, 2501, 2513, 2514, 2616, 2628과 동일 이슈)",False,False
I110,미국 AI 기본법 초안 공개,AI 법제화,GOV_AI_DIGITAL_POLICY,정부_국회,,GOV_AI_CORE_POLICY,,other,143.5,2,1,1,1,1640,1640,"美, 초당적 '거대 AI 법안' 초안 공개… 프런티어 개발사 6개월 감사·주(州) 규제 3년 동결",지디넷코리아,"미국에서 AI 기본법 초안이 공개되었으며, 이는 글로벌 AI 규제 동향에 대한 중요한 참고 자료가 된다.","미국의 AI 기본법 초안 발표는 글로벌 AI 규제 동향을 파악하는 데 중요하며, 카카오의 AI 사업 전략 및 법규 준수와 직접적으로 연결됨.",False,False
I111,"가트너, 'AI가 불러온 사이버 위협' 경고",AI 보안,GOV_AI_DIGITAL_POLICY,경쟁사_해외이슈,,GOV_AI_CORE_POLICY,,other,143.5,2,1,1,1,1615,1615,가트너 “AI가 불러온 사이버 위협…단일 보안으론 못 막는다”,이데일리,"가트너는 AI 기술 발전으로 인해 사이버 위협이 증가하고 있으며, 단일 보안으로는 이를 막기 어렵다고 경고했다. 이는 AI 서비스 개발 및 운영에 있어 보안 강화의 중요성을 시사한다.",AI 기술 발전과 함께 증가하는 사이버 위협에 대한 경고는 카카오의 AI 서비스 보안 전략 수립에 필수적인 정보임. / v23_category_reassign:government_without_policy_basis,False,False
I112,스테이블코인 결제 편의성 및 안정성,디지털 금융 정책,GOV_FINANCIAL_DIGITAL_POLICY,경쟁사_해외이슈,,GOV_DIGITAL_FINANCE_POLICY,,other,143.5,2,1,3,1,1500,1500,“스테이블코인 결제 편의성·안정성 높여야...온·오프체인 혼용이 현실적” [비트코인 서울 2026],서울경제,"스테이블코인은 디지털 금융 시장의 중요한 요소이며, 관련 정책 동향은 카카오의 금융 서비스 전략에 직접적인 영향을 미침.",카카오의 디지털 금융 서비스 및 스테이블코인 관련 사업 추진에 영향을 줄 수 있는 중요한 정책 논의 사안임. / v23_category_reassign:government_without_policy_basis,False,False
I113,카카오페이손해보험 News & Stock Coverage,계열사_손해보험,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,139.5,1,1,4,1,235,235,(주)카카오페이손해보험 News & Stock Coverage,Seoul Economic Daily,"카카오페이손해보험의 사업 현황 및 관련 뉴스, 주식 정보는 카카오 그룹 전체의 금융 사업 전략 및 투자 관점에서 참고할 수 있다.","카카오페이손해보험은 카카오 그룹의 중요한 계열사이므로, 해당 사업의 동향은 그룹 전체의 전략적 참고가 된다.",False,False
I114,카카오모빌리티 News & Stock Coverage,계열사_모빌리티,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,139.5,1,1,4,1,228,228,(주)카카오모빌리티 News & Stock Coverage,Seoul Economic Daily,"카카오모빌리티의 사업 현황 및 관련 뉴스, 주식 정보는 카카오 그룹 전체의 모빌리티 사업 전략 및 투자 관점에서 참고할 수 있다.","카카오모빌리티는 카카오 그룹의 중요한 계열사이므로, 해당 사업의 동향은 그룹 전체의 전략적 참고가 된다.",False,False
I115,"위기의 카카오, 불신의 고리 끊어야",경영 현황 분석,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,139.25,1,2,2,2,68,"68,69","[명진규의 AI픽] 위기의 카카오, 불신의 고리를 끊어야 산다 | [명진규의 AI픽] 위기의 카카오, 불신의 고리를 끊어야 산다",v.daum.net | 아주경제,"카카오가 현재 처한 위기 상황을 진단하고, 불신 해소를 통해 돌파구를 찾아야 한다는 분석.","카카오의 내부 경영 상황 및 신뢰 회복에 대한 비평으로, 직접적인 외부 정책 영향보다는 내부 전략적 참고 자료로 판단됨. / 카카오의 내부 경영 상황 및 신뢰 회복에 대한 비평으로, 직접적인 외부 정책 영향보다는 내부 전략적 참고 자료로 판단됨. (기사 68과 동일 이슈)",False,False
I116,업스테이지 AI 에이전트 플랫폼 '타임리' 인수,인수합병,SELF_DIRECT_RISK,자사_및_계열사_이슈,DIRECT_RISK,,,other,137.5,3,3,1,1,134,134,"업스테이지, 다음 이어 AI 에이전트 플랫폼 ‘타임리’ 인수",매일경제,업스테이지가 다음(Daum)을 이어 AI 에이전트 플랫폼 '타임리'를 인수함.,"카카오의 계열사인 업스테이지의 인수 소식이지만, 카카오 자체의 직접적인 경영권/정책/리스크와는 거리가 멀어 'FILLER_REFERENCE' 수준으로 볼 수 있다. '다음'의 인수라는 점은 카카오 전체의 AI 전략과 연관성이 있으나, '타임리' 인수에 대한 직접적인 영향 경로는 명확하지 않음.",False,True
I117,딥페이크 성착취물 유포 관련 처벌,딥페이크/불법정보,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,OFF_TOPIC,,other,135.5,2,2,1,1,1617,1617,여교사 딥페이크 성착취물 제작·유포 10대 실형 구형,뉴시스,카카오의 콘텐츠 유통 및 불법정보 관리 정책에 대한 시사점,딥페이크를 이용한 불법 콘텐츠 유포 관련 처벌 사례는 카카오의 콘텐츠 관리 정책에 대한 시사점을 제공함. / v23_category_reassign:government_without_policy_basis,False,False
I118,딥페이크 제작·유포 범죄,딥페이크 등 불법 정보,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,OFF_TOPIC,,other,135.5,2,1,3,1,1614,1614,"""'찰칵' 소리에 가슴 내려앉는다""…제자가 교사 딥페이크 제작·유포",한국경제,"딥페이크 등 불법 정보 유통 문제는 플랫폼 사업자의 책임이 강조되는 영역이므로, 관련 규제 동향을 주시해야 함.","딥페이크 등 불법 정보 유통 문제는 플랫폼 사업자의 책임이 강조되는 영역이므로, 관련 규제 동향을 주시해야 함. / v23_category_reassign:government_without_policy_basis",False,False
I119,방통심의위 웹툰 광고 제재,미디어 규제,GOV_PLATFORM_REGULATION,정부_국회,,GOV_REGULATORY_ENFORCEMENT,,other,135.0,2,1,1,2,494,"494,493","방미심위, 청소년 노출 성인 웹툰 광고 1천여건 제재 | 방미심위, 청소년 노출 성인 웹툰 광고 1081건 제재",연합뉴스 | 뉴시스,카카오의 웹툰 서비스 및 광고 정책에 대한 규제 환경 변화 파악,방심위의 웹툰 광고 제재는 카카오의 콘텐츠 사업 전반에 대한 규제 환경을 보여주는 사례임.,False,False
I120,가상자산 거래소 규제 및 금융사 눈치싸움,가상자산 규제,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_REGULATORY_ENFORCEMENT,,other,133.5,2,1,1,1,727,727,가상자산 거래소 품귀시대...빗썸ㆍ지분 규제 두고 금융사들 '눈치싸움',인베스트조선,카카오의 디지털 금융 서비스 운영 관련 규제 환경 및 경쟁사 동향 파악,가상자산 거래소에 대한 규제 및 금융사들의 대응은 카카오의 디지털 금융 서비스 운영에 대한 시사점을 제공함. / v23_category_reassign:government_without_policy_basis,False,False
I121,가상자산 이전거래/AML 규제 조정,가상자산 규제,GOV_PLATFORM_REGULATION,정부_국회,,GOV_REGULATORY_ENFORCEMENT,,other,133.5,2,1,1,1,873,873,"FIU, 가상자산 제재 연이은 패소…과잉 규제 비판 커져",포인트데일리,카카오의 디지털 금융 서비스 운영 관련 규제 환경 및 과잉 규제 논의 파악,FIU의 가상자산 제재 관련 패소와 과잉 규제 비판은 카카오의 가상자산 사업 관련 규제 환경에 대한 시사점을 제공함.,False,False
I122,"이훈기 의원, '조롱·혐오정보' 유통 플랫폼 처벌 법안 발의",플랫폼 규제,GOV_PLATFORM_REGULATION,정부_국회,,GOV_PLATFORM_MARKET_RULE,,other,133.5,2,1,1,1,1470,1470,"이훈기 의원, '조롱·혐오정보' 유통 플랫폼 처벌법안 대표발의…최대 사이트 폐쇄까지",매일뉴스,이훈기 의원이 '조롱·혐오정보' 유통 플랫폼에 대한 처벌 법안을 대표 발의했다. 이는 플랫폼 사업자에게 콘텐츠 유통에 대한 책임 강화와 관련된 법규 변화를 예고한다.,플랫폼의 콘텐츠 유통 책임 강화는 카카오의 서비스 운영에 직접적인 영향을 미칠 수 있으므로 관련성이 높음.,False,False
I123,"카카오뱅크, AI 기반 거래흐름 분석으로 금융사기 예측",AI 기반 금융사기 탐지,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,127.5,1,2,1,1,245,245,"카카오뱅크, AI기반 거래흐름 분석해 금융사기 예측한다",연합뉴스,카카오뱅크가 AI 기반 거래흐름 분석을 통해 금융사기 탐지 시스템을 고도화하여 예측 건수를 크게 늘렸다.,"카카오뱅크의 AI 기술 활용 성공 사례로서, 금융 서비스 분야의 AI 적용 및 보안 강화 전략에 대한 중요한 참고 자료임.",False,False
I124,금융권 AI 도입 가이드라인/모범사례,AI 기반 금융사기 탐지,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,127.5,1,2,1,1,5,5,"카카오뱅크, '행동 흐름' 읽는 AI 도입…금융사기 탐지 4.4배 늘었다",전자신문,카카오뱅크가 AI 기반 거래흐름 분석 시스템을 도입하여 금융사기 탐지율을 4.4배 높였다.,"카카오뱅크의 AI 기술 활용 성공 사례로, 금융 서비스에서의 AI 적용 및 보안 강화 전략에 대한 중요한 참고 자료임. (ID 245와 동일 이슈)",False,False
I125,"정신아 대표, AI 기반 카카오톡 서비스 고도화 추진",카카오톡 AI 전환,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,127.5,1,2,1,1,142,142,"김범수가 만든 카톡, 정신아가 AI로 바꾼다...승부처는 5000만 채팅방",insight.co.kr,"정신아 대표가 카카오톡의 AI 기반 서비스 고도화를 추진하며, 5000만 채팅방을 승부처로 삼고 있다.",신임 대표의 카카오톡 AI 기반 서비스 고도화 전략을 담고 있어 카카오의 핵심 사업 방향성을 파악하는 데 매우 중요함.,False,False
I126,"카카오뱅크, AI로 금융사기 탐지 고도화",AI 기반 금융사기 탐지,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,127.5,1,2,1,1,6,6,"카카오뱅크, AI로 금융사기 탐지 고도화…예방건수 4.4배 증가",서울경제TV,"카카오뱅크가 AI 기술을 활용하여 금융사기 탐지 시스템을 고도화하고, 예방 건수를 4배 증가시켰다.","카카오뱅크의 AI 기술 활용 성공 사례로, 금융 서비스에서의 AI 적용 및 보안 강화 전략에 대한 중요한 참고 자료임. (ID 245, 5와 동일 이슈)",False,False
I127,"카카오뱅크, AI로 금융사기 예측…예방 건수 4배 늘어",AI 기반 금융사기 탐지,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,127.5,1,2,1,1,161,161,"카카오뱅크, AI로 금융사기 예측…""예방 건수 4배 늘어""",뉴시스,카카오뱅크가 AI 기술을 도입하여 금융사기 예측 정확도를 높이고 예방 건수를 4배 늘리는 성과를 거두었다.,"카카오뱅크의 AI 기술 활용 성공 사례로, 금융 서비스에서의 AI 적용 및 보안 강화 전략에 대한 중요한 참고 자료임. (ID 245, 5, 6과 동일 이슈)",False,False
I128,"금감원·은행권, 사기예방 오디오북 배포",금융_사기 예방,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,126.0,3,2,2,2,999,"999,1006","“나태주 목소리로 보이스피싱 막는다”…금감원·은행권, 사기예방 오디오북 배포 | ""나태주 목소리로 보이스피싱 막는다""…금감원·은행권, 사기예방 오디오북 배포",디지털데일리 | 네이트,"금융사기 예방 캠페인은 카카오 서비스 이용자들의 금융 사기 피해 예방에 간접적으로 기여할 수 있으며, 카카오 역시 유사한 캠페인 참여 또는 자체적인 예방 활동 강화에 대한 필요성을 인지할 수 있다. / 금감원과 은행권이 협력하여 사기예방 오디오북을 배포한다. 이는 금융 사기 예방을 위한 다양한 방식의 노력을 보여준다.","금융 사기 예방은 카카오 서비스 이용자 보호와 직결되므로 관련성이 있다. / v23_category_reassign:government_without_policy_basis / 카카오의 사업과 직접적인 연관성은 낮으나, 금융 사기 예방 관련 정보 파악 차원에서 참고 가능. (ID 993과 동일 이슈) / v23_category_reassign:government_without_policy_basis",False,False
I129,"카카오 준신위, AI 시대 준법경영 고도화 및 계열사 점검",AI 시대 준법경영,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,125.5,2,1,1,1,11,11,"카카오 준신위, AI 시대 준법경영 고도화 박차…계열사 준법시스템 점검",이데일리,카카오 준법감시위원회가 AI 시대를 맞아 준법경영을 고도화하고 계열사들의 준법 시스템을 점검하고 있다. 이는 AI 기술 발전과 함께 중요성이 커지는 규제 준수 노력이다.,AI 시대에 중요성이 증대되는 준법경영 및 윤리적 책임에 대한 카카오의 노력을 보여주므로 관련성이 높음.,False,False
I130,"공정위, 하도급거래 안전관리 실태조사",산업_하도급/안전,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,124.5,3,2,2,1,537,537,"공정위, 하도급거래 안전관리 실태조사…원사업자까지 확대",소비자를 위한 신문,공정위의 하도급거래 안전관리 실태조사는 카카오가 협력업체와의 관계에서 준수해야 할 법규 및 안전 관리의 중요성을 강조한다.,"카카오가 사업 운영 과정에서 다수의 협력업체와 관계를 맺고 있으므로, 공정위의 하도급 거래 및 안전 관리 실태조사는 관련 규제 리스크를 내포하여 관련성이 있다. / v23_category_reassign:government_without_policy_basis",False,False
I131,"공정위, 사업자 10만곳 하도급거래 실태조사",산업_하도급/안전,GOV_PLATFORM_REGULATION,정부_국회,,GOV_GENERAL_LOW_RELEVANCE,,other,124.5,3,2,2,1,563,563,"공정위, 사업자 10만곳 하도급거래 실태조사…안전관리 원사업자로 확대",와이드경제,공정위의 하도급거래 실태조사는 카카오가 협력업체와의 관계에서 준수해야 할 법규 및 안전 관리의 중요성을 강조한다.,"카카오가 사업 운영 과정에서 다수의 협력업체와 관계를 맺고 있으므로, 공정위의 하도급 거래 및 안전 관리 실태조사는 관련 규제 리스크를 내포하여 관련성이 있다.",False,False
I132,"불완전판매 제재 수위 완화, 금융소비자보호법 실효성 약화 논란",금융_소비자 보호,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,124.5,3,2,2,1,787,787,낮아진 불완전판매 제재 수위···금융소비자보호법 실효성 약화 논란,이뉴스투데이,"금융소비자보호법의 제재 수위 완화 논란은 카카오페이 등 금융 서비스 제공 사업자에게 소비자 보호 책임에 대한 사회적 압박이 완화될 수 있다는 시사점을 주지만, 여전히 높은 수준의 주의가 요구된다.",카카오페이 등 금융 서비스 사업자에게 금융소비자 보호는 중요한 이슈이므로 관련성이 있다. / v23_category_reassign:government_without_policy_basis,False,False
I133,가상자산 거래소 압수수색,가상자산 시장 수사,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,124.5,3,2,2,1,1050,1050,"보도: 서울경찰청, 의원 아들과 관련된 수사로 비썸 본사 압수수색",Bitcoin News,"가상자산 시장의 규제 및 수사 동향은 카카오의 핀테크 사업에도 간접적인 영향을 줄 수 있으므로, 시장 전반의 변화를 파악하는 데 필요함.","가상자산 시장의 수사 동향은 카카오의 핀테크 사업에도 간접적인 영향을 줄 수 있으나, 직접적인 연관성이 낮아 우선순위는 낮음. / v23_category_reassign:government_without_policy_basis",False,False
I134,"메타, AI 챗봇 취약점으로 인한 인스타그램 계정 해킹 인정",AI 보안 취약점,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,124.0,2,1,1,2,2696,"2696,2693",Meta는 자사 AI 봇의 취약점으로 인해 수천 개의 인스타그램 계정이 해킹당했다고 확인했습니다! | 메타는 수만 개의 인스타그램 계정이 해킹당하게 된 AI 챗봇 취약점을 인정했습니다.,آي-فون إسلام | Vietnam.vn,메타가 자사 AI 챗봇의 취약점으로 인해 수천 개의 인스타그램 계정이 해킹당했음을 인정했다. 이는 AI 서비스의 보안 취약점 관리가 중요함을 보여준다. / 메타가 AI 챗봇의 취약점으로 인해 수만 개의 인스타그램 계정이 해킹당하는 사고를 인정했다. 이는 AI 서비스 보안의 중요성을 다시 한번 강조한다.,"AI 서비스의 보안 취약점은 플랫폼의 신뢰도에 직접적인 영향을 미치므로, 경쟁사의 사례는 카카오의 보안 전략 수립에 매우 중요함. / AI 서비스의 보안 취약점은 플랫폼의 신뢰도에 직접적인 영향을 미치므로, 경쟁사의 사례는 카카오의 보안 전략 수립에 매우 중요함. (ID 2696과 동일 이슈)",False,False
I135,"문체부 출판 디지털 전환 지원 (AI 번역, 저작권)",AI 정책,GOV_AI_DIGITAL_POLICY,정부_국회,,GOV_AI_CORE_POLICY,,other,121.5,1,1,1,1,1658,1658,"전자책·AI 번역·저작권 강화 세 축으로… 문체부, 한국 출판 디지털 전환 본격 지원",한국공공정책신문,카카오의 콘텐츠 사업 및 AI 활용 관련 정책 환경 변화 파악,AI 번역 및 저작권 강화 관련 문체부의 지원 정책은 카카오의 콘텐츠 사업 및 AI 활용 전략에 직접적인 영향을 미침.,False,False
I136,가상자산 시장 동향,가상자산/스테이블코인,GOV_FINANCIAL_DIGITAL_POLICY,경쟁사_해외이슈,,GOV_DIGITAL_FINANCE_POLICY,,other,119.5,2,1,1,1,1550,1550,"""위기를 기회로""…스페이스X IPO 열풍에 올라탄 가상자산 거래소들",뉴스1,카카오의 디지털 금융 사업 관련 규제 및 시장 환경 변화 파악,가상자산 IPO 열풍 및 시장 동향은 카카오의 디지털 금융 사업 관련 투자 및 규제 환경에 대한 시사점을 제공함. / v23_category_reassign:government_without_policy_basis,False,False
I137,가상자산 거래소 시장 동향,가상자산/스테이블코인,GOV_FINANCIAL_DIGITAL_POLICY,정부_국회,,GOV_DIGITAL_FINANCE_POLICY,,other,119.5,2,1,1,1,3081,3081,"악재 겹친 가상자산거래소…실적은 축소, 금융 동맹은 확대",CEO스코어데일리,카카오의 디지털 금융 사업 관련 규제 및 시장 환경 변화 파악,가상자산 거래소의 실적 축소 및 금융 동맹 확대는 카카오의 디지털 금융 사업 관련 시장 환경 변화를 보여주는 사례임.,False,False
I138,스테이블코인 규제 관련 논쟁,가상자산/스테이블코인,GOV_FINANCIAL_DIGITAL_POLICY,정부_국회,,GOV_DIGITAL_FINANCE_POLICY,,other,119.5,2,1,1,1,633,633,"피터 쉬프, 제이미 다이먼의 스테이블코인 규제 주장을 ‘말도 안 되는 소리’라고 일축",Bitcoin News,카카오의 디지털 금융 사업 관련 규제 및 시장 환경 변화 파악,"스테이블코인 규제 관련 논쟁은 카카오의 디지털 금융 사업, 특히 스테이블코인 관련 규제 동향에 대한 시사점을 제공함.",False,False
I139,카카오벤처스 AI 스타트업 투자,AI 투자,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,,other,118.75,2,3,3,2,138,"138,141","AI가 ‘무병장수’ 돕는다...카카오벤처스, 스타트업 탭제로 시드 투자 | AI가 '무병장수' 돕는다…카카오벤처스, 스타트업 탭제로 시드 투자",매일경제 | 네이트,카카오벤처스가 AI 기술을 활용해 건강 수명 연장에 기여하는 스타트업 '탭제로'에 시드 투자를 진행했음을 보도함. / 카카오벤처스가 AI 기반 건강수명 스타트업 '탭제로'에 시드 투자를 유치했음을 알림.,"카카오벤처스의 AI 스타트업 투자 사례로, 카카오 그룹의 AI 생태계 확장 전략을 파악하는 데 중요함. (기사 141과 동일 이슈) / v23_guardrail_fail:kakao_ventures_seed_investment_promo / 카카오벤처스의 AI 스타트업 투자 사례로, 카카오 그룹의 AI 생태계 확장 전략을 파악하는 데 중요함. / v23_guardrail_fail:kakao_ventures_seed_investment_promo",False,True
I140,영국 정부 빅테크 아동 보호 규제,플랫폼 규제,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,COMP_OVERSEAS_REGULATION_DATA,overseas,118.0,2,2,2,1,2477,2477,"英 정부, 빅테크에 ""미성년자 나체 이미지 감지·차단 도입"" 압박",글로벌E,"해외의 플랫폼 규제 동향은 향후 국내 규제 강화로 이어질 가능성이 있으며, 카카오의 콘텐츠 관리 정책에 중요한 참고 자료가 됨.","해외의 플랫폼 규제 동향은 카카오의 콘텐츠 관리 정책 및 잠재적 규제 대응에 참고가 될 수 있으나, 직접적인 카카오 관련 이슈는 아니므로 우선순위는 낮음.",False,False
