id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유,v27_event_key
1989,경쟁사/해외이슈,경쟁사_해외이슈,SKT,[#통신 풍향계] SKT '로밍-멤버십 프로모션'·KT 'WSIS 프라이즈 챔피언상-'AI 메일보안' 시장 확대-'구글플레이' 구독 할인·LGU+ '차세대 보안 통신 품질' 표준화 추진·SK텔링크 '저궤도 위성통신' 공급,통신 풍향계 skt 로밍 멤버십 프로모션 kt wsis 프라이즈 챔피언상 ai 메일보안 시장 확대 구글플레이 구독 할인 lgu+ 차세대 보안 통신 품질 표준화 추진 sk텔링크 저궤도 위성통신 공급,뉴스웍스,뉴스웍스,"Tue, 14 Jul 2026 00:09:58 GMT",[#통신 풍향계] SKT '로밍-멤버십 프로모션'·KT 'WSIS 프라이즈 챔피언상-'AI 메일보안' 시장 확대-'구글플레이' 구독 할인·LGU+ '차세대 보안 통신 품질' 표준화 추진·SK텔링크 '저궤도 위성통신' 공급 뉴스웍스,https://news.google.com/rss/articles/CBMib0FVX3lxTE5idnpPX1M2dUV0bkx0b0kxbU9WNTFYTlJfdFo5enhZQktvU0xfV0NIVnE5VllhZlR2UEVZZG9yM3k5Qkt3WHUtV2ZIdWw0UC15WDJwME5iMGlRNTVvd3RlbUxPalJpZVlMbXVURDhOa9IBc0FVX3lxTE5CV0JDZ1FMYzhBVTNhT0IxRmc0TkZwdWVockFhNHJkQUNTa2FCTDdSN1pYNkM4SmI1ZEJob1Y2VldHNnB1aFQwMUF1SGRZWHJPWFN2QWR3TE90dkpPMnUydVYxelhLczhNSVVwTDVPYzVlMVE?oc=5,google_rss_SKT when:2d,255.5,15.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability,self_pr_promo",security_general,"KT,LGU+,SKT,구글",v43_weak_filler_or_distant_industry;low_value:할인,,,,,,general,24.0,published_today,direct_risk,event:KT+LGU+:ai_infrastructure_security+phishing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,255.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,KT 금융 AX/AI 인프라 전략,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,mixed,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,KT 금융 AX/AI 인프라 전략,government_ai_core_policy,,,,
2049,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"[경제일보] SK텔레콤, SK그룹 15GW AI 데이터센터 총괄…'AI 인프라 설계자'로 전면에",경제일보 sk텔레콤 sk그룹 15gw ai 데이터센터 총괄 ai 인프라 설계자 로 전면에,네이트,네이트,"Tue, 14 Jul 2026 01:37:00 GMT","[경제일보] SK텔레콤, SK그룹 15GW AI 데이터센터 총괄…'AI 인프라 설계자'로 전면에 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE0wc1NDRXMwTUswZVNpZjBZWUJtZVFNLTNtV0s2RU8wdWVsUlRlaEU4OVF1SXlNem1KWTdFaWo3SlpfS1dIN2JKdW92LU1qY0s4djlV?oc=5,google_rss_SKT when:2d,247.0,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,247.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,,
2057,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 국가 공공 AI 인프라 설계 착수...""데이터센터 사업 경쟁력 강화""",kt 국가 공공 ai 인프라 설계 착수 데이터센터 사업 경쟁력 강화,팍스경제TV,팍스경제TV,"Tue, 14 Jul 2026 00:19:04 GMT","KT, 국가 공공 AI 인프라 설계 착수...""데이터센터 사업 경쟁력 강화"" 팍스경제TV",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFAzd2JYaWtCd0Zvb3lSTzBteU0ydS1fS0s1WF9UcUhDaFlaNlJVeWtxRFVwME93TnJhUkJaTFhzX3VHMWc2M1d4NnNSY2ZMWU5WMFpWWG5walJLU0FKa19fTlIyaG1IUjg?oc=5,google_rss_KT when:2d,247.0,21.0,"ai_infrastructure_security,government_ai",ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security+government_ai,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,247.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_public_infra,,,,
61,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"네이버·카카오, 커머스·광고로 2분기 호실적…AI 수익성 증명은 '과제'",네이버 카카오 커머스 광고로 2분기 호실적 ai 수익성 증명은 과제,v.daum.net,v.daum.net,"Mon, 13 Jul 2026 06:33:48 GMT","네이버·카카오, 커머스·광고로 2분기 호실적…AI 수익성 증명은 '과제' v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTFAtYmNPeG9OZVNxXzRxSm44RUtLSW9sejhNUzhVRDRGX0xYNzliTkhvYmYxTnVpM3h2SzdhV3BLOUViZndrUUNQTTluQXBKZ3BpTDdQeQ?oc=5,google_rss_카카오 when:2d,245.8,75.0,"ai_infrastructure_security,earnings,financial_performance,search_ads",ai_infrastructure_security,"네이버,카카오",,,,,,,general,14.0,published_yesterday,direct_risk,event:네이버+카카오:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,245.8,"financial_performance,ai_infrastructure_security",self:financial_performance,,,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_direct_risk,self_direct_risk:네이버 카카오 커머스 광고로 2분기 호실적 ai 수익성 증명은 과제,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,self_direct_risk:네이버 카카오 커머스 광고로 2분기 호실적 ai 수익성 증명은 과제,self_direct_risk,,,,
255,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"네이버·카카오, 커머스·광고로 2분기 호실적…AI 수익성 증명은 '과제'",네이버 카카오 커머스 광고로 2분기 호실적 ai 수익성 증명은 과제,네이트,네이트,"Mon, 13 Jul 2026 06:33:00 GMT","네이버·카카오, 커머스·광고로 2분기 호실적…AI 수익성 증명은 '과제' 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5sWGMzUGFEa1p0YXY5NUpoYjhxbnZ2WlhCSHFLR1BWMW8zN3lhYkV4SUhjX0xTSE1uN21ISVNjVnowLUd3ck1qM0FjSFh3VHB2My1J?oc=5,google_rss_카카오 개인정보 when:2d,245.8,75.0,"ai_infrastructure_security,earnings,financial_performance,search_ads",ai_infrastructure_security,"네이버,카카오",,,,,,,general,14.0,published_yesterday,direct_risk,event:네이버+카카오:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,245.8,"financial_performance,ai_infrastructure_security",self:financial_performance,,,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_direct_risk,self_direct_risk:네이버 카카오 커머스 광고로 2분기 호실적 ai 수익성 증명은 과제,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,self_direct_risk:네이버 카카오 커머스 광고로 2분기 호실적 ai 수익성 증명은 과제,self_direct_risk,,,,
52,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"네이버·카카오, 커머스·광고로 2분기 호실적…AI 수익성 증명은 '과제'",네이버 카카오 커머스 광고로 2분기 호실적 ai 수익성 증명은 과제,더팩트,더팩트,"Mon, 13 Jul 2026 06:32:00 GMT","네이버·카카오, 커머스·광고로 2분기 호실적…AI 수익성 증명은 '과제' 더팩트",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5qRDY1MmlMOVNqQTRweDNyOUxHSnZUcWRVVUViVDZpWUtEUTVyMlZWRVhYUXIwV3BVNTZOZUt6MUhTQXZDNlZGU25Kdy1aRlBobzZHddIBVEFVX3lxTE5qRDY1MmlMOVNqQTRweDNyOUxHSnZUcWRVVUViVDZpWUtEUTVyMlZWRVhYUXIwV3BVNTZOZUt6MUhTQXZDNlZGU25Kdy1aRlBobzZHdQ?oc=5,google_rss_카카오 when:2d,245.8,75.0,"ai_infrastructure_security,earnings,financial_performance,search_ads",ai_infrastructure_security,"네이버,카카오",,,,,,,general,14.0,published_yesterday,direct_risk,event:네이버+카카오:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,245.8,"financial_performance,ai_infrastructure_security",self:financial_performance,,,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_direct_risk,self_direct_risk:네이버 카카오 커머스 광고로 2분기 호실적 ai 수익성 증명은 과제,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,self_direct_risk:네이버 카카오 커머스 광고로 2분기 호실적 ai 수익성 증명은 과제,self_direct_risk,,,,
73,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"같은 호실적, 다른 전략…네이버는 투자·카카오는 효율",같은 호실적 다른 전략 네이버는 투자 카카오는 효율,메트로신문,메트로신문,"Mon, 13 Jul 2026 04:30:36 GMT","같은 호실적, 다른 전략…네이버는 투자·카카오는 효율 메트로신문",https://news.google.com/rss/articles/CBMiYEFVX3lxTE4zSXBlYlZxZFVpTDRtMGhUbGtMd1lWRDhITUxkUUgyTVlKZmFqRkxjV2JxUDktc25fOEpWUWFqNkZVSFNGbTZNNzNMUUdKZWxFZHlTSnpPekdUQzNCLUpUOQ?oc=5,google_rss_카카오 when:2d,242.8,60.0,"earnings,financial_performance,policy_legislation",financial_performance,"네이버,카카오",,,,,,,general,14.0,published_yesterday,direct_risk,event:네이버+카카오:financial_performance+policy_legislation,review_scheduled,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,242.8,"policy_legislation,financial_performance",self:financial_performance,,,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_direct_risk,self_direct_risk:같은 호실적 다른 전략 네이버는 투자 카카오는 효율,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_STRATEGY,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,self_direct_risk:같은 호실적 다른 전략 네이버는 투자 카카오는 효율,self_direct_risk,,,,
2087,경쟁사/해외이슈,경쟁사_해외이슈,KT,"랜섬웨어·피싱메일, AI가 잡는다…KT ‘AI 메일보안’",랜섬웨어 피싱메일 ai가 잡는다 kt ai 메일보안,소년한국일보,소년한국일보,"Mon, 13 Jul 2026 23:45:00 GMT","랜섬웨어·피싱메일, AI가 잡는다…KT ‘AI 메일보안’ 소년한국일보",https://news.google.com/rss/articles/CBMibEFVX3lxTE5qOFYtXzNzNXJoWWpoeHdMcWo3U3NFRXliWm1wSlNEeG43RURhM1RNeFQxbGVmTElITGxBeUxSaEhTbllEQkNON1ZiNmFiQTBCR3lVU2xuRFJneGN1dldUR2JMVzdOVlNiM2Z6UdIBcEFVX3lxTE9wUzBQaHY1QzY0TXJMMmdFS3ZuREtiRzVybC10X01zZlh3OFdwalBFZkRCQjJOSUpJcWpvX0E2cVYxLWJ6eUx0VXc5TXhoLUoxd19pZ3JLSVdWdEZDT19SZEl4Q2ViaU9aNE5lQnJXTEw?oc=5,google_rss_KT when:2d,237.0,43.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_phishing_malware,KT,,,,,,,general,24.0,published_today,direct_risk,privacy_security:kt:phishing_or_account_takeover,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,237.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_direct_risk,,,,
2063,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 국가 공공 AI 인프라 설계한다…국정자원 정보화전략계획 우선협상",kt 국가 공공 ai 인프라 설계한다 국정자원 정보화전략계획 우선협상,뉴시스,뉴시스,"Tue, 14 Jul 2026 00:24:30 GMT","KT, 국가 공공 AI 인프라 설계한다…국정자원 정보화전략계획 우선협상 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE0zcEduWWRvNnIxSWdiMnI5NElWb1JBX2VzRWtDSGp5UXJocm9XWWdGMnc1T1JId0NnR0J1OHFrMndWY1lJZ1UzbEhFMlQxRzlSRWJ2eFlQcWgyN1lqUGE5QjMwY3hXdkNiUVpvX2ttUU9JUHY0TXA2eNIBeEFVX3lxTE0zcEduWWRvNnIxSWdiMnI5NElWb1JBX2VzRWtDSGp5UXJocm9XWWdGMnc1T1JId0NnR0J1OHFrMndWY1lJZ1UzbEhFMlQxRzlSRWJ2eFlQcWgyN1lqUGE5QjMwY3hXdkNiUVpvX2ttUU9JUHY0TXA2eA?oc=5,google_rss_KT when:2d,233.0,32.0,"ai_infrastructure_security,government_ai,policy_legislation,strategy_mna_governance",ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security+government_ai,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,233.0,"policy_legislation,strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_public_infra,,,,
2059,경쟁사/해외이슈,경쟁사_해외이슈,KT,티빙 개인정보 유출 일파만파…KT 보상 고객 41만명도 포함,티빙 개인정보 유출 일파만파 kt 보상 고객 41만명도 포함,세종의소리,세종의소리,"Mon, 13 Jul 2026 22:27:01 GMT",티빙 개인정보 유출 일파만파…KT 보상 고객 41만명도 포함 세종의소리,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9TY1haU0RFb3d6dGNSMWJXVjBCbnRoNXdVdzgxUUpsQl81bjRlVHV1eWdtZll0dUdEVUhmNzd6NDZNVnJzTzRyckVSMDctc3dYTmY4eVRoaU05Nlh5enJvbUtFNktJTFk?oc=5,google_rss_KT when:2d,230.0,39.0,"phishing_security,privacy_security_reliability",security_privacy_leak,KT,,,,,,,general,24.0,published_today,direct_risk,privacy_security:tving:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,230.0,privacy_security_reliability,competitor:security_reliability,global_incident:platform_regulation:tving:platform_regulation:general,global_incident:platform_regulation:tving:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:tving:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:tving:platform_regulation,comp_domestic_direct_risk,,,,
2591,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""챗GPT 반값에 이용하세요""…KT, 구독 상품 휴대폰 결제 시 할인",챗gpt 반값에 이용하세요 kt 구독 상품 휴대폰 결제 시 할인,디지털데일리,디지털데일리,"Mon, 13 Jul 2026 01:13:26 GMT","""챗GPT 반값에 이용하세요""…KT, 구독 상품 휴대폰 결제 시 할인 디지털데일리",https://news.google.com/rss/articles/CBMiYkFVX3lxTE1ubjR1QnJsT0NmdW9EUUlZaFVKb0E3NTJ6VEt6elRoR1loZHRsbmNxZkZ1TjRGWHhXeDdfUEZ2ekdPNk1wRGxtZ1g2dlVVa1poZFUtQjVZQll0YVVwWkdmOTBB?oc=5,google_rss_오픈AI site:ddaily.co.kr when:2d,230.0,1.5,"ai_infrastructure_security,self_pr_promo",ai_infrastructure_security,"KT,오픈AI",v43_weak_filler_or_distant_industry;low_value:할인,,,,,,general,14.0,published_yesterday,business_change,event:KT+오픈AI:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,230.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,KT 금융 AX/AI 인프라 전략,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,mixed,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,KT 금융 AX/AI 인프라 전략,government_ai_core_policy,,,,
119,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,TPG의 롯데렌탈 인수 추진…카카오모빌리티와의 시너지 기대,tpg의 롯데렌탈 인수 추진 카카오모빌리티와의 시너지 기대,MSN,MSN,"Sun, 12 Jul 2026 17:35:05 GMT",TPG의 롯데렌탈 인수 추진…카카오모빌리티와의 시너지 기대 MSN,https://news.google.com/rss/articles/CBMitwRBVV95cUxQZ211N3NrR3o2QVdubjdvM3ZGMTlKLWxpSTV2Z3dPWDlIRnRlWm9HMUptSTBRRWlReHRqWGxrV2swbzR3T21JWDY4TXV3eXdFeExwNmhmLTJ1OThxS2FJSndOODE5aUdYdFZtV3hpTlhEY3BNclZRbXlhUi16Y2FoeTlMQkxBcE9fMko0dnV1dFJQTEZCaE45UnFRZnpCNjBIUkIzNTY0aEh2VkdkSkI1djlBQU5FdXo2WTY0MkJJaVMwamdNdnY0al9tbmxoaHVNOG4zR0RORGdvbFl6OUM0MVc2c0VUYnZYOU41cFF6X2syWjh3S2N4ZlV0S1F4VWR5VnRaa3BaQmV1eWVQUFBieFpUSWNzY1BTVEVqeTloWEJQMkNPazNrdXhFMTdrOEtzWmJldVlrM1RKOFJrQ1VINzctRVg5Z2UxdnhMOTFJeGNEcWgwdDRLbnJSSktoOFFNcXFPckx6MXhtVDJKWnBoaXl4ZTdDcmVlSzBpSW9Sa3NPeFlyWUFvX0ZFdnJobEdYOEdFZ2RlTU9NaGpMMk4wODFVQWp3ZDdYOHZ3YWJhT0dHeS1mQjFuX2pocU1TdVpxSFZoSTJ3NWxkMS1pMXRVcEN1b0RoN1B2NGQ0SFlvbmpXN3QyN2lDc2dFelJxaC1VVU5WUFdaaDFEZnRQWGhkTkM2NUJMX0JZWXYwc3pmMUNYNkZibFBlcWhsV3Z6XzU4LTFTZkc3QkgxTlJpS3FPS1lpVmJNVnc?oc=5,google_rss_카카오 매각 when:2d,226.8,87.0,"mobility_sale_ipo,strategy_mna_governance",mobility_sale_ipo,"카카오,카카오모빌리티",,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,226.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:announcement,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_governance_mna,global_incident:mna_capital:kakao:mna_capital,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,global_incident:mna_capital:kakao:mna_capital,self_governance_mna,,,,
2052,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"""토큰, 찍어낼 것인가, 유통할 것인가""…SKT·KT, AI팩토리 '2色 레이스'",토큰 찍어낼 것인가 유통할 것인가 skt kt ai팩토리 2 레이스,v.daum.net,v.daum.net,"Sun, 12 Jul 2026 21:03:00 GMT","""토큰, 찍어낼 것인가, 유통할 것인가""…SKT·KT, AI팩토리 '2色 레이스' v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5NR3FPd05WXzEybTlOVUFITE4zVHhrS2lLNXZLd0F1QnllT0xqT2RZSDd0NzlDS29GanUzd1RnWnFHbjkyUEU0SUVBMmllUFNpMWpkTg?oc=5,google_rss_SKT when:2d,224.5,11.0,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT",,,,,,,general,14.0,published_yesterday,business_change,event:KT+SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,224.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,self_filler_reference,,,,
2050,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"[AI 산업] “토큰을 찍을 것인가, 계산할 것인가” SKT·KT, AI팩토리로 갈라선 승부",ai 산업 토큰을 찍을 것인가 계산할 것인가 skt kt ai팩토리로 갈라선 승부,AI라이프경제,AI라이프경제,"Mon, 13 Jul 2026 01:56:06 GMT","[AI 산업] “토큰을 찍을 것인가, 계산할 것인가” SKT·KT, AI팩토리로 갈라선 승부 AI라이프경제",https://news.google.com/rss/articles/CBMia0FVX3lxTFBfTS1XOTFyMUt1dU5Jd3pOUG1MNHpUQ0NFeThxNTQ1YmdjYUQzSHotNjJNQmR0MC1XVkpMdlZZbUFyaWV4UGdSeHlUc1M5MW1rbTdSUXZMZmNmZU04eHpLWXlGaUdmYWduNzlv0gFvQVVfeXFMTXVmV2xtSkhva28waFQyYXhaWVNES0JicjMwWUh6akNkSzd1bURwbTJzTlBOZ2JqenFPbEtvYTBZZ2lzdkhid0dJSVVLVG94clR0dVpVMVpQY1EybVU0LTVlbWZrSlRFVkdPbWp4b2ZV?oc=5,google_rss_SKT when:2d,224.5,11.0,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT",,,,,,,general,14.0,published_yesterday,business_change,event:KT+SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,224.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
