id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형
214,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오 오늘 창사 첫 파업…노조 600명 판교 행진,카카오 오늘 창사 첫 파업 노조 600명 판교 행진,연합뉴스TV,연합뉴스TV,"Wed, 10 Jun 2026 00:04:37 GMT",카카오 오늘 창사 첫 파업…노조 600명 판교 행진 연합뉴스TV,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5teXlrMkFxRkJmd2huMmVuQ3NMZ1UzbGJpVHQ1RHVmYzh0OFRRSDhjS0huZ08tZzdIRDZJblFHZ25tei1SV2FZQUw3eFBSZ3N2empwUnVUb1JyT3ZiLTZrWmRsbHRrMlk?oc=5,google_rss_카카오 파업 when:2d,131.4,100.3,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,32.0,published_yesterday+today_date_action,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,131.4,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor
91,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,“임원 보상은 커지는데 직원은?”…카카오 첫 파업에 외신도 주목,임원 보상은 커지는데 직원은 카카오 첫 파업에 외신도 주목,서울경제,서울경제,"Wed, 10 Jun 2026 23:57:08 GMT",“임원 보상은 커지는데 직원은?”…카카오 첫 파업에 외신도 주목 서울경제,https://news.google.com/rss/articles/CBMiZkFVX3lxTE56MGtmc1V4VWlKS2M5WFBIX0FaaUhxQnBsV1ZiSGQ2RGVHMkRaRnZOYlowdXlqZklxUG5iallWbzZCNUZ4WGVDWWprM2FHQ0phOERDR21VZkVHRFJEcFBRczFCWnJmQdIBU0FVX3lxTFBIV1Y1ek5DYnljZFVZakl0QmhJb2hwYXFMb0dLZ19nREtqNFVIcVNtVUZCYk1EajN4bmVKWUZKcHBzUTBYaUtJQVQxeDVvd25yMHhr?oc=5,google_rss_카카오 when:2d,130.8,86.5,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_compensation:labor_negotiation,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,130.8,labor_negotiation,self:labor_compensation,global_incident:labor_ir:kakao:strike_negotiation:general,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor
87,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 오늘 첫 파업...노조 ""참여 인원 1000명 돌파""",카카오 오늘 첫 파업 노조 참여 인원 1000명 돌파,조선일보,조선일보,"Wed, 10 Jun 2026 02:51:40 GMT","카카오 오늘 첫 파업...노조 ""참여 인원 1000명 돌파"" 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxPRTl1WmZoR1NBMGNPQ0xjbjZZbzJQNnJrTGs5V0d6VG5xYlUzWFpBcnd2VnZNT3k2bGRsbVhRZ2VlaXFBT3N4dmFKX0lKTG9YQmx4UEV6cWZRdGZIOXBzRzd6SUlGVUZHWmRnbkpJN3NqY193LTU3LTVrVXRsQjZEVVMyUQ?oc=5,google_rss_카카오 when:2d,130.4,100.3,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,32.0,published_yesterday+today_date_action,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,130.4,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,self_labor
1017,정부/국회,정부_국회,과학기술정보통신부,"개인정보위, 오늘 쿠팡 정보유출 제재안 심의…역대 최대 과징금 때릴까",개인정보위 오늘 쿠팡 정보유출 제재안 심의 역대 최대 과징금 때릴까,네이트,네이트,"Tue, 09 Jun 2026 22:52:00 GMT","개인정보위, 오늘 쿠팡 정보유출 제재안 심의…역대 최대 과징금 때릴까 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5ETTdjMWVKUHR3eUgxdk1WOXp1Z3JPMGRySXRnUl8wSk1sZFBjSFVnLVhNY2dLTEkyTWZ4eUVWcFNfZXBZSzRQejlDdmFxNVhZeFQwNlhXc1RnRlJZRDc2Qw?oc=5,google_rss_과학기술정보통신부 과징금 when:2d,129.8,133.0,"antitrust_platform,legal_regulatory_enforcement,privacy_security_reliability",antitrust_general,쿠팡,,Y,,,,government:platform_obligation,platform_operator_obligation,32.0,published_yesterday+today_date_action,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,platform_enforcement:coupang:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,129.8,"legal_regulatory_enforcement,privacy_security_reliability",government:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,정부_국회,GOV_PLATFORM_REGULATION,플랫폼 개인정보 유출,쿠팡 개인정보 유출 및 제재,"쿠팡의 대규모 과징금 부과는 플랫폼 사업자 대상 개인정보 보호 규제 강화 추세를 보여주며, 카카오 또한 유사한 규제 환경에 놓일 수 있음을 시사.",2,2,1,,,쿠팡에 대한 개인정보 유출 제재는 다른 플랫폼 사업자들에게도 적용될 수 있는 규제 강화 추세를 보여주므로 관련성을 높게 판단합니다.,gemini,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,domestic,개인정보보호법 강화 및 플랫폼 사업자 대상 감독 강화 움직임에 대한 정책적 시사점.,쿠팡에 부과된 대규모 과징금은 다른 대형 플랫폼 사업자들에게도 유사한 규제 리스크가 있음을 보여줌.,쿠팡 개인정보 유출 및 제재,플랫폼 개인정보 유출
1009,정부/국회,정부_국회,과학기술정보통신부,"개인정보위, 오늘 쿠팡 정보유출 제재안 심의…역대 최대 과징금 때릴까",개인정보위 오늘 쿠팡 정보유출 제재안 심의 역대 최대 과징금 때릴까,경향신문,경향신문,"Tue, 09 Jun 2026 22:51:00 GMT","개인정보위, 오늘 쿠팡 정보유출 제재안 심의…역대 최대 과징금 때릴까 경향신문",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1Pa0M2bm5JM09ibkJWOE9UczFhSWdab3l2R3dER0ozVTM5MHVkTUVRMklCOFV1dWR3U3V5Y2N5LVBWWjlhcEx1ZVduUGdvTDRQSGVkZ2pYN29iZ9IBX0FVX3lxTE9Xa1lmSUFDRGFiZnkzVktYN3Fkb28wVjBQRlVIajhPbmlaTXZKTDNQT3NGWmVZTU5PMlpGSEhVVVREUllQWGdWbkpnZWdBN19kTkU2SUdRdjNSRk5ybFlV?oc=5,google_rss_과학기술정보통신부 과징금 when:2d,129.8,133.0,"antitrust_platform,legal_regulatory_enforcement,privacy_security_reliability",antitrust_general,쿠팡,,Y,,,,government:platform_obligation,platform_operator_obligation,32.0,published_yesterday+today_date_action,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,platform_enforcement:coupang:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,129.8,"legal_regulatory_enforcement,privacy_security_reliability",government:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,정부_국회,GOV_PLATFORM_REGULATION,플랫폼 개인정보 유출,쿠팡 개인정보 유출 및 제재,"쿠팡의 대규모 과징금 부과는 플랫폼 사업자 대상 개인정보 보호 규제 강화 추세를 보여주며, 카카오 또한 유사한 규제 환경에 놓일 수 있음을 시사.",2,2,1,,,쿠팡에 대한 개인정보 유출 제재는 다른 플랫폼 사업자들에게도 적용될 수 있는 규제 강화 추세를 보여주므로 관련성을 높게 판단합니다.,gemini,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,domestic,개인정보보호법 강화 및 플랫폼 사업자 대상 감독 강화 움직임에 대한 정책적 시사점.,쿠팡에 부과된 대규모 과징금은 다른 대형 플랫폼 사업자들에게도 유사한 규제 리스크가 있음을 보여줌.,쿠팡 개인정보 유출 및 제재,플랫폼 개인정보 유출
35,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오의 52주 신저가와 성과급 파업[기자의눈],카카오의 52주 신저가와 성과급 파업 기자의눈,뉴스1,뉴스1,"Thu, 11 Jun 2026 02:47:14 GMT",카카오의 52주 신저가와 성과급 파업[기자의눈] 뉴스1,https://news.google.com/rss/articles/CBMiX0FVX3lxTE0zaGNZVHNQeTVOVGZyUG9rVkdJN3VFQ1pNZzc3YlNrOHFFNl83R3p2TmdKbmo2Q3ZXak9ZNnZ6dkt2bmVGWWdkR1RPb0pTeGtrMGNvUjNqYnduc20ta3Nv?oc=5,google_rss_카카오 when:2d,129.8,89.5,"labor_dispute,labor_negotiation",labor_pay_dispute,카카오,,,Y,must_review:self_strict:labor_compensation:labor_negotiation,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,129.8,labor_negotiation,self:labor_compensation,global_incident:labor_ir:kakao:strike_negotiation:general,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,카카오 파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 서비스 차질 가능성 및 대외 이미지 영향.,1,1,1,,,"카카오 노조의 파업 예고는 직접적인 리스크이며, 서비스 운영에 영향을 미칠 수 있어 관련 기사를 분류합니다.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,카카오 파업
311,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 오늘 창사 첫 부분파업…5개 법인 노조 판교 집결",카카오 오늘 창사 첫 부분파업 5개 법인 노조 판교 집결,마이데일리,마이데일리,"Tue, 09 Jun 2026 23:40:56 GMT","카카오, 오늘 창사 첫 부분파업…5개 법인 노조 판교 집결 마이데일리",https://news.google.com/rss/articles/CBMiYEFVX3lxTE4xTG5SLVBZVzBLVzVRT1BReGVBUlJVc2RDdElac0ctRHhWZVpyYUdtRjhia1pOU3JZMTF4ZUNmamE5eTlndjhwVlZGRWZYRDVsWWFoRFZCMnFrdm5GaGZTTw?oc=5,google_rss_카카오 조정 when:2d,129.4,100.3,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,32.0,published_yesterday+today_date_action,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,action_started,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,129.4,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,카카오 파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 서비스 차질 가능성 및 대외 이미지 영향.,1,1,1,,,"카카오 노조의 파업 예고는 직접적인 리스크이며, 서비스 운영에 영향을 미칠 수 있어 관련 기사를 분류합니다.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,카카오 파업
182,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 오늘 창사 이래 첫 파업, 조합원 8백여 명 판교서 행진...“카카오톡 당장 멈추진 않을 듯”",카카오 오늘 창사 이래 첫 파업 조합원 8백여 명 판교서 행진 카카오톡 당장 멈추진 않을 듯,JTBC,JTBC,"Wed, 10 Jun 2026 10:07:00 GMT","카카오 오늘 창사 이래 첫 파업, 조합원 8백여 명 판교서 행진...“카카오톡 당장 멈추진 않을 듯” JTBC",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9QU1FNd09BM3JwV0hKT3RTeXJvY3JHSFhYbWRwT1J1WURfTDd5VXdzMWI5ZVcxY3dKVFZzOUtXam5HMTZkdmMyYnhSMXlKdmpvV21LTg?oc=5,google_rss_카카오 파업 when:2d,129.4,97.3,"labor_dispute,labor_negotiation",labor_general,"카카오,카카오서비스,카카오톡",,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,32.0,published_yesterday+today_date_action,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,129.4,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:announcement,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,카카오 파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 서비스 차질 가능성 및 대외 이미지 영향.,1,1,1,,,"카카오 노조의 파업 예고는 직접적인 리스크이며, 서비스 운영에 영향을 미칠 수 있어 관련 기사를 분류합니다.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,카카오 파업
298,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,삼성전자도 안했는데…카카오 오늘 첫 파업,삼성전자도 안했는데 카카오 오늘 첫 파업,한국경제,한국경제,"Tue, 09 Jun 2026 22:41:04 GMT",삼성전자도 안했는데…카카오 오늘 첫 파업 한국경제,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9GN0NIbEIxZGlxb2FpMEJjSEc0eHc5VXpEV3gtVUxRSEN6QXZXMzM0VTBBWnNUM2RrUV9TNlBTd3V6Y3Z5M0s1c2Fxc0RGVG02VHFHeNIBVEFVX3lxTE9GN0NIbEIxZGlxb2FpMEJjSEc0eHc5VXpEV3gtVUxRSEN6QXZXMzM0VTBBWnNUM2RrUV9TNlBTd3V6Y3Z5M0s1c2Fxc0RGVG02VHFHeA?oc=5,google_rss_카카오 조정 when:2d,129.4,97.3,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,32.0,published_yesterday+today_date_action,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,129.4,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:general,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,카카오 파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 서비스 차질 가능성 및 대외 이미지 영향.,1,1,1,,,"카카오 노조의 파업 예고는 직접적인 리스크이며, 서비스 운영에 영향을 미칠 수 있어 관련 기사를 분류합니다.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,카카오 파업
1014,정부/국회,정부_국회,과학기술정보통신부,"개인정보위, 오늘 쿠팡 제재안 심의…역대 최대 과징금 '촉각'",개인정보위 오늘 쿠팡 제재안 심의 역대 최대 과징금 촉각,SBSBiz,SBSBiz,"Tue, 09 Jun 2026 20:57:00 GMT","개인정보위, 오늘 쿠팡 제재안 심의…역대 최대 과징금 '촉각' SBSBiz",https://news.google.com/rss/articles/CBMiWEFVX3lxTE5XVTk4LWNtVjkxdWRMY2NzWk0wcnR5WmFQV1dxblJFd21wN1ZHb0xXS09GZjVfV1NicU5KN0xJeVBIbUl6QTR5UWtVZnB4SUNXMmV3bDdMMjM?oc=5,google_rss_과학기술정보통신부 과징금 when:2d,128.8,123.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,,Y,,,,government:platform_obligation,platform_operator_obligation,32.0,published_yesterday+today_date_action,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,platform_enforcement:coupang:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,128.8,legal_regulatory_enforcement,government:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,정부_국회,GOV_PLATFORM_REGULATION,플랫폼 개인정보 유출,쿠팡 개인정보 유출 및 제재,"쿠팡의 대규모 과징금 부과는 플랫폼 사업자 대상 개인정보 보호 규제 강화 추세를 보여주며, 카카오 또한 유사한 규제 환경에 놓일 수 있음을 시사.",2,2,1,,,쿠팡에 대한 개인정보 유출 제재는 다른 플랫폼 사업자들에게도 적용될 수 있는 규제 강화 추세를 보여주므로 관련성을 높게 판단합니다.,gemini,,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_DOMESTIC_DIRECT_RISK,domestic,개인정보보호법 강화 및 플랫폼 사업자 대상 감독 강화 움직임에 대한 정책적 시사점.,쿠팡에 부과된 대규모 과징금은 다른 대형 플랫폼 사업자들에게도 유사한 규제 리스크가 있음을 보여줌.,쿠팡 개인정보 유출 및 제재,플랫폼 개인정보 유출
104,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 노조, 판교 집결…창사 첫 파업 강행",카카오 노조 판교 집결 창사 첫 파업 강행,이데일리,이데일리,"Wed, 10 Jun 2026 22:38:36 GMT","카카오 노조, 판교 집결…창사 첫 파업 강행 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxOcU5QNHpVTXhteG9GMU5lbXlfM1RyMHhsdmtfbHZoWlVJbTF5LWRkeTkxZUhpRm9tR3VvM0tEVWg5SGFzazFMOXRuckx5YWJjdVFOdWFWSnE1SUI1OTN5bTV6RUJjTEZnckdnYkVIdHpJTnpsNjlWOENQSEZLOE9BcQ?oc=5,google_rss_카카오 노조 when:2d,128.8,89.5,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,128.8,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,카카오 파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 서비스 차질 가능성 및 대외 이미지 영향.,1,1,1,,,"카카오 노조의 파업 예고는 직접적인 리스크이며, 서비스 운영에 영향을 미칠 수 있어 관련 기사를 분류합니다.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,카카오 파업
301,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 노조, 오늘 창사 첫 본사 부분파업…막판 교섭 돌파구 찾나",카카오 노조 오늘 창사 첫 본사 부분파업 막판 교섭 돌파구 찾나,뉴시스,뉴시스,"Tue, 09 Jun 2026 20:02:49 GMT","카카오 노조, 오늘 창사 첫 본사 부분파업…막판 교섭 돌파구 찾나 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE9KZkJFV252MTNCS2dCbUZNdDdCb0dOa01Rd0dVWWtqZWItY2dvOVhDSjJMV1VjQTRib2FHREpxSzRhRU9IeDJPel9BOXJ5STRaNEFQdjhSZ2tZV0RmYjEtOHdGWEVUd2o5dWtlYzBmSVRWZlJXcHh2WdIBeEFVX3lxTE9KZkJFV252MTNCS2dCbUZNdDdCb0dOa01Rd0dVWWtqZWItY2dvOVhDSjJMV1VjQTRib2FHREpxSzRhRU9IeDJPel9BOXJ5STRaNEFQdjhSZ2tZV0RmYjEtOHdGWEVUd2o5dWtlYzBmSVRWZlJXcHh2WQ?oc=5,google_rss_카카오 조정 when:2d,128.4,100.3,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,32.0,published_yesterday+today_date_action,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,action_started,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,128.4,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,카카오 파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 서비스 차질 가능성 및 대외 이미지 영향.,1,1,1,,,"카카오 노조의 파업 예고는 직접적인 리스크이며, 서비스 운영에 영향을 미칠 수 있어 관련 기사를 분류합니다.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,카카오 파업
306,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"""삼성전자도 안했는데""…카카오, 막판 교섭 결렬에 오늘 첫 파업",삼성전자도 안했는데 카카오 막판 교섭 결렬에 오늘 첫 파업,뉴스1,뉴스1,"Tue, 09 Jun 2026 20:30:00 GMT","""삼성전자도 안했는데""…카카오, 막판 교섭 결렬에 오늘 첫 파업 뉴스1",https://news.google.com/rss/articles/CBMiaEFVX3lxTFA0Ty05NDVScFpSblY1Y1ZTbmhtb3FNRnVtTzlGaWItQkFqSWxUN25PLV82cDAyVEUxU2VibmUxWWl4RFFLRTllVXg3bHVhTzE3Zy1CalJIdWNaUWZ4Tl9NRV9vSkI1T0Ux?oc=5,google_rss_카카오 조정 when:2d,128.4,97.3,"labor_dispute,labor_negotiation",labor_general,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,32.0,published_yesterday+today_date_action,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,vote_or_mediation,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,128.4,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:general,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,카카오 파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 서비스 차질 가능성 및 대외 이미지 영향.,1,1,1,,,"카카오 노조의 파업 예고는 직접적인 리스크이며, 서비스 운영에 영향을 미칠 수 있어 관련 기사를 분류합니다.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,카카오 파업
159,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오 노조, 오늘 이어 29일 2차 파업 예고…사측 압박 수위 강화",카카오 노조 오늘 이어 29일 2차 파업 예고 사측 압박 수위 강화,뉴시안,뉴시안,"Wed, 10 Jun 2026 07:49:08 GMT","카카오 노조, 오늘 이어 29일 2차 파업 예고…사측 압박 수위 강화 뉴시안",https://news.google.com/rss/articles/CBMiakFVX3lxTFB3dHMwam0wVTdBVkQ5M0JJNmNQaE5KeG1BVHp5SXR1d3poTUN4dTNJMWw1QXVSYmZUOEVxMndyRzQ0NURnVHB2bnZnOGFSN2paVWplMmluWl85MjdfZXE5SlNJeXNGb2lyRWfSAW5BVV95cUxNMW9oM1dLUzBmZjJlT0k3RExzak11SnF1NVRhT3dzRFpsNUZ6MGR3d1FOQjkyNU9pdVBfYUNkN0VTSVdrSkZ0Tk9mRkl5endKWTZBMDFFakVWclpDRWRJR0NOWXEtZHhQVE9PRUdrZw?oc=5,google_rss_카카오 노조 when:2d,127.4,100.3,"labor_dispute,labor_negotiation",labor_strike_action,카카오,,,Y,must_review:self_strict:labor_strike:labor_negotiation,,,direct_self_risk,32.0,published_yesterday+today_date_action,direct_risk,global_incident:labor_ir:kakao:strike_negotiation,review_scheduled,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,127.4,labor_negotiation,self:labor_strike,global_incident:labor_ir:kakao:strike_negotiation:conflict_escalation,global_incident:labor_ir:kakao:strike_negotiation,자사_및_계열사_이슈,SELF_DIRECT_RISK,카카오 파업,카카오 노조 임단협/파업 및 내부 갈등,카카오 노조 파업으로 인한 서비스 차질 가능성 및 대외 이미지 영향.,1,1,1,,,"카카오 노조의 파업 예고는 직접적인 리스크이며, 서비스 운영에 영향을 미칠 수 있어 관련 기사를 분류합니다.",gemini,DIRECT_RISK,,,other,,,카카오 노조 임단협/파업 및 내부 갈등,카카오 파업
