id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v36_competitor_block_reason
2444,경쟁사/해외이슈,경쟁사_해외이슈,네이버,‘풀스택 인프라’ SKT vs ‘소버린 AI’ 네이버…엔비디아 협력 同床異色,풀스택 인프라 skt vs 소버린 ai 네이버 엔비디아 협력,대한경제,대한경제,"Thu, 11 Jun 2026 20:40:10 GMT",‘풀스택 인프라’ SKT vs ‘소버린 AI’ 네이버…엔비디아 협력 同床異色 대한경제,https://news.google.com/rss/articles/CBMidEFVX3lxTE9KZlZTUEZkSmY2Umc1UERmT282Uy1rTEFuNi1VcWRZMVBjTlZvVWZBTmRqbW9zaHZJdHZSNTdlTnplUGszYU5mazBBckk4bWV3YlhZRi1uOGpjYS1fMmEyd3lLb2RQd09qRlcyN091SWJ5anZB?oc=5,google_rss_네이버 AI when:2d,347.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"SKT,네이버",,,,,,,general,24.0,published_today,business_change,event:SKT+네이버:ai_infrastructure_security,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,naver,347.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,경쟁사 AI 전략,국가 AI 인프라/AIDC/GPU 정책,"국내 주요 경쟁사인 네이버가 엔비디아, OpenAI 등 글로벌 AI 선도 기업들과의 협력을 통해 AI 인프라 및 서비스 역량을 강화하는 것은 카카오의 AI 전략 및 시장 경쟁 구도에 직접적인 시사점을 제공한다.",1,2,1,,,"국내 주요 경쟁사인 네이버가 엔비디아, OpenAI 등 글로벌 AI 선도 기업들과의 협력을 통해 AI 인프라 및 서비스 역량을 강화하는 것은 카카오의 AI 전략 및 시장 경쟁 구도에 직접적인 시사점을 제공함.",gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,네이버가 글로벌 AI 거물들과의 파트너십을 통해 AI 기술 및 인프라 경쟁력을 강화하는 것은 카카오의 AI 사업 추진에 있어 경쟁사 대비 우위를 확보하기 위한 전략적 대응 필요성을 시사한다.,국가 AI 인프라/AIDC/GPU 정책,경쟁사 AI 전략,,
2477,경쟁사/해외이슈,경쟁사_해외이슈,네이버,젠슨황·오픈AI에 앤트로픽도 '네이버 AI' 찾는다…16일 개발자 회동,젠슨황 오픈ai에 앤트로픽도 네이버 ai 찾는다 16일 개발자 회동,하이테크정보,하이테크정보,"Thu, 11 Jun 2026 11:30:27 GMT",젠슨황·오픈AI에 앤트로픽도 '네이버 AI' 찾는다…16일 개발자 회동 하이테크정보,https://news.google.com/rss/articles/CBMibEFVX3lxTE9zcWJCNEVaTk9yLWtyVk1md1BabGloZGtNV1BENlF5WVZrQkNZUUVCUUp2XzN3U2VZcUszRWdieXBWRFpwMEpHYWJ1bUU0ZjliVzUwbDVOWGVYWXVkNGgyejl2Q2hTbXlDVklURdIBbEFVX3lxTE9zcWJCNEVaTk9yLWtyVk1md1BabGloZGtNV1BENlF5WVZrQkNZUUVCUUp2XzN3U2VZcUszRWdieXBWRFpwMEpHYWJ1bUU0ZjliVzUwbDVOWGVYWXVkNGgyejl2Q2hTbXlDVklURQ?oc=5,google_rss_네이버 AI when:2d,344.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"네이버,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:naver:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,344.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:naver:anthropic_glasswing_security:general,global_incident:ai_security_policy:naver:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,경쟁사 AI 전략,국가 AI 인프라/AIDC/GPU 정책,"국내 주요 경쟁사인 네이버가 엔비디아, OpenAI 등 글로벌 AI 선도 기업들과의 협력을 통해 AI 인프라 및 서비스 역량을 강화하는 것은 카카오의 AI 전략 및 시장 경쟁 구도에 직접적인 시사점을 제공한다.",1,2,1,,,"국내 주요 경쟁사인 네이버가 엔비디아, OpenAI 등 글로벌 AI 선도 기업들과의 협력을 통해 AI 인프라 및 서비스 역량을 강화하는 것은 카카오의 AI 전략 및 시장 경쟁 구도에 직접적인 시사점을 제공함.",gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,네이버가 글로벌 AI 거물들과의 파트너십을 통해 AI 기술 및 인프라 경쟁력을 강화하는 것은 카카오의 AI 사업 추진에 있어 경쟁사 대비 우위를 확보하기 위한 전략적 대응 필요성을 시사한다.,국가 AI 인프라/AIDC/GPU 정책,경쟁사 AI 전략,,
2448,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 'AI 3대장'과 모두 만난다…오픈AI·앤트로픽과도 회동",네이버 ai 3대장 과 모두 만난다 오픈ai 앤트로픽과도 회동,v.daum.net,v.daum.net,"Thu, 11 Jun 2026 08:49:11 GMT","네이버, 'AI 3대장'과 모두 만난다…오픈AI·앤트로픽과도 회동 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE9tQk95VTdOTnhWU054aGh6OVBiUTQxZzlFakRUaHNFYkRnZWVjRFdTblQ4bUJSdDVsZGNSd0ZnNzJGUlZCUWc?oc=5,google_rss_네이버 AI when:2d,344.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"네이버,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:naver:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,344.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:naver:anthropic_glasswing_security:general,global_incident:ai_security_policy:naver:anthropic_glasswing_security,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,AI 전략 제휴,샘 올트먼 OpenAI CEO 방한 및 한국 기업 AI 협력 논의 (계획),글로벌 AI 선두주자인 OpenAI CEO와의 잠재적 협력 논의는 카카오의 AI 전략 방향 및 기술 제휴 기회를 모색하는 데 중요한 영향을 미친다.,1,1,1,,,"네이버의 글로벌 AI 기업들과의 다자간 회동 소식은 카카오의 AI 파트너십 전략 수립에 대한 경쟁사 동향으로 중요한 정보이며, 카카오가 직접 논의 대상에 포함되어 있음. / v23_category_reassign:v26_2_self_without_direct_kakao_entity",gemini,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,"네이버가 엔비디아, OpenAI, 앤트로픽 등 AI 3대장과 모두 만난다는 소식은 카카오의 AI 파트너십 전략에 대한 비교 분석 및 대응 필요성을 시사한다.",샘 올트먼 OpenAI CEO 방한 및 한국 기업 AI 협력 논의 (계획),AI 전략 제휴,,
2462,경쟁사/해외이슈,경쟁사_해외이슈,네이버,젠슨황·오픈AI에 앤트로픽도 '네이버 AI' 찾는다…16일 개발자 회동,젠슨황 오픈ai에 앤트로픽도 네이버 ai 찾는다 16일 개발자 회동,뉴스1,뉴스1,"Thu, 11 Jun 2026 02:28:02 GMT",젠슨황·오픈AI에 앤트로픽도 '네이버 AI' 찾는다…16일 개발자 회동 뉴스1,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5hWUNLS2w2UlNBOVVuaTk4bll3YjhoeVAwMzhYc1BPaDJtSF9oRDdOMUM2QTNQLXVob3RIdGhTN2JrTTQtZENXOU5jcVA5TEdKT01sWlJQaDlsZDJ2SElaLXZDdWVEa0Zl?oc=5,google_rss_네이버 AI when:2d,344.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"네이버,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:naver:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,344.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:naver:anthropic_glasswing_security:general,global_incident:ai_security_policy:naver:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,경쟁사 AI 전략,국가 AI 인프라/AIDC/GPU 정책,"국내 주요 경쟁사인 네이버가 엔비디아, OpenAI 등 글로벌 AI 선도 기업들과의 협력을 통해 AI 인프라 및 서비스 역량을 강화하는 것은 카카오의 AI 전략 및 시장 경쟁 구도에 직접적인 시사점을 제공한다.",1,2,1,,,"국내 주요 경쟁사인 네이버가 엔비디아, OpenAI 등 글로벌 AI 선도 기업들과의 협력을 통해 AI 인프라 및 서비스 역량을 강화하는 것은 카카오의 AI 전략 및 시장 경쟁 구도에 직접적인 시사점을 제공함.",gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,네이버가 글로벌 AI 거물들과의 파트너십을 통해 AI 기술 및 인프라 경쟁력을 강화하는 것은 카카오의 AI 사업 추진에 있어 경쟁사 대비 우위를 확보하기 위한 전략적 대응 필요성을 시사한다.,국가 AI 인프라/AIDC/GPU 정책,경쟁사 AI 전략,,
18,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,오픈AI 샘 올트먼 다음주 방한…삼성·카카오·네이버 만난다,오픈ai 샘 올트먼 다음주 방한 삼성 카카오 네이버 만난다,연합뉴스,연합뉴스,"Thu, 11 Jun 2026 20:56:33 GMT",오픈AI 샘 올트먼 다음주 방한…삼성·카카오·네이버 만난다 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9wWGVtNUZRaFdkVGJyVHFUZlZhOVRxaTF2SFNybjVhSk9lYlRaejk4bWZLZUp0Y0ZFbzBYR1owSjJrUHUxZFd6NHNKYmQ0TWUwZUtTVDRCSm9jakVYYkRZc9IBYEFVX3lxTE9wWGVtNUZRaFdkVGJyVHFUZlZhOVRxaTF2SFNybjVhSk9lYlRaejk4bWZLZUp0Y0ZFbzBYR1owSjJrUHUxZFd6NHNKYmQ0TWUwZUtTVDRCSm9jakVYYkRZcw?oc=5,google_rss_카카오 when:2d,343.3,34.5,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI,카카오",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:kakao:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,343.3,ai_infrastructure_security,self:ai_strategy,global_incident:ai_security_policy:kakao:openai_security_access:general,global_incident:ai_security_policy:kakao:openai_security_access,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,AI 전략 제휴,샘 올트먼 OpenAI CEO 방한 및 한국 기업 AI 협력 논의 (계획),글로벌 AI 선두주자인 OpenAI CEO와의 잠재적 협력 논의는 카카오의 AI 전략 방향 및 기술 제휴 기회를 모색하는 데 중요한 영향을 미친다.,1,1,1,,,샘 올트먼 OpenAI CEO의 방한 및 카카오와의 회동 계획은 카카오의 AI 전략 및 글로벌 파트너십 기회에 직접적인 영향을 미치는 중요한 이슈임.,gemini,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,샘 올트먼 OpenAI CEO 방한 및 한국 기업 AI 협력 논의 (계획),AI 전략 제휴,,
77,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,오픈AI 샘 올트먼 다음주 방한…삼성·카카오·네이버 만난다,오픈ai 샘 올트먼 다음주 방한 삼성 카카오 네이버 만난다,연합뉴스TV,연합뉴스TV,"Thu, 11 Jun 2026 20:56:25 GMT",오픈AI 샘 올트먼 다음주 방한…삼성·카카오·네이버 만난다 연합뉴스TV,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1SdkRSRmpnTmVGWWFYOFYtY1dxeERxNjFZZ1Z6V0ZYR2NFa0gyVHhTam45aFRESnEwY2xWZGxZS2hMX1ZVRjlyaEp5UVhXTjBZN0FBZ29kYU9KTWYtNGhuME9lekk0TUk?oc=5,google_rss_카카오 when:2d,343.3,34.5,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI,카카오",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:kakao:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,343.3,ai_infrastructure_security,self:ai_strategy,global_incident:ai_security_policy:kakao:openai_security_access:general,global_incident:ai_security_policy:kakao:openai_security_access,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,AI 전략 제휴,샘 올트먼 OpenAI CEO 방한 및 한국 기업 AI 협력 논의 (계획),글로벌 AI 선두주자인 OpenAI CEO와의 잠재적 협력 논의는 카카오의 AI 전략 방향 및 기술 제휴 기회를 모색하는 데 중요한 영향을 미친다.,1,1,1,,,샘 올트먼 OpenAI CEO의 방한 및 카카오와의 회동 계획은 카카오의 AI 전략 및 글로벌 파트너십 기회에 직접적인 영향을 미치는 중요한 이슈임.,gemini,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,샘 올트먼 OpenAI CEO 방한 및 한국 기업 AI 협력 논의 (계획),AI 전략 제휴,,
212,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,샘 올트먼 오픈AI CEO 방한 연기…삼성·카카오·네이버 회동 순연,샘 올트먼 오픈ai ceo 방한 연기 삼성 카카오 네이버 회동 순연,마이데일리,마이데일리,"Fri, 12 Jun 2026 08:27:16 GMT",샘 올트먼 오픈AI CEO 방한 연기…삼성·카카오·네이버 회동 순연 마이데일리,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5yU3JqeUpLU2xwMFNOZ2VLdndSVlNyVHJsM0FPV1hWdGtxWTJ2Z3gtdHNGUjBPWW9tUVV0cDVjOWhPOWZ5ajJmRzNZWTF3WkxROGpLTWNOX3VJTVdxT1ZKUA?oc=5,google_rss_카카오 AI when:2d,343.3,34.5,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI,카카오",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:kakao:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,343.3,ai_infrastructure_security,self:ai_strategy,global_incident:ai_security_policy:kakao:openai_security_access:general,global_incident:ai_security_policy:kakao:openai_security_access,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,AI 전략 제휴,샘 올트먼 OpenAI CEO 방한 연기,글로벌 AI 선두주자인 OpenAI CEO와의 잠재적 협력 논의 연기는 카카오의 AI 전략 수립 및 관련 사업 추진 일정에 영향을 줄 수 있다.,1,1,1,,,샘 올트먼 OpenAI CEO의 방한 연기 소식은 카카오의 AI 전략 및 글로벌 파트너십 기회에 직접적인 영향을 미치는 중요한 이슈 업데이트임.,gemini,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,샘 올트먼 OpenAI CEO 방한 연기,AI 전략 제휴,,
67,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,오픈AI 샘 올트먼 방한 연기…삼성·네이버·카카오 회동 무산,오픈ai 샘 올트먼 방한 연기 삼성 네이버 카카오 회동 무산,뉴스1,뉴스1,"Fri, 12 Jun 2026 07:53:45 GMT",오픈AI 샘 올트먼 방한 연기…삼성·네이버·카카오 회동 무산 뉴스1,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5SUnFndE5GejAzdUZCUVpQY08za1l3US1scEYyMFp1eVlRRm1ic2lEeFN6TzdZZk9Lb25wamwwVmpwaDlwdTJHMWJGUWk2SG96LW5FTERUaDkwNDc4MHVwSWVYcVJnSTR4?oc=5,google_rss_카카오 when:2d,342.3,34.5,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI,카카오",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:kakao:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,342.3,ai_infrastructure_security,self:ai_strategy,global_incident:ai_security_policy:kakao:openai_security_access:general,global_incident:ai_security_policy:kakao:openai_security_access,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,AI 전략 제휴,샘 올트먼 OpenAI CEO 방한 연기,글로벌 AI 선두주자인 OpenAI CEO와의 잠재적 협력 논의 연기는 카카오의 AI 전략 수립 및 관련 사업 추진 일정에 영향을 줄 수 있다.,1,1,1,,,샘 올트먼 OpenAI CEO의 방한 연기 소식은 카카오의 AI 전략 및 글로벌 파트너십 기회에 직접적인 영향을 미치는 중요한 이슈 업데이트임.,gemini,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,샘 올트먼 OpenAI CEO 방한 연기,AI 전략 제휴,,
208,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,오픈AI 샘 올트먼 14일 방한…삼성·네이버·카카오와 회동(종합2보),오픈ai 샘 올트먼 14일 방한 삼성 네이버 카카오와 회동,연합뉴스,연합뉴스,"Thu, 11 Jun 2026 01:54:07 GMT",오픈AI 샘 올트먼 14일 방한…삼성·네이버·카카오와 회동(종합2보) 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5Pa3QyelJsSU5xYVhudVVXY0djeXNDSUthd2FSNWVkNERfQ3dvV0NzRDVCSU1ucWhndGNBRFVHbEtOV0tNYkJ0N2NBWEl6LVFhbTE0Z1hkOUxKN3htTXpBX9IBYEFVX3lxTE5Pa3QyelJsSU5xYVhudVVXY0djeXNDSUthd2FSNWVkNERfQ3dvV0NzRDVCSU1ucWhndGNBRFVHbEtOV0tNYkJ0N2NBWEl6LVFhbTE0Z1hkOUxKN3htTXpBXw?oc=5,google_rss_카카오 AI when:2d,341.8,43.5,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI,카카오",,,,,,,general,19.0,published_yesterday+exclusive_breaking,business_change,global_incident:ai_security_policy:kakao:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,341.8,ai_infrastructure_security,self:ai_strategy,global_incident:ai_security_policy:kakao:openai_security_access:general,global_incident:ai_security_policy:kakao:openai_security_access,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,AI 전략 제휴,샘 올트먼 OpenAI CEO 방한 및 한국 기업 AI 협력 논의 (계획),글로벌 AI 선두주자인 OpenAI CEO와의 잠재적 협력 논의는 카카오의 AI 전략 방향 및 기술 제휴 기회를 모색하는 데 중요한 영향을 미친다.,1,1,1,,,샘 올트먼 OpenAI CEO의 방한 및 카카오와의 회동 계획은 카카오의 AI 전략 및 글로벌 파트너십 기회에 직접적인 영향을 미치는 중요한 이슈임.,gemini,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,샘 올트먼 OpenAI CEO 방한 및 한국 기업 AI 협력 논의 (계획),AI 전략 제휴,,
3398,경쟁사/해외이슈,경쟁사_해외이슈,구글,앤트로픽·구글이 매달 3조 원씩 내는 곳 — 멤피스 콜로서스 실체 분석,앤트로픽 구글이 매달 3조 원씩 내는 곳 멤피스 콜로서스 실체 분석,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Fri, 12 Jun 2026 09:13:00 GMT",앤트로픽·구글이 매달 3조 원씩 내는 곳 — 멤피스 콜로서스 실체 분석 네이버 프리미엄콘텐츠,https://news.google.com/rss/articles/CBMiggFBVV95cUxPSEFRWEdob3hnWVhpVTBpd3VWbVM1OFJwOGV0VUkxelRZRDhvd0dWd3RBXzBROEFMNkVrNjNyaDRTanhUV1hmVkltVDZvVnh2M3B2VmU1YmJ0YVJnYVpuaHpWcGhDbVpyVVdNOHVTQUFiNUljX1kzTHktQjZKVE10LUJR?oc=5,google_rss_구글 when:2d,341.0,9.0,,,"구글,네이버,앤트로픽",,,,,,,general,12.0,published_today+analysis_without_direct_event,analysis_feature,global_incident:ai_security_policy:naver:anthropic_glasswing_security,rumor_or_report,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,341.0,,,global_incident:ai_security_policy:naver:anthropic_glasswing_security:general,global_incident:ai_security_policy:naver:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,AI 인프라 투자,국가 AI 인프라/AIDC/GPU 정책,"글로벌 빅테크 기업들의 대규모 AI 인프라 투자는 AI 기술 경쟁의 심화와 필요한 자원 규모를 보여주며, 카카오의 AI 투자 전략 및 인프라 구축 방향에 대한 전략적 참고가 필요하다.",2,3,3,,,"앤트로픽과 구글 등 글로벌 주요 AI 기업들의 대규모 인프라 투자는 AI 산업의 전반적인 동향과 경쟁 구도를 이해하는 데 필수적인 정보이며, 카카오의 AI 전략 수립에 간접적으로 영향을 미침.",gemini,,,COMP_OVERSEAS_MARKET_SIGNAL,overseas,,"앤트로픽과 구글 등 해외 주요 AI 기업들의 막대한 AI 인프라 투자는 글로벌 AI 시장의 경쟁 수준과 필요한 자본 규모를 보여주며, 카카오의 AI 투자 및 인프라 구축 전략에 대한 벤치마킹 및 전략적 시사점을 제공한다.",국가 AI 인프라/AIDC/GPU 정책,AI 인프라 투자,,
2456,경쟁사/해외이슈,경쟁사_해외이슈,네이버,젠슨황·오픈AI에 앤트로픽도 '네이버 AI' 찾는다…16일 개발자 회동,젠슨황 오픈ai에 앤트로픽도 네이버 ai 찾는다 16일 개발자 회동,v.daum.net,v.daum.net,"Thu, 11 Jun 2026 02:29:54 GMT",젠슨황·오픈AI에 앤트로픽도 '네이버 AI' 찾는다…16일 개발자 회동 v.daum.net,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBBOHltdXdxSUg3WWNjQ1NGNFJOVVZ6U3dUdFlhNDYzQ1JRN2dqcnVnSDdyZE5XZG9xRTA4YVQ4RlRLcFJrUUpwUF9od3hVUHJiY1llRA?oc=5,google_rss_네이버 AI when:2d,340.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"네이버,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:naver:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,340.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:naver:anthropic_glasswing_security:general,global_incident:ai_security_policy:naver:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,경쟁사 AI 전략,국가 AI 인프라/AIDC/GPU 정책,"국내 주요 경쟁사인 네이버가 엔비디아, OpenAI 등 글로벌 AI 선도 기업들과의 협력을 통해 AI 인프라 및 서비스 역량을 강화하는 것은 카카오의 AI 전략 및 시장 경쟁 구도에 직접적인 시사점을 제공한다.",1,2,1,,,"국내 주요 경쟁사인 네이버가 엔비디아, OpenAI 등 글로벌 AI 선도 기업들과의 협력을 통해 AI 인프라 및 서비스 역량을 강화하는 것은 카카오의 AI 전략 및 시장 경쟁 구도에 직접적인 시사점을 제공함.",gemini,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,네이버가 글로벌 AI 거물들과의 파트너십을 통해 AI 기술 및 인프라 경쟁력을 강화하는 것은 카카오의 AI 사업 추진에 있어 경쟁사 대비 우위를 확보하기 위한 전략적 대응 필요성을 시사한다.,국가 AI 인프라/AIDC/GPU 정책,경쟁사 AI 전략,,
4,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"샘 알트만 오픈AI CEO, 방한 일정 취소...삼성전자·네이버·카카오 회동 연기",샘 알트만 오픈ai ceo 방한 일정 취소 삼성전자 네이버 카카오 회동 연기,v.daum.net,v.daum.net,"Fri, 12 Jun 2026 09:31:01 GMT","샘 알트만 오픈AI CEO, 방한 일정 취소...삼성전자·네이버·카카오 회동 연기 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1rU1FDQ1cxSkl4RVBGY2l4NnppdzQyN0tkSHJVbUhHQnV4ekZkTlFpQUxKb29KVUJHdHcxa1FMbXRQWkZDdG9SOGVJbzdtRTQ?oc=5,google_rss_카카오 when:2d,340.3,34.5,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI,카카오",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:kakao:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,340.3,ai_infrastructure_security,self:ai_strategy,global_incident:ai_security_policy:kakao:openai_security_access:general,global_incident:ai_security_policy:kakao:openai_security_access,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,AI 전략 제휴,샘 올트먼 OpenAI CEO 방한 연기,글로벌 AI 선두주자인 OpenAI CEO와의 잠재적 협력 논의 연기는 카카오의 AI 전략 수립 및 관련 사업 추진 일정에 영향을 줄 수 있다.,1,1,1,,,샘 올트먼 OpenAI CEO의 방한 연기 소식은 카카오의 AI 전략 및 글로벌 파트너십 기회에 직접적인 영향을 미치는 중요한 이슈 업데이트임.,gemini,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,샘 올트먼 OpenAI CEO 방한 연기,AI 전략 제휴,,
