id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v36_competitor_block_reason,v26가드레일사유,v32_weak_non_digital_gov
1005,경쟁사/해외이슈,경쟁사_해외이슈,네이버,오픈AI 샘 올트먼 방한 연기…삼성·네이버 등과 회동 취소,오픈ai 샘 올트먼 방한 연기 삼성 네이버 등과 회동 취소,gukjenews.com,gukjenews.com,"Sat, 13 Jun 2026 01:07:04 GMT",오픈AI 샘 올트먼 방한 연기…삼성·네이버 등과 회동 취소 gukjenews.com,https://news.google.com/rss/articles/CBMibkFVX3lxTE5zaVQ4cHF3QnpKcFNPanJ1dzlqTG1xMmdqaDFOT0lXZUdxTnVKNFZSSk1udjdjNkI0VU01ZzNta0YyTjNFM1BUaUJWVW9XS0pTSFM1b2s2ck1zQW00U240TnhMMWxfQnpqVmNUVVJB?oc=5,google_rss_네이버 AI when:2d,307.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:naver:openai_security_access,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,307.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:naver:openai_security_access:general,global_incident:ai_security_policy:naver:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,AI 동향,샘 올트먼 방한 연기,글로벌 AI 선두주자인 OpenAI 경영진의 국내 주요 기업들과의 협력 동향은 카카오의 AI 전략 및 파트너십 방향성에 간접적인 영향을 미칠 수 있음.,1,1,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,gemini,,,COMP_OVERSEAS_PLATFORM_AI,mixed,,"OpenAI의 샘 올트먼 방한 계획과 국내 주요 기업들과의 회동은 AI 분야 글로벌 협력의 중요성을 보여주며, 카카오도 글로벌 AI 기업들과의 관계 구축 및 강화에 관심을 가져야 함.",샘 올트먼 방한 연기,AI 동향,,,,
1151,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡 과징금, 세계 최대?…개인정보위 ""메타 50억달러 사례 있다""",쿠팡 과징금 세계 최대 개인정보위 메타 50억달러 사례 있다,이데일리,이데일리,"Sat, 13 Jun 2026 05:31:59 GMT","쿠팡 과징금, 세계 최대?…개인정보위 ""메타 50억달러 사례 있다"" 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxOd0ROZnE3Rkx1b2RRRnZ6UlZZSHkyNTN0bXlWZXg0b0lIZVlXckl2RVF5TnozN0lib3hwLXdLZHd5Y2FHRnpGZ2t5dndLbjhCcTVZNHRvVHNBY19HOEQ2U2hJUGJJR2haRG90a2YwWWZOYWU0SllBOUF1anNJQXhlUw?oc=5,google_rss_쿠팡 when:2d,305.5,79.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"메타,쿠팡",,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,platform_enforcement:coupang:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,305.5,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,정부_국회,GOV_PLATFORM_REGULATION,플랫폼 규제,쿠팡 개인정보 유출 과징금,개인정보위가 국내 플랫폼에 부과한 역대 최대 과징금은 카카오 포함 모든 플랫폼 사업자의 개인정보 보호 의무에 대한 강력한 규제 기조를 명확히 함.,1,1,1,,,로컬 보조 라벨,gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,mixed,"개인정보보호법 위반 시 부과되는 과징금 규모가 글로벌 수준으로 상향될 수 있음을 시사하며, 관련 법규 준수 및 내부 통제 강화의 필요성을 높임.",카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,쿠팡 개인정보 유출 과징금,플랫폼 규제,,,,
1160,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡 과징금, 세계 최대?…개인정보위 ""메타 50억달러 사례 있다""",쿠팡 과징금 세계 최대 개인정보위 메타 50억달러 사례 있다,네이트,네이트,"Sat, 13 Jun 2026 05:34:00 GMT","쿠팡 과징금, 세계 최대?…개인정보위 ""메타 50억달러 사례 있다"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE82N2cxV2NBM3RLQzVhWGpPNXY4MUlPSTNxeVYzdlYzNWRaWVRWUXMyOXhROGE3NmhKODZDUDlxQjZJTERaazZtQ0c3Z1JWenNQM0xn?oc=5,google_rss_쿠팡 과징금 when:2d,300.5,79.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"메타,쿠팡",,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,platform_enforcement:coupang:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,300.5,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,정부_국회,GOV_PLATFORM_REGULATION,플랫폼 규제,쿠팡 개인정보 유출 과징금,개인정보위가 국내 플랫폼에 부과한 역대 최대 과징금은 카카오 포함 모든 플랫폼 사업자의 개인정보 보호 의무에 대한 강력한 규제 기조를 명확히 함.,1,1,1,,,로컬 보조 라벨,gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,mixed,"개인정보보호법 위반 시 부과되는 과징금 규모가 글로벌 수준으로 상향될 수 있음을 시사하며, 관련 법규 준수 및 내부 통제 강화의 필요성을 높임.",카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,쿠팡 개인정보 유출 과징금,플랫폼 규제,,,,
1167,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"개인정보위, 쿠팡에 6246억 과징금 부과…역대 최대 규모",개인정보위 쿠팡에 6246억 과징금 부과 역대 최대 규모,MSN,MSN,"Fri, 12 Jun 2026 22:15:29 GMT","개인정보위, 쿠팡에 6246억 과징금 부과…역대 최대 규모 MSN",https://news.google.com/rss/articles/CBMi3AJBVV95cUxPMmQtaDJmbVE5MnJfNDFDSk5ldU5TS2p1UkU3eHBGVXFjT2M3SWVMbjAyWDFZeTZNY3NYM190LUZMWHVUend1ZE1PRnItTUJRcV96NjAxUHFuT0U2UUxaZldSbEIyNTBJRnRXdmNCaDFCRmxRT0c4VzdfdVZZS25zWjRNRmRnQmVVVmlTeEVJZkF0bDdJaWVTeTZfVWQ0a1VBc3Y2SUQwdXh6OU5pb3ZUQURFdURLQXpIUHoxVzVObXVBM0dNbFNpMm1mNGRKN2s5MnVuNGNPOVcwdlFNekhueVU1MlR0U3RJdGhsVEMweXU0d0xYSmRsend6ZGJDdnJrbHRNWHphWmRFLUJ0LTFoTjk3MHoxblZUYlN6Zjd6eVVGeDhIbzVRa1dyTW5hTlFkUE9IbDVXWGFOZVl5UnN2dHVidGc3NnBWMjZjaG1wTUN4QmxXTkFSaVpudWY?oc=5,google_rss_쿠팡 과징금 when:2d,297.5,79.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,platform_enforcement:coupang:privacy_data_violation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,297.5,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,정부_국회,GOV_PLATFORM_REGULATION,플랫폼 규제,쿠팡 개인정보 유출 과징금,개인정보위가 국내 플랫폼에 부과한 역대 최대 과징금은 카카오 포함 모든 플랫폼 사업자의 개인정보 보호 의무에 대한 강력한 규제 기조를 명확히 함.,1,1,1,,,로컬 보조 라벨,gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,mixed,"개인정보보호법 위반 시 부과되는 과징금 규모가 글로벌 수준으로 상향될 수 있음을 시사하며, 관련 법규 준수 및 내부 통제 강화의 필요성을 높임.",카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,쿠팡 개인정보 유출 과징금,플랫폼 규제,,,,
1030,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"정재헌 SKT 사장 ""앤스로픽 추가 투자, 협력 관계 이어갈 것""",정재헌 skt 사장 앤스로픽 추가 투자 협력 관계 이어갈 것,MSN,MSN,"Sat, 13 Jun 2026 14:15:12 GMT","정재헌 SKT 사장 ""앤스로픽 추가 투자, 협력 관계 이어갈 것"" MSN",https://news.google.com/rss/articles/CBMi6gJBVV95cUxOU2JjcGdiYkdjVXZHbDA0eTNjWk5Nb0Q5TW5lWWFOdWFMbHdCNWlLdTBob1FieGI0eTdGNlpkMF8tNTlXS053WFFFcXU0YXIzcWVLbUNzb3dKOXlHcGlYVi1XMm1yeUlPNm5McnFURUxibFhiNWVEUFBELWoyckF2a2FuYTlhakFtamp2WjI1b1lzNW5xMFYtaHlnVE85X2tfRjlaU1V4UXRKdjlZWFlRaThuX1I4V3dmX2lDQW4wUlhNcWMyY0w3cVBWR1hFUjRjTHZ3ZThlWXc1RDZfQmR0U0lITzN6RXZ0eVpQT1FHN05pTlNKeFNBUS1aU0FRNGlrNExGRVJVWDJYNTB0MDVXdUtrbm5oQUk0ekM0UWcxS1B4ZVB1NkE2aDB0a1VGVU8tNGROVkZLWkNqNUpnaHktaGwtWTJYc1F3SFNfQWJoQm9UVXVpTEh4ekJmUU80dXM2UkYwVjRUSkZqQQ?oc=5,google_rss_SKT when:2d,297.5,4.0,,,SKT,,,,,,,general,14.0,published_yesterday,general,,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,telco,297.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,AI 전략,SKT 앤트로픽 협력 강화,국내 통신사 경쟁사의 AI 기업에 대한 지속적인 투자는 카카오의 AI 파트너십 및 기술 확보 전략에 대한 벤치마크가 될 수 있음.,1,1,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,gemini,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,"SKT와 앤트로픽의 지속적인 협력 강화는 국내 AI 시장에서의 경쟁 구도를 더욱 복잡하게 만들 것이며, 카카오도 AI 기술 파트너십 확보에 대한 전략적 고민이 필요함.",SKT 앤트로픽 협력 강화,AI 전략,,,,
943,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"""국산 최초의 럭셔리 컨버터블""...제네시스, '엑스 그란 컨버터블' 신규 컨셉트카 디자인 최초 공개...G90 세단 기반, 양산 가능성 거론...",국산 최초의 럭셔리 컨버터블 제네시스 엑스 그란 컨버터블 신규 컨셉트카 디자인 최초 공개 g90 세단 기반 양산 가능성 거론,Naver Blog,Naver Blog,"Sun, 14 Jun 2026 01:11:50 GMT","""국산 최초의 럭셔리 컨버터블""...제네시스, '엑스 그란 컨버터블' 신규 컨셉트카 디자인 최초 공개...G90 세단 기반, 양산 가능성 거론... Naver Blog",https://news.google.com/rss/articles/CBMimAFBVV95cUxOVVdMTVBscW01YVZBYVY4OXQzVUdFb3B1aFNwdDBVUzBudlowOXZSMXZ4NTNucDZwQ19mTE9fVjd3ZjdRNjU5V2E1N2d0bGJxQS1iREU0RnhLRlZVbmJhdzRLMU40amtXMERFeGJSVU9ra1pOZkUzUjhMZHBuMko5eFdBeTAwZXY0Y01DNEc0REtUbjNSVTJKUA?oc=5,google_rss_네이버 when:2d,296.5,6.5,,,네이버,brand_not_in_title,,,,,,general,24.0,published_today,general,,rumor_or_report,,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,Y,naver,296.5,,,,,경쟁사_해외이슈,OFF_TOPIC,comp_domestic_strategy,comp_domestic_strategy:국산 최초의 럭셔리 컨버터블 제네시스 엑스 그란 컨버터블 신규 컨셉트카 디자인 최초 공개 g90 세단 기반,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,3,3,3,,Y,카카오의 사업 영역과 무관한 자동차 산업 소식.,gemini,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:국산 최초의 럭셔리 컨버터블 제네시스 엑스 그란 컨버터블 신규 컨셉트카 디자인 최초 공개 g90 세단 기반,comp_domestic_strategy,,,,
1106,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"美도 우려 표명…쿠팡, 6247억 과징금 법정 공방 간다",도 우려 표명 쿠팡 6247억 과징금 법정 공방 간다,글로벌이코노믹,글로벌이코노믹,"Sat, 13 Jun 2026 23:30:00 GMT","美도 우려 표명…쿠팡, 6247억 과징금 법정 공방 간다 글로벌이코노믹",https://news.google.com/rss/articles/CBMiiwFBVV95cUxNQ2NUd1pTMUMxS2lZMjZLaUdNb0JzYmVLZ1c3cnhfLXFvRWplVEdpanYxY2ZMNjZFbVFkbFJhMTNidkNRLTFxeGF6ZDBfUXFTREFvRUJ2R1hQUklwVWhmRXBfQVFrSUROUzRQSENHaVZPQ1dNVkRYcjVNcHVQY08xZVJodGxoVExjejc4?oc=5,google_rss_쿠팡 when:2d,294.0,36.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,294.0,legal_regulatory_enforcement,competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,플랫폼 규제,쿠팡 개인정보 유출 과징금,국내 주요 플랫폼 사업자에게 개인정보 보호 의무 강화 및 위반 시 막대한 과징금 부과 가능성 시사. 쿠팡의 법정 공방은 규제 대응 방식에 대한 시사점을 제공함.,1,1,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,gemini,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,"경쟁사의 과징금 법적 공방은 향후 규제 당국의 제재에 대한 기업의 대응 전략 수립에 중요한 참고자료가 되며, 카카오의 법무 리스크 관리에도 영향을 미칠 수 있음.",쿠팡 개인정보 유출 과징금,플랫폼 규제,,,,
1166,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"역대급 과징금에 쿠팡 ""고객·국민께 사과…법적 절차로 사실관계 규명""",역대급 과징금에 쿠팡 고객 국민께 사과 법적 절차로 사실관계 규명,MSN,MSN,"Sat, 13 Jun 2026 04:04:14 GMT","역대급 과징금에 쿠팡 ""고객·국민께 사과…법적 절차로 사실관계 규명"" MSN",https://news.google.com/rss/articles/CBMi1gJBVV95cUxNS1IyRFJjNnN1aENxZ190bE9mVU1QWGd2eUVTNmNHVDVlUXlvVHlPSWtoWFBZU0VNWXlhbk5NN0JyUUpLMkU5c2hTMWNueVJxV0RDT0d0eUIxRF9SOGhENlh0a0QzT0JNSkRMWE5CX2dpTFZXc25veGJNeDJMYkl5YTYzYWo0WXQ1VWg3V3JGOVBhUzlNbTVzYXR5eUNqc3hmME1taDMxNjZxdTNrNnUzdkl3c3ZNWnJ1SDl0TDkxNWdPOHphUGUzT3NRRWUwaEdGMm1neUlhalplNF83NklSRjFEQUhvYUl6dGQzTmZSc2lhZWpvTUR5d2Rta2RqZTFUWG9WbW9hZHZrR3JxUnFsem1EdGw1dHZXMF9OLXN5SzdVaC1aa2J1NHdUWlVOX3J2R1ByU24wYUM2Z0lGV2pYR1ZwYWVzTHBUZkVDQWxTMHcwVWRfanc?oc=5,google_rss_쿠팡 과징금 when:2d,284.5,36.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,284.5,legal_regulatory_enforcement,competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,플랫폼 규제,쿠팡 개인정보 유출 과징금,국내 주요 플랫폼 사업자에게 개인정보 보호 의무 강화 및 위반 시 막대한 과징금 부과 가능성 시사. 쿠팡의 사과와 법적 대응은 위기 관리 사례로 참고 가능함.,1,1,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,gemini,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,"경쟁사의 공식적인 사과 및 법적 대응은 위기 발생 시 기업의 커뮤니케이션 전략과 규제 대응 방식을 보여주며, 카카오의 위기 관리 벤치마크로 활용 가능함.",쿠팡 개인정보 유출 과징금,플랫폼 규제,,,,
1159,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡 ""법적 절차로 사실 규명 기대""... 과징금에 동일인 지정까지 '첩첩산중'",쿠팡 법적 절차로 사실 규명 기대 과징금에 동일인 지정까지 첩첩산중,MSN,MSN,"Fri, 12 Jun 2026 22:07:58 GMT","쿠팡 ""법적 절차로 사실 규명 기대""... 과징금에 동일인 지정까지 '첩첩산중' MSN",https://news.google.com/rss/articles/CBMi0ARBVV95cUxPdUNIdlJpbWFTUktpM2lRdmt2QjgtOGNKZmk1UHg1VFliTEd3UF9TX1JvWEI0OXlUaFpMQnY3d051UGdzeU9DUENidVlzR3JOSlJ4OWVvOGdfYzB0WmFvWi1JSGZ2bTFNcTBpTFR3QnZNVWNWSHU3YlZGTndXLWNmX2lOUF9zYVUwTUZ5UlJaeTBoT1czLVdkXzA4aUR0dFFmVVhJWEQzQThxRzE3UEZJbk5scVFnQzVnNGJvQ09kdkJ4blhOQ1otdkN1RFhKLVp5S25DYTc4Sk1YZFNteXktTm5ORzZQekVlZU1jUUhHVUtYbHJBUml6emhhYUxsa2ZmbjlDbXZucmkzTFN1cWk4SUVBQzIzN19naG8zSkxreU1OY3lwYnhSY3NPUTA2SUZ5c080YWVia1NkZnBWdlNFcWh0YVJEUHNoWUdSNU5ObzRGYnFjT0FQcm9fMUVOajF4V2FGOXlfRkZLNWxqWUszSUU2UmF1R1BTa1RvM0VvN05jTXJKTVBOa0k0bG8wMjlyZnR5YUk1RVB0Mml4NG5GclAxQ0M0MDVoVE5yamdjMWFKYzRhM3RjdVQyRUR2NHBGbmppS2kzZ3lybjVrR2xLNFY5MzB4REFQdDU2SGNsRUdXTkdiR0xOai1lamtIOVEzZFFMd2tmM2tneEpiX1lUbk12cFNfR2tVaEVUWnkxM1k4OTlIdXFBNWlLRzNDdlFYQ2ZNMUloUG81b1dxdFpWNDV0N2VNWDlXSE1IdUhxVzNIMUFjY0dzMXc5b2p0bWUz?oc=5,google_rss_쿠팡 규제 when:2d,284.5,36.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_coupang_identity,쿠팡,,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,284.5,legal_regulatory_enforcement,competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,플랫폼 규제,쿠팡 개인정보 유출 과징금,국내 주요 플랫폼 사업자에게 개인정보 보호 의무 강화 및 위반 시 막대한 과징금 부과 가능성 시사. 공정위 동일인 지정 문제와 결합된 복합적인 규제 리스크는 카카오에 유사 사례 검토의 필요성을 제기함.,1,1,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,gemini,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,"경쟁사가 직면한 복합적인 규제 리스크(개인정보, 공정거래)는 카카오 역시 다양한 규제에 대한 선제적이고 통합적인 대응 체계를 갖춰야 함을 시사함.",쿠팡 개인정보 유출 과징금,플랫폼 규제,,,,
1168,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,초강경 과징금 폭탄에 쿠팡 '당혹'… 로켓배송 엔진 꺼지나,초강경 과징금 폭탄에 쿠팡 당혹 로켓배송 엔진 꺼지나,MSN,MSN,"Fri, 12 Jun 2026 17:05:01 GMT",초강경 과징금 폭탄에 쿠팡 '당혹'… 로켓배송 엔진 꺼지나 MSN,https://news.google.com/rss/articles/CBMiogNBVV95cUxQU0VXT2VVd0NtMm4xMWw3TkN2cXFMbVZQcGROY1JhVFVLeUVYckFmcTZRQUtPVXBNS0kxNldGd09qYU1UX3lxUkZPYVRqU1BZdWJlOUYtaTdBRFppYkxKN2d3M0ZxYnRhcEtreFRJdjhqSEp5UkYyY2VNVWZWalUybW81bC0xczdVdTVFbFRWMHk2QU1QU1Y4cF9mVkpvYzQ2OWRObUU3VTZCZnJ0MGRUNXJJOHlVUUdmVi1kMWVGYkVvZXE0UVhBS1Q1WGNHcmdyTkN4bnM3UzlzYTFqajRzMXVla1VVYk4ya1ZTZE1CQ0ZGN1NDSDhrbjFKTFkyMlptTEJLaUQyQ010WUF1YVNfRmFyNDVEYlJ2NnNmZ1hqZ1hYQkRJVkJzcDNsdHIxM21ycGxPSkE0YXdBelhDSDcwSi02ZlRGTmZhc01vYlk3WVJUUUl3b25UU29zVERvcEZUVFA2ekZIdzA3empFTlpKR0ttdFIwY2JpbUpEd0kxdEIzbEpTSGdPbVluN2xadUNsN0Q3T1ZpeW8xNXo4ZjhtTVd3?oc=5,google_rss_쿠팡 과징금 when:2d,284.5,36.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,284.5,legal_regulatory_enforcement,competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,플랫폼 규제,쿠팡 개인정보 유출 과징금,국내 주요 경쟁사의 핵심 사업에 직접적인 타격을 줄 수 있는 규제 과징금 사례는 카카오의 사업 운영 및 리스크 관리에 대한 경각심을 높임.,1,1,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,gemini,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,"경쟁사의 핵심 서비스에 대한 규제 영향은 플랫폼 비즈니스 모델의 지속 가능성에 대한 중요한 질문을 던지며, 카카오도 규제 변화에 따른 사업 영향도를 면밀히 분석해야 함.",쿠팡 개인정보 유출 과징금,플랫폼 규제,,,,
1042,경쟁사/해외이슈,경쟁사_해외이슈,KT,"SK텔레콤 KT LG유플러스 AI 인프라 확장 경쟁, AI 데이터센터 주도권 전략 '3사 3색'",sk텔레콤 kt lg유플러스 ai 인프라 확장 경쟁 ai 데이터센터 주도권 전략 3사 3색,비즈니스포스트,비즈니스포스트,"Sat, 13 Jun 2026 21:00:00 GMT","SK텔레콤 KT LG유플러스 AI 인프라 확장 경쟁, AI 데이터센터 주도권 전략 '3사 3색' 비즈니스포스트",https://news.google.com/rss/articles/CBMic0FVX3lxTE1aMkFPZlRCTDYyMThnR3c0ZHN3Y2tNRExRUFQybFdQU1VYRmw5d2Y2MFBGZmFDcG1qX3VqWUdVdloyd0RkVzdVczNmMzlseG11QWdHa3d1cmFSM2N5VktERHZXOU9RcEU1WE5yNGhBa1Yxa1U?oc=5,google_rss_KT when:2d,255.0,28.0,"ai_infrastructure_security,aidc_datacenter,policy_legislation",aidc_general,"KT,LGU+,SKT",,,,,,,general,24.0,published_today,business_change,event:KT+LGU+:ai_infrastructure_security+aidc_datacenter,general,,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,telco,255.0,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,AI 인프라,국가 AI 인프라/AIDC/GPU 정책,국내 주요 경쟁사들의 AI 인프라 및 데이터센터 구축 경쟁은 카카오의 AI 서비스 운영 환경과 전략적 투자를 고려하는 데 중요한 정보가 됨.,1,1,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,"통신 3사의 AI 인프라 확장은 국내 AI 시장의 기반을 강화하고 경쟁 환경을 변화시킬 것이며, 카카오도 AI 기술 및 데이터센터 투자 전략을 검토해야 함.",국가 AI 인프라/AIDC/GPU 정책,AI 인프라,,,,
1328,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""앤트로픽 '클로드' 성장세, 韓 AI 앱 매출 2위⋯챗GPT 추격""",앤트로픽 클로드 성장세 ai 앱 매출 2위 챗gpt 추격,아이뉴스24,아이뉴스24,"Sat, 13 Jun 2026 04:20:36 GMT","""앤트로픽 '클로드' 성장세, 韓 AI 앱 매출 2위⋯챗GPT 추격"" 아이뉴스24",https://news.google.com/rss/articles/CBMiR0FVX3lxTE1YSzVzN0liOE1BdTNqN0pTOVQ1RmR3Q004bm5aMTZrTnd2YnJ6NlJLVWg4WXVka2dHdmhjdExqa1pZZTlLSzdj?oc=5,google_rss_오픈AI 조사 when:2d,239.0,41.5,"ai_agent,ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,global,239.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,AI 시장 점유율,앤트로픽 클로드 국내 시장 성장,글로벌 AI 서비스의 국내 시장 점유율 변화는 카카오의 AI 서비스 경쟁력 평가 및 마케팅 전략 수립에 중요한 참고자료가 됨.,1,1,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,gemini,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,"앤트로픽 클로드의 국내 AI 앱 시장 성장세는 글로벌 AI 플레이어들의 국내 시장 침투력을 보여주며, 카카오 AI 서비스의 경쟁력 강화를 위한 노력이 필요함을 시사함.",앤트로픽 클로드 국내 시장 성장,AI 시장 점유율,,,,
