id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
2072,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, AX 전초기지 ‘이노베이션 허브’ 공개… AI가 상권 분석 시스템 뚝딱 - 조선비즈",kt ax 전초기지 이노베이션 허브 공개 ai가 상권 분석 시스템 뚝딱,Chosunbiz,Chosunbiz,"Tue, 23 Jun 2026 23:03:45 GMT","KT, AX 전초기지 ‘이노베이션 허브’ 공개… AI가 상권 분석 시스템 뚝딱 - 조선비즈 Chosunbiz",https://news.google.com/rss/articles/CBMiggFBVV95cUxPS0kwRFM2OFkzZUh2UDV5dkZmdUxpcUxGVWZtMi1BNVFuZFR4Nlg0SmJMRHJUZVFjYW55b2NmdHYyR3lBb1BVdFVEM0RobGMtQlY1SzlUX21jUkptX0h0Z0VRWkwxVGsyS0FQcjFnT1BkVjIxLURRQWpqbXAyM3B2VlZB0gGWAUFVX3lxTE5JQjBNbmdMQUFHajdPUUpTS2pUVlQyRXV2ZV9xVjB2WmJJWGhfQW5NS3FOVGRhN2taanpWWFdpSzZBak8yTE13dU5iSXhpR0k2THVPb29Za0pFNGJUNk1iTjVWNmpSRDJPQzZ2QWdJWFlGREY5eWZqQ2NTQzVvOG0teUFFRll5MU96NS13MnRIekRVVUVwQQ?oc=5,google_rss_KT when:2d,311.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,12.0,published_today+analysis_without_direct_event,analysis_feature,event:KT:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,311.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
1819,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드-한국지멘스, 제조산업 AX 본격화 협력",네이버클라우드 한국지멘스 제조산업 ax 본격화 협력,뉴스1,뉴스1,"Wed, 24 Jun 2026 01:53:21 GMT","네이버클라우드-한국지멘스, 제조산업 AX 본격화 협력 뉴스1",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5JbkhvemE3c3NVc1A4V2FxaWdTNUJXNlM5VGNFenpFZDRRN0xxWDdPUEpKV3JlR1Uxd3VaX2JRWkhlTjlqbjEycXZTSmNRQ2pUTlR0dTZoRDcwMzlJVmNSUlYtZUtPX2RX?oc=5,google_rss_네이버 when:2d,310.5,6.5,,,네이버,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,310.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 한국지멘스 제조산업 ax 본격화 협력,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 한국지멘스 제조산업 ax 본격화 협력,comp_domestic_ai_platform,,,,
3092,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,[즈푸vs미니맥스] ④'6대 신흥기업' AI LLM 지형도 재편,즈푸vs미니맥스 6대 신흥기업 ai llm 지형도 재편,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Tue, 23 Jun 2026 06:31:00 GMT",[즈푸vs미니맥스] ④'6대 신흥기업' AI LLM 지형도 재편 네이버 프리미엄콘텐츠,https://news.google.com/rss/articles/CBMie0FVX3lxTE84eWN0eVRWSnV4R0JOV09WLVNFMnBHbmMxeUp3c284dkE4X28zOU5iNlN2eDY5ejRCVmtFdWtobVpBb3ZlclpHVXVxUk5rc1R2YWhpZXdwSHYxVHJtVUE1Q09PSDVCWllDQUMxTG1IUlJhbENFaktYLWJ5SQ?oc=5,google_rss_중국 AI when:2d,310.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,310.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:즈푸vs미니맥스 6대 신흥기업 ai llm 지형도 재편,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:즈푸vs미니맥스 6대 신흥기업 ai llm 지형도 재편,comp_domestic_ai_platform,,,,
2083,경쟁사/해외이슈,경쟁사_해외이슈,KT,"""말 한마디에 5분 만에 앱 완성""…KT, 기업 AX 실험실 공개",말 한마디에 5분 만에 앱 완성 kt 기업 ax 실험실 공개,아이뉴스24,아이뉴스24,"Tue, 23 Jun 2026 23:00:01 GMT","""말 한마디에 5분 만에 앱 완성""…KT, 기업 AX 실험실 공개 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE5mX1p1U0pOMXV5VlR1T2E4MjdZZmZubWVZdXlhVE9sM0tvWlN6RVVSSFpPSHRsZnFlRDlZWDRPclVfcnJUX1NWRS1mSQ?oc=5,google_rss_KT when:2d,307.0,4.0,,,KT,,,,,,,general,24.0,published_today,general,,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,307.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
1792,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드-지멘스, 제조 산업 AX 맞손…산업 혁신 모델 개발",네이버클라우드 지멘스 제조 산업 ax 맞손 산업 혁신 모델 개발,신아일보,신아일보,"Wed, 24 Jun 2026 02:29:10 GMT","네이버클라우드-지멘스, 제조 산업 AX 맞손…산업 혁신 모델 개발 신아일보",https://news.google.com/rss/articles/CBMicEFVX3lxTE80Q3FoNVVGWWhVa1Y3SkhXUzg0MHV6Vy1aTnVOQ1ZzeXVNdjlKLTFtLUpNa0cxdlljRXp5U3hfemE1S1UyZGhQbzVLQWdQMVhNZzhaOXNvZ3N5ek1DYTJHejNfSkRfdnJCRElaQWhBbHY?oc=5,google_rss_네이버 when:2d,306.5,6.5,,,네이버,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,306.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 지멘스 제조 산업 ax 맞손 산업 혁신 모델 개발,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 지멘스 제조 산업 ax 맞손 산업 혁신 모델 개발,comp_domestic_ai_platform,,,,
1849,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 제조 AX 협력 확대한다",네이버클라우드 제조 ax 협력 확대한다,네이트,네이트,"Wed, 24 Jun 2026 00:53:00 GMT","네이버클라우드, 제조 AX 협력 확대한다 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE0yb1JlQ1lLSjRSVzRyQ3dpREowM0Jlc1BQd3BfZGRvOEIzTkRyTTFOenVQck1nakZNY210eHl4Z1JLd05GcGVLa0F4SGdlbFk2X1V3?oc=5,google_rss_네이버 when:2d,306.5,6.5,,,네이버,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,306.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 제조 ax 협력 확대한다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 제조 ax 협력 확대한다,comp_domestic_ai_platform,,,,
1854,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 한국지멘스와 제조산업 AX 가속화 나서",네이버클라우드 한국지멘스와 제조산업 ax 가속화 나서,네이트,네이트,"Wed, 24 Jun 2026 00:18:00 GMT","네이버클라우드, 한국지멘스와 제조산업 AX 가속화 나서 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5vRmJ5NzI1UjM5UmVqRHhKUjd0dWIwalNReFhweXJkSlNRNkoxMnBub05tUGJDbXZZTXVHSWtpRFNDRXRoS1ZEd1dQU1Q3cEVrMXNB?oc=5,google_rss_네이버 when:2d,306.5,6.5,,,네이버,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,306.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 한국지멘스와 제조산업 ax 가속화 나서,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 한국지멘스와 제조산업 ax 가속화 나서,comp_domestic_ai_platform,,,,
1822,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 한국지멘스와 제조산업 AX 가속화 나서",네이버클라우드 한국지멘스와 제조산업 ax 가속화 나서,아시아투데이,아시아투데이,"Wed, 24 Jun 2026 00:17:10 GMT","네이버클라우드, 한국지멘스와 제조산업 AX 가속화 나서 아시아투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTE9NQ0s4c0hIOEtpQ3NnNFRXU0gzeEFFUmVJZzI2eDJjYnJWU3Jma3c5QkV0Q3Iwc1pKM1loWTYyUHZMb3BFSUw5a2xkSnN1QW5PeXViMjNWNVZTUEhwb0RXUVhERGJKOE5LcVZqYkp3?oc=5,google_rss_네이버 when:2d,306.5,6.5,,,네이버,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,306.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 한국지멘스와 제조산업 ax 가속화 나서,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 한국지멘스와 제조산업 ax 가속화 나서,comp_domestic_ai_platform,,,,
2080,경쟁사/해외이슈,경쟁사_해외이슈,KT,"[현장] KT, '이노베이션 허브'로 B2B AX 속도전···수익화 시동",현장 kt 이노베이션 허브 로 b2b ax 속도전 수익화 시동,서울파이낸스,서울파이낸스,"Tue, 23 Jun 2026 23:00:00 GMT","[현장] KT, '이노베이션 허브'로 B2B AX 속도전···수익화 시동 서울파이낸스",https://news.google.com/rss/articles/CBMiakFVX3lxTFBQZHJ1NmsxblNyeEFyVkIzVWhpYnZNVmFVZ2x1ck8tZjY4M0RBWFBpNzUwdHlrR2QxV3lVVDVGRDRUVndRRTBmdG5sYWFmdG5qYllLLS1UUEhwc2ZTN2tGc2xGYjZQVDJ1aWc?oc=5,google_rss_KT when:2d,304.0,4.0,,,KT,,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,304.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2070,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 고객 참여형 AI 실증 거점 공개…기업 AX 시장 공략",kt 고객 참여형 ai 실증 거점 공개 기업 ax 시장 공략,서울신문,서울신문,"Tue, 23 Jun 2026 23:10:28 GMT","KT, 고객 참여형 AI 실증 거점 공개…기업 AX 시장 공략 서울신문",https://news.google.com/rss/articles/CBMie0FVX3lxTE80ZHZSNEpaeWJ1TkxTSm9CdXl2cTlWZm16X19HakplQ0pzbDRCalJjdHV1ZE5WN2Y3cS03WWRmQWhIOEUwckIzeU1WZDBxeUl1MUI5T1VEd0I3a3RvRmFNTmFPY05qMDdLeGlYa2tESXF1THM4Z0taWDJsQQ?oc=5,google_rss_KT when:2d,298.0,11.0,ai_infrastructure_security,ai_infrastructure_security,KT,,,,,,,general,24.0,published_today,business_change,event:KT:ai_infrastructure_security,rumor_or_report,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,298.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
1808,경쟁사/해외이슈,경쟁사_해외이슈,네이버,“제조 AX 시장 공략”…네이버클라우드·지멘스 맞손,제조 ax 시장 공략 네이버클라우드 지멘스 맞손,서울경제,서울경제,"Wed, 24 Jun 2026 01:45:21 GMT",“제조 AX 시장 공략”…네이버클라우드·지멘스 맞손 서울경제,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBzblNxVVY0SWZGVlplWXpnQnpkYTBvZFN6ZDJQVHRoc0w5Wk8yT3Y3VmQ2ZHhfV3BJa1Y3N2hZVURqNWNfR0swLXViQ2QxUi1rUFZYRW9DRUlwXzR5TW10Ri1uM0ppUdIBU0FVX3lxTFBsRTlXUWR5SHQ3bGdvbkFxbXVBMnRvMDkyZkcyQkhxVkFkeEdMVG5hNkdqa01ucmF4WWU1WDRWYllOMU5JcWJMTDladXVEblBKblBv?oc=5,google_rss_네이버 when:2d,295.5,6.5,,,네이버,,,,,,,general,24.0,published_today,general,,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,295.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:제조 ax 시장 공략 네이버클라우드 지멘스 맞손,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:제조 ax 시장 공략 네이버클라우드 지멘스 맞손,comp_domestic_ai_platform,,,,
2256,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,쿠팡 6246억 과징금…역대 최대 규모,쿠팡 6246억 과징금 역대 최대 규모,MSN,MSN,"Tue, 23 Jun 2026 21:04:12 GMT",쿠팡 6246억 과징금…역대 최대 규모 MSN,https://news.google.com/rss/articles/CBMikANBVV95cUxQX1Y5YzFlRjBNOE9JOHNvd0ZlQjJvazNmV1RFSEE5UnMzb1g2WFRIaWRtdjNDUG9ZNFlFWXhDb0stdTVWc2o2UllZVFF1eWFLRGdwVVF5aEE5aUg0NGFjazc4MndqMlRwQ09TSk9JMk9vS1F0VjFuOEpzZk80cHpzSkNfc0hHVTJLVWRLamdNaDcxTmR2R1NNRF8tNktKM2w1ZTBYVk1WaFBfdWxSRHdRUnR4cVRBNE5janJhb3pueUVUWVZPT1BSMGVrWXcwUl91TDRWUS1LbkhKMGItVjlqb3BqZWtXM2hyQWcxUDJXVktZcnJqTWhMUWRvR3l0bUw2YnpmeWZ6a0pQdnY1WElVVkkzT1NaaGlUVHlBYXN6bjhhYmZwUHlKRE4taEZqaVhTN2NlTUdVbDJRVmE1dFRYc2l0ZWNFOGpmMTJ4VjQ3a1dmczVmZURfWFlpZi1qbGpmVWp2NFI2NEM5dF91OUlmc0xvVE42WHNMNm9fQmJJNnNFYmhWV0hHenVPcTVadEs4?oc=5,google_rss_쿠팡 과징금 when:2d,294.0,36.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,,,,,,,general,24.0,published_today,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,294.0,legal_regulatory_enforcement,competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,,
2572,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈클로를 만든 사람, 오픈 AI를 움직이는 사람…두 전문가가 그린 AI의 미래",오픈클로를 만든 사람 오픈 ai를 움직이는 사람 두 전문가가 그린 ai의 미래,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Mon, 22 Jun 2026 22:50:00 GMT","오픈클로를 만든 사람, 오픈 AI를 움직이는 사람…두 전문가가 그린 AI의 미래 네이버 프리미엄콘텐츠",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNQ3Z2dmFnYXN4bTdfN2FZeWJFSTFTcVVHNGVKb2RyUUJXOE1OV1ZmOURaT0FKdG5fTmd6MHNSVGNfYU5BVFdMRzN5RmN2aHktV2lMcW0zSktEenhVbXpLUnpobjRjWmJHT3p2S25KV3l2TXd0Q0NxUGR1M0M5R2ZVd0t2ekpBTHI2?oc=5,google_rss_오픈AI when:2d,291.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,291.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:오픈클로를 만든 사람 오픈 ai를 움직이는 사람 두 전문가가 그린 ai의 미래,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:오픈클로를 만든 사람 오픈 ai를 움직이는 사람 두 전문가가 그린 ai의 미래,comp_domestic_ai_platform,,,,
1852,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"""제조 AX 시장 공략""…네이버클라우드·지멘스 맞손",제조 ax 시장 공략 네이버클라우드 지멘스 맞손,네이트,네이트,"Wed, 24 Jun 2026 01:46:00 GMT","""제조 AX 시장 공략""…네이버클라우드·지멘스 맞손 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBpalh5akRtRHNqSnE2WU9XZXhYNmJKWWFwdko1dUFUenU1TGd5ZThhMkVNX294Ui1EOXNpTVN3RDE2WnJWcGxwT1ZBUXhVVGVMQjQ4?oc=5,google_rss_네이버 when:2d,290.5,6.5,,,네이버,,,,,,,general,24.0,published_today,general,,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,290.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:제조 ax 시장 공략 네이버클라우드 지멘스 맞손,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:제조 ax 시장 공략 네이버클라우드 지멘스 맞손,comp_domestic_ai_platform,,,,
1813,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드·한국지멘스, 제조AX 가속화 위한 MOU",네이버클라우드 한국지멘스 제조ax 가속화 위한 mou,디지털투데이,디지털투데이,"Wed, 24 Jun 2026 01:20:00 GMT","네이버클라우드·한국지멘스, 제조AX 가속화 위한 MOU 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTFBRdFpsWEVqdFdVOU9keEVDdVhIM2RkaUhLTnVuQXdEdGI2eGk1a1BpQVY1el9ZWEtZU084amgxVzZTdGpSUnRsdS00Q3EtbWl4cnF4cnlHVWYtRF83dURaaVBsV0JJT3hPWDRrU3FoeGhTbnM?oc=5,google_rss_네이버 when:2d,290.5,6.5,,,네이버,,,,,,,general,24.0,published_today,general,,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,290.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 한국지멘스 제조ax 가속화 위한 mou,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 한국지멘스 제조ax 가속화 위한 mou,comp_domestic_ai_platform,,,,
2086,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 기업 AX 상용화 기술 3종 공개…금융·공공 시장 공략",kt 기업 ax 상용화 기술 3종 공개 금융 공공 시장 공략,메트로신문,메트로신문,"Wed, 24 Jun 2026 01:28:39 GMT","KT, 기업 AX 상용화 기술 3종 공개…금융·공공 시장 공략 메트로신문",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBXMldMbkYyRjByVElha1BqdV9sb3hQVE12aTV1cGMtRy0tbzJJenBaV0R6QmdBTW8yLUgyQnBmMU1FRjFLcWhIVThzS2xvdllHaVR5aV9BSGF1UzFxRVFTMg?oc=5,google_rss_KT when:2d,288.0,4.0,,,KT,,,,,,,general,24.0,published_today,general,,rumor_or_report,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,288.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_public_infra,,,,
