id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v36_competitor_block_reason,v26가드레일사유,v32_weak_non_digital_gov
1605,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"쿠팡 과징금 6247억, 개인정보유출 '역대 최대'",쿠팡 과징금 6247억 개인정보유출 역대 최대,네이트,네이트,"Thu, 11 Jun 2026 19:33:00 GMT","쿠팡 과징금 6247억, 개인정보유출 '역대 최대' 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE15X1JNZjhXR3VSTTVBTWhuVm9CRExSaHBFMWRHak9QVWFfaUdzR216NkcySUphN3ltOXFDYWszUGVRSzdtbnNtRFF5aGVTUHB6cEVZ?oc=5,google_rss_네이버 과징금 when:2d,321.5,96.0,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,쿠팡,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,v27:platform_enforcement:coupang:privacy_data_violation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,321.5,"legal_regulatory_enforcement,privacy_security_reliability",competitor:platform_obligation,global_incident:platform_enforcement:coupang:privacy_data_violation:sanction_penalty,global_incident:platform_enforcement:coupang:privacy_data_violation,정부_국회,COMPETITOR_PLATFORM_RISK,플랫폼 규제 강화,쿠팡 개인정보 유출 과징금 및 행정소송,국내 플랫폼 사업자에 대한 개인정보보호 규제 강화 및 대규모 과징금 부과 선례는 카카오의 개인정보 관리 및 규제 준수 노력에 대한 경각심을 높인다.,1,1,1,,Y,국내 플랫폼 기업에 대한 역대 최대 과징금 부과는 모든 플랫폼 사업자에게 중요한 규제 리스크 시그널임. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"개인정보보호위원회의 플랫폼 기업에 대한 강도 높은 제재는 카카오의 개인정보 처리 방침 및 정보보호 시스템 점검을 강화하고, 향후 유사 사례 발생 시 대응 전략을 수립하는 데 참고해야 한다.","경쟁 플랫폼의 규제 리스크는 시장 전반의 규제 환경 변화를 반영하며, 카카오 역시 개인정보보호 관련 내부 통제를 강화하고 선제적으로 대응할 필요성을 시사한다.",쿠팡 개인정보 유출 과징금 및 행정소송,플랫폼 규제 강화,platform_enforcement:coupang:privacy_data_violation,,,,
1546,경쟁사/해외이슈,경쟁사_해외이슈,네이버,오픈AI 샘 올트먼 방한 연기…삼성·네이버 등과 회동 취소,오픈ai 샘 올트먼 방한 연기 삼성 네이버 등과 회동 취소,gukjenews.com,gukjenews.com,"Sat, 13 Jun 2026 01:07:04 GMT",오픈AI 샘 올트먼 방한 연기…삼성·네이버 등과 회동 취소 gukjenews.com,https://news.google.com/rss/articles/CBMibkFVX3lxTE5zaVQ4cHF3QnpKcFNPanJ1dzlqTG1xMmdqaDFOT0lXZUdxTnVKNFZSSk1udjdjNkI0VU01ZzNta0YyTjNFM1BUaUJWVW9XS0pTSFM1b2s2ck1zQW00U240TnhMMWxfQnpqVmNUVVJB?oc=5,google_rss_네이버 when:2d,317.0,16.0,ai_infrastructure_security,ai_infrastructure_security,"네이버,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:naver:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,naver,317.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:naver:openai_security_access:general,global_incident:ai_security_policy:naver:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,글로벌 AI 시장 동향,오픈AI 샘 올트먼 방한 연기,"오픈AI 최고 경영자의 방한 연기는 국내 주요 기업들과의 AI 협력 논의 일정에 영향을 미치며, 카카오의 잠재적 글로벌 AI 파트너십 전략에도 간접적인 시사점을 제공한다.",2,2,2,,,글로벌 AI 리더의 국내 주요 기업과의 협력 일정 변화는 카카오의 AI 전략 및 파트너십에 간접적 영향을 미침.,gemini,,,COMP_OVERSEAS_PLATFORM_AI,mixed,,"샘 올트먼의 방한 연기는 글로벌 AI 선두 기업의 국내 시장 진출 및 협력 일정에 변화를 주며, 국내 AI 기업들의 경쟁 및 파트너십 기회에 영향을 미칠 수 있다.",오픈AI 샘 올트먼 방한 연기,글로벌 AI 시장 동향,,,,,
1596,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[기업탐방] LG씨엔에스, “에이전틱 AI 플랫폼인 에이전틱 워크스를 출시했고 그룹 계열사를 대상으로 AX 프로젝트를 적극 추진”",기업탐방 lg씨엔에스 에이전틱 ai 플랫폼인 에이전틱 워크스를 출시했고 그룹 계열사를 대상으로 ax 프로젝트를 적극 추진,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Fri, 12 Jun 2026 01:40:00 GMT","[기업탐방] LG씨엔에스, “에이전틱 AI 플랫폼인 에이전틱 워크스를 출시했고 그룹 계열사를 대상으로 AX 프로젝트를 적극 추진” 네이버 프리미엄콘텐츠",https://news.google.com/rss/articles/CBMieEFVX3lxTE1RN1pyY0o5RlFWNTJsaVZabEYxZ2dqdGZMaDJIN1RHUGVJUDJPTEY4RkYwN2RGNXRyTXlLT1JraS1pamNjSkpic2JHSnRIVTNUV3g2X3c0bzZOUmdKYTNHU1VlcEs3bEdXbUV6dHRPZEp6Y0xVRXhvSA?oc=5,google_rss_네이버 규제 when:2d,316.0,23.5,"ai_agent,ai_infrastructure_security,market_power_platform",ai_infrastructure_security,네이버,brand_not_in_title,,,,,,general,14.0,published_yesterday,business_change,global_incident:platform_regulation:naver:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,naver,316.0,"market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,global_incident:platform_regulation:naver:platform_regulation:announcement,global_incident:platform_regulation:naver:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,국내 AI 경쟁,LG CNS 에이전틱 AI 플랫폼 출시 및 AX 추진,"LG CNS가 에이전틱 AI 플랫폼을 출시하고 그룹 계열사에 AX 프로젝트를 추진하는 것은 국내 기업 AI 시장의 경쟁 심화를 의미하며, 카카오의 기업 대상 AI 솔루션 및 서비스 전략에 대한 시사점을 제공한다.",2,2,2,,,국내 대기업 계열사의 AI 플랫폼 사업 진출은 카카오의 AI 비즈니스 전략에 경쟁 시사점을 제공함.,gemini,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,LG CNS의 기업용 AI 플랫폼 및 AX 사업 추진은 카카오의 기업향 AI 서비스 개발 및 시장 진출 전략에 대한 경쟁 환경 분석과 차별화 방안 모색을 요구한다.,LG CNS 에이전틱 AI 플랫폼 출시 및 AX 추진,국내 AI 경쟁,,,,,
1602,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"타기업 대비 수배 과징금 받은 쿠팡, 제재 적정성 논란 '확산'...통상마찰 우려도",타기업 대비 수배 과징금 받은 쿠팡 제재 적정성 논란 확산 통상마찰 우려도,테크M,테크M,"Fri, 12 Jun 2026 00:52:40 GMT","타기업 대비 수배 과징금 받은 쿠팡, 제재 적정성 논란 '확산'...통상마찰 우려도 테크M",https://news.google.com/rss/articles/CBMiZkFVX3lxTFAyU0N5RExIeXNmRk1IMTNlR2dneUdseVBLZXg1RUZjcTljeFQtUFhaRll1Mnd4MHN1NGJLdmhoOVY3dTFpeDE3VTExQjlxMGZyZGJnX2RzT21RT3FzVTNaM0Z4aERsQdIBakFVX3lxTFAwZm5kU29UNlVFNGtHZElJN2JlbDZIUTd6MUcwSVdIRUdKaFpId2Jway1fS0d1dElzQUlneGNQOGxRamxIdklLdzVDYUNDYy1GU3dFZ0FtbkVpSktIaDVIMnFCUmY0ZHd0SEE?oc=5,google_rss_네이버 과징금 when:2d,315.5,79.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,naver,315.5,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,정부_국회,COMPETITOR_PLATFORM_RISK,플랫폼 규제 강화,쿠팡 개인정보 유출 과징금 및 행정소송,국내 플랫폼 사업자에 대한 개인정보보호 규제 강화 및 대규모 과징금 부과 선례는 카카오의 개인정보 관리 및 규제 준수 노력에 대한 경각심을 높인다.,1,1,1,,Y,국내 플랫폼 기업에 대한 역대 최대 과징금 부과는 모든 플랫폼 사업자에게 중요한 규제 리스크 시그널임. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,개인정보보호위원회의 플랫폼 기업에 대한 강도 높은 제재와 그 적정성 논란은 규제 정책 수립 및 집행 과정에 대한 이해를 높이고 카카오의 대응 전략 수립에 중요한 참고가 된다.,"경쟁 플랫폼의 규제 리스크는 시장 전반의 규제 환경 변화를 반영하며, 카카오 역시 개인정보보호 관련 내부 통제를 강화하고 선제적으로 대응할 필요성을 시사한다.",쿠팡 개인정보 유출 과징금 및 행정소송,플랫폼 규제 강화,,,,,
1873,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,쿠팡 6247억 '역대 최대' 과징금…SKT보다 4배 많은 이유는?,쿠팡 6247억 역대 최대 과징금 skt보다 4배 많은 이유는,노컷뉴스,노컷뉴스,"Thu, 11 Jun 2026 20:00:00 GMT",쿠팡 6247억 '역대 최대' 과징금…SKT보다 4배 많은 이유는? 노컷뉴스,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5xSWV0WmdHY0RBRlZpNWMyMVlfOU43QklkOFR5V0FHdTNxejk0RXhlWmNZVHdKSDloV0dncnJpeW9IVmxrdnNHVEtGb2Q0U1dkYnc?oc=5,google_rss_쿠팡 과징금 when:2d,314.5,36.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"SKT,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,314.5,legal_regulatory_enforcement,competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부_국회,COMPETITOR_PLATFORM_RISK,플랫폼 규제 강화,쿠팡 개인정보 유출 과징금 및 행정소송,국내 플랫폼 사업자에 대한 개인정보보호 규제 강화 및 대규모 과징금 부과 선례는 카카오의 개인정보 관리 및 규제 준수 노력에 대한 경각심을 높인다.,1,1,1,,Y,국내 플랫폼 기업에 대한 역대 최대 과징금 부과는 모든 플랫폼 사업자에게 중요한 규제 리스크 시그널임. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"개인정보보호위원회의 플랫폼 기업에 대한 강도 높은 제재는 카카오의 개인정보 처리 방침 및 정보보호 시스템 점검을 강화하고, 향후 유사 사례 발생 시 대응 전략을 수립하는 데 참고해야 한다.","경쟁 플랫폼의 규제 리스크는 시장 전반의 규제 환경 변화를 반영하며, 카카오 역시 개인정보보호 관련 내부 통제를 강화하고 선제적으로 대응할 필요성을 시사한다.",쿠팡 개인정보 유출 과징금 및 행정소송,플랫폼 규제 강화,,,,,
1696,경쟁사/해외이슈,경쟁사_해외이슈,SKT,쿠팡 6246억 과징금...SKT 넘어 역대 최대,쿠팡 6246억 과징금 skt 넘어 역대 최대,퍼블릭뉴스통신,퍼블릭뉴스통신,"Thu, 11 Jun 2026 22:00:00 GMT",쿠팡 6246억 과징금...SKT 넘어 역대 최대 퍼블릭뉴스통신,https://news.google.com/rss/articles/CBMiakFVX3lxTE5tYVhNc0NJT1RJLVZvYkl4VlJnMFItT2wzNGplaW9kVEx5cWZmRkZFQ0FrS3ljYU5jVkRJQjI5bGNpeG9aa1h6TlBrOEVfcmJHSXEzakNZXy1pS2JoQzB3bEVQRXpRY29jSmc?oc=5,google_rss_SKT when:2d,312.5,36.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"SKT,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,312.5,legal_regulatory_enforcement,competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부_국회,COMPETITOR_PLATFORM_RISK,플랫폼 규제 강화,쿠팡 개인정보 유출 과징금 및 행정소송,국내 플랫폼 사업자에 대한 개인정보보호 규제 강화 및 대규모 과징금 부과 선례는 카카오의 개인정보 관리 및 규제 준수 노력에 대한 경각심을 높인다.,1,1,1,,Y,국내 플랫폼 기업에 대한 역대 최대 과징금 부과는 모든 플랫폼 사업자에게 중요한 규제 리스크 시그널임. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"개인정보보호위원회의 플랫폼 기업에 대한 강도 높은 제재는 카카오의 개인정보 처리 방침 및 정보보호 시스템 점검을 강화하고, 향후 유사 사례 발생 시 대응 전략을 수립하는 데 참고해야 한다.","경쟁 플랫폼의 규제 리스크는 시장 전반의 규제 환경 변화를 반영하며, 카카오 역시 개인정보보호 관련 내부 통제를 강화하고 선제적으로 대응할 필요성을 시사한다.",쿠팡 개인정보 유출 과징금 및 행정소송,플랫폼 규제 강화,,,,,
1871,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,쿠팡 6247억 '역대 최대' 과징금…SKT보다 4배 많은 이유는?,쿠팡 6247억 역대 최대 과징금 skt보다 4배 많은 이유는,v.daum.net,v.daum.net,"Thu, 11 Jun 2026 20:03:04 GMT",쿠팡 6247억 '역대 최대' 과징금…SKT보다 4배 많은 이유는? v.daum.net,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9qVXV0dXlOM3lrd2dselhWZGtTREllSTg5NGNqczZKVmpZT3lhWHRXcXl6cDhZSnI5TE9YbDh0Sko2Vzl3YmhUaEtpWmhkRWtuRi1nQw?oc=5,google_rss_쿠팡 과징금 when:2d,312.5,36.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"SKT,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,312.5,legal_regulatory_enforcement,competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부_국회,SELF_DIRECT_RISK,플랫폼 규제 강화,쿠팡 개인정보 유출 과징금 및 행정소송,국내 플랫폼 사업자에 대한 개인정보보호 규제 강화 및 대규모 과징금 부과 선례는 카카오의 개인정보 관리 및 규제 준수 노력에 대한 경각심을 높인다.,1,1,1,,Y,국내 플랫폼 기업에 대한 역대 최대 과징금 부과는 모든 플랫폼 사업자에게 중요한 규제 리스크 시그널임. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,gemini,OFF_TOPIC,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"개인정보보호위원회의 플랫폼 기업에 대한 강도 높은 제재는 카카오의 개인정보 처리 방침 및 정보보호 시스템 점검을 강화하고, 향후 유사 사례 발생 시 대응 전략을 수립하는 데 참고해야 한다.","경쟁 플랫폼의 규제 리스크는 시장 전반의 규제 환경 변화를 반영하며, 카카오 역시 개인정보보호 관련 내부 통제를 강화하고 선제적으로 대응할 필요성을 시사한다.",쿠팡 개인정보 유출 과징금 및 행정소송,플랫폼 규제 강화,,,,,
1825,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,쿠팡 6247억 과징금 부과…역대 최대 규모,쿠팡 6247억 과징금 부과 역대 최대 규모,mstoday.co.kr,mstoday.co.kr,"Fri, 12 Jun 2026 06:54:44 GMT",쿠팡 6247억 과징금 부과…역대 최대 규모 mstoday.co.kr,https://news.google.com/rss/articles/CBMibEFVX3lxTE5idHJ0MXR2S0phMDRCRS1NNGliOVRUYU5FTUEzUWp5bFlmbkxxYjdva1dBTEhCeVV6Y0pPMi0yd21FTVpxLVdjNS14YjM5QXQ0cFRTeEFkYW10UGoxRkxDNFZQalA3YlFOajFHcg?oc=5,google_rss_쿠팡 when:2d,297.5,71.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,쿠팡,,,,,,,general,14.0,published_yesterday,official_action,global_incident:digital_asset_policy:coupang:sto_policy,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,297.5,"legal_regulatory_enforcement,digital_asset_stablecoin",competitor:regulatory_enforcement,global_incident:digital_asset_policy:coupang:sto_policy:sanction_penalty,global_incident:digital_asset_policy:coupang:sto_policy,정부_국회,COMPETITOR_PLATFORM_RISK,플랫폼 규제 강화,쿠팡 개인정보 유출 과징금 및 행정소송,국내 플랫폼 사업자에 대한 개인정보보호 규제 강화 및 대규모 과징금 부과 선례는 카카오의 개인정보 관리 및 규제 준수 노력에 대한 경각심을 높인다.,1,1,1,,Y,국내 플랫폼 기업에 대한 역대 최대 과징금 부과는 모든 플랫폼 사업자에게 중요한 규제 리스크 시그널임. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"개인정보보호위원회의 플랫폼 기업에 대한 강도 높은 제재는 카카오의 개인정보 처리 방침 및 정보보호 시스템 점검을 강화하고, 향후 유사 사례 발생 시 대응 전략을 수립하는 데 참고해야 한다.","경쟁 플랫폼의 규제 리스크는 시장 전반의 규제 환경 변화를 반영하며, 카카오 역시 개인정보보호 관련 내부 통제를 강화하고 선제적으로 대응할 필요성을 시사한다.",쿠팡 개인정보 유출 과징금 및 행정소송,플랫폼 규제 강화,,,,,
2376,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타보다 더 세게 맞았다, 쿠팡 과징금 6247억 ‘역대 최대’",메타보다 더 세게 맞았다 쿠팡 과징금 6247억 역대 최대,v.daum.net,v.daum.net,"Thu, 11 Jun 2026 15:15:36 GMT","메타보다 더 세게 맞았다, 쿠팡 과징금 6247억 ‘역대 최대’ v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1LNmhpcWtOXy1ZQVpHWGZoMXJ2OFRSZ2hZNG5Bc21UUmJDTTJSZ3NwMzhYa21yeWJfd0ZuM2FpNmV3UlBLNFE?oc=5,google_rss_메타 개인정보 when:2d,284.5,36.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"메타,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,284.5,legal_regulatory_enforcement,competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부_국회,SELF_DIRECT_RISK,플랫폼 규제 강화,쿠팡 개인정보 유출 과징금 및 행정소송,국내 플랫폼 사업자에 대한 개인정보보호 규제 강화 및 대규모 과징금 부과 선례는 카카오의 개인정보 관리 및 규제 준수 노력에 대한 경각심을 높인다.,1,1,1,,Y,국내 플랫폼 기업에 대한 역대 최대 과징금 부과는 모든 플랫폼 사업자에게 중요한 규제 리스크 시그널임. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,gemini,OFF_TOPIC,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"개인정보보호위원회의 플랫폼 기업에 대한 강도 높은 제재는 카카오의 개인정보 처리 방침 및 정보보호 시스템 점검을 강화하고, 향후 유사 사례 발생 시 대응 전략을 수립하는 데 참고해야 한다.","경쟁 플랫폼의 규제 리스크는 시장 전반의 규제 환경 변화를 반영하며, 카카오 역시 개인정보보호 관련 내부 통제를 강화하고 선제적으로 대응할 필요성을 시사한다.",쿠팡 개인정보 유출 과징금 및 행정소송,플랫폼 규제 강화,,,,,
1799,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"메타보다 더 세게 맞았다, 쿠팡 과징금 6247억 ‘역대 최대’",메타보다 더 세게 맞았다 쿠팡 과징금 6247억 역대 최대,중앙일보,중앙일보,"Thu, 11 Jun 2026 15:13:52 GMT","메타보다 더 세게 맞았다, 쿠팡 과징금 6247억 ‘역대 최대’ 중앙일보",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9KY2VkYzZFVklPQXliMENLR2hrbkx2QmZIZHlMcDdPNGxUblpDSUdJMTIzYVNPV3czUUtJdndwN0w5blhnRkNvODNBdnA0c1JvQWdwSmZ3?oc=5,google_rss_쿠팡 when:2d,284.5,36.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,"메타,쿠팡",,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,Y,coupang,284.5,legal_regulatory_enforcement,competitor:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부_국회,COMPETITOR_PLATFORM_RISK,플랫폼 규제 강화,쿠팡 개인정보 유출 과징금 및 행정소송,국내 플랫폼 사업자에 대한 개인정보보호 규제 강화 및 대규모 과징금 부과 선례는 카카오의 개인정보 관리 및 규제 준수 노력에 대한 경각심을 높인다.,1,1,1,,Y,국내 플랫폼 기업에 대한 역대 최대 과징금 부과는 모든 플랫폼 사업자에게 중요한 규제 리스크 시그널임. / v23_guardrail_fail:v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"개인정보보호위원회의 플랫폼 기업에 대한 강도 높은 제재는 카카오의 개인정보 처리 방침 및 정보보호 시스템 점검을 강화하고, 향후 유사 사례 발생 시 대응 전략을 수립하는 데 참고해야 한다.","경쟁 플랫폼의 규제 리스크는 시장 전반의 규제 환경 변화를 반영하며, 카카오 역시 개인정보보호 관련 내부 통제를 강화하고 선제적으로 대응할 필요성을 시사한다.",쿠팡 개인정보 유출 과징금 및 행정소송,플랫폼 규제 강화,,,,,
433,정부/국회,정부_국회,방송미디어통신위원회,"방미통위 이용자보호 평가서 LG유플러스 '매우 우수', 해킹 의혹으로 과징금 감경은 유예",방미통위 이용자보호 평가서 lg유플러스 매우 우수 해킹 의혹으로 과징금 감경은 유예,비즈니스포스트,비즈니스포스트,"Fri, 12 Jun 2026 04:37:07 GMT","방미통위 이용자보호 평가서 LG유플러스 '매우 우수', 해킹 의혹으로 과징금 감경은 유예 비즈니스포스트",https://news.google.com/rss/articles/CBMic0FVX3lxTE1BZk04bkxfcDNtN1drTjFscDhFNjR1Z2RGaWFwUm5GaHdoMGtmUGpYNXRjMXJMamtnSmpTTmVkaGRsTHdQVDZGMG5uQ0ZoUmM0NmUxMmVvS213eWRJVUpJWWNPLW5JbUg3NU03cDh2RGhGMGs?oc=5,google_rss_방송미디어통신위원회 when:2d,255.6,149.5,"antitrust_platform,legal_regulatory_enforcement,phishing_security,privacy_security_reliability",antitrust_general,"LGU+,방미통위",,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:lguplus:data_leak,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,Y,telco,255.6,"legal_regulatory_enforcement,privacy_security_reliability,policy_legislation",government:platform_obligation,global_incident:platform_regulation:lguplus:platform_transaction_user_protection_obligation:sanction_penalty,global_incident:platform_regulation:lguplus:platform_transaction_user_protection_obligation,정부_국회,COMPETITOR_PLATFORM_RISK,플랫폼 규제 강화,LG U+ 이용자 보호 평가 및 해킹 의혹,방송미디어통신심의위원회의 국내 플랫폼 사업자 이용자 보호 평가와 해킹 의혹 관련 제재는 카카오의 이용자 보호 노력 및 정보보호 시스템에 대한 감독 강화 가능성을 시사한다.,1,1,1,,,통신 플랫폼 사업자에 대한 이용자 보호 평가 및 해킹 의혹 관련 제재는 카카오의 정보보호 및 규제 준수 관점에서 중요함.,gemini,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,"방미통위의 이용자 보호 평가 및 해킹 의혹에 대한 대응은 플랫폼 사업자에 대한 규제 당국의 감시 강화 추세를 보여주며, 카카오의 정보보호 체계 및 이용자 보호 정책을 재점검하는 계기가 된다.","경쟁 통신사의 이용자 보호 평가 및 보안 관련 이슈는 카카오를 포함한 모든 플랫폼 사업자가 직면할 수 있는 규제 리스크를 보여주며, 선제적인 보안 강화의 필요성을 강조한다.",LG U+ 이용자 보호 평가 및 해킹 의혹,플랫폼 규제 강화,,,,,
